LangName ,  TimeElapsed  , totalEqQueries , LongestCELength, rows, columns, #States
Language_0, Failed
Language_1, TimeOut
Language_2, Failed
Language_3, TimeOut
Language_4, Failed
Language_5, Failed
Language_6, Failed
Language_7, TimeOut
Language_8, Failed
Language_9, Failed
Language_10, TimeOut
Language_11, Failed
Language_12, Failed
Language_13, TimeOut
Language_14, Failed
Language_15, TimeOut
Language_16, 0.015987708, 16, 6, 22, 16, 12
Language_17, Failed
Language_18, Failed
Language_19, Failed
Language_20, Failed
Language_21, Failed
Language_22, Failed
Language_23, Failed
Language_24, TimeOut
Language_25, Failed
Language_26, Failed
Language_27, Failed
Language_28, TimeOut
Language_29, Failed
Language_30, TimeOut
Language_31, Failed
Language_32, TimeOut
Language_33, Failed
Language_34, Failed
Language_35, Failed
Language_36, Failed
Language_37, TimeOut
Language_38, Failed
Language_39, Failed
Language_40, TimeOut
Language_41, Failed
Language_42, TimeOut
Language_43, Failed
Language_44, Failed
Language_45, 0.003915416, 8, 6, 15, 14, 10
Language_46, Failed
Language_47, TimeOut
Language_48, Failed
Language_49, Failed
Language_50, TimeOut
Language_51, Failed
Language_52, TimeOut
Language_53, TimeOut
Language_54, TimeOut
Language_55, TimeOut
Language_56, Failed
Language_57, TimeOut
Language_58, TimeOut
Language_59, Failed
Language_60, TimeOut
Language_61, Failed
Language_62, Failed
Language_63, TimeOut
Language_64, Failed
Language_65, Failed
Language_66, Failed
Language_67, Failed
Language_68, TimeOut
Language_69, Failed
Language_70, TimeOut
Language_71, Failed
Language_72, Failed
Language_73, Failed
Language_74, Failed
Language_75, Failed
Language_76, Failed
Language_77, Failed
Language_78, Failed
Language_79, TimeOut
Language_80, Failed
Language_81, Failed
Language_82, TimeOut
Language_83, Failed
Language_84, Failed
Language_85, TimeOut
Language_86, TimeOut
Language_87, Failed
Language_88, Failed
Language_89, TimeOut
Language_90, TimeOut
Language_91, TimeOut
Language_92, Failed
Language_93, 0.004164958, 10, 4, 14, 17, 11
Language_94, TimeOut
Language_95, TimeOut
Language_96, TimeOut
Language_97, TimeOut
Language_98, Failed
Language_99, Failed

, 0.008022694, 11.333333, 5.3333335, 17.0, 15.666667, 11.0, 3
