LangName ,  TimeElapsed  , totalEqQueries , LongestCELength, rows, columns, #States
Language_0, TimeOut
Language_1, Failed
Language_2, Failed
Language_3, Cancelled
Language_4, TimeOut
Language_5, Failed
Language_6, Failed
Language_7, TimeOut
Language_8, Failed
Language_9, Failed
Language_10, Cancelled
Language_11, Failed
Language_12, TimeOut
Language_13, TimeOut
Language_14, TimeOut
Language_15, TimeOut
Language_16, Failed
Language_17, TimeOut
Language_18, TimeOut
Language_19, TimeOut
Language_20, Failed
Language_21, TimeOut
Language_22, Failed
Language_23, TimeOut
Language_24, TimeOut
Language_25, Failed
Language_26, TimeOut
Language_27, TimeOut
Language_28, Failed
Language_29, Failed
Language_30, TimeOut
Language_31, TimeOut
Language_32, TimeOut
Language_33, TimeOut
Language_34, Failed
Language_35, TimeOut
Language_36, TimeOut
Language_37, TimeOut
Language_38, Failed
Language_39, Failed
Language_40, TimeOut
Language_41, TimeOut
Language_42, Failed
Language_43, TimeOut
Language_44, TimeOut
Language_45, TimeOut
Language_46, TimeOut
Language_47, TimeOut
Language_48, Failed
Language_49, TimeOut
Language_50, Failed
Language_51, TimeOut
Language_52, TimeOut
Language_53, Failed
Language_54, TimeOut
Language_55, Failed
Language_56, Failed
Language_57, TimeOut
Language_58, Failed
Language_59, TimeOut
Language_60, TimeOut
Language_61, Failed
Language_62, TimeOut
Language_63, Failed
Language_64, Failed
Language_65, TimeOut
Language_66, Failed
Language_67, 0.010756541, 11, 5, 20, 28, 16
Language_68, Failed
Language_69, TimeOut
Language_70, Failed
Language_71, Failed
Language_72, Failed
Language_73, Failed
Language_74, TimeOut
Language_75, TimeOut
Language_76, 0.007682292, 14, 6, 27, 33, 17
Language_77, Failed
Language_78, TimeOut
Language_79, Cancelled
Language_80, Failed
Language_81, Failed
Language_82, TimeOut
Language_83, TimeOut
Language_84, Failed
Language_85, Failed
Language_86, TimeOut
Language_87, TimeOut
Language_88, TimeOut
Language_89, Failed
Language_90, Failed
Language_91, Failed
Language_92, TimeOut
Language_93, Failed
Language_94, TimeOut
Language_95, TimeOut
Language_96, Failed
Language_97, TimeOut
Language_98, Failed
Language_99, Failed

, 0.009219416, 12.5, 5.5, 23.5, 30.5, 16.5, 2
