LangName ,  TimeElapsed  , totalEqQueries , LongestCELength, rows, columns, #States
Language_0, Failed
Language_1, TimeOut
Language_2, Failed
Language_3, Failed
Language_4, TimeOut
Language_5, Failed
Language_6, Failed
Language_7, Failed
Language_8, Failed
Language_9, Failed
Language_10, Failed
Language_11, Failed
Language_12, Failed
Language_13, 0.025034542, 4, 2, 8, 5, 6
Language_14, TimeOut
Language_15, Failed
Language_16, TimeOut
Language_17, Failed
Language_18, Failed
Language_19, Failed
Language_20, Failed
Language_21, TimeOut
Language_22, Failed
Language_23, Failed
Language_24, Failed
Language_25, Failed
Language_26, Failed
Language_27, Failed
Language_28, Failed
Language_29, 0.00362375, 8, 4, 14, 13, 10
Language_30, Failed
Language_31, Failed
Language_32, 0.019212041, 7, 3, 10, 16, 7
Language_33, Failed
Language_34, 0.15180875, 15, 10, 22, 22, 14
Language_35, Failed
Language_36, Failed
Language_37, TimeOut
Language_38, TimeOut
Language_39, Failed
Language_40, 0.004606459, 8, 3, 11, 16, 8
Language_41, Failed
Language_42, Failed
Language_43, 0.018417125, 6, 5, 13, 10, 7
Language_44, Failed
Language_45, Failed
Language_46, TimeOut
Language_47, 1.24364825, 16, 7, 22, 35, 14
Language_48, Failed
Language_49, Failed
Language_50, TimeOut
Language_51, Failed
Language_52, Failed
Language_53, TimeOut
Language_54, Failed
Language_55, Failed
Language_56, Failed
Language_57, Failed
Language_58, TimeOut
Language_59, TimeOut
Language_60, Failed
Language_61, 0.019563584, 7, 3, 11, 14, 6
Language_62, Cancelled
Language_63, Failed
Language_64, 0.519148666, 6, 5, 8, 6, 5
Language_65, TimeOut
Language_66, Failed
Language_67, Cancelled
Language_68, Failed
Language_69, 0.005777875, 12, 5, 17, 32, 11
Language_70, TimeOut
Language_71, TimeOut
Language_72, Failed
Language_73, 0.002340708, 9, 4, 15, 10, 10
Language_74, TimeOut
Language_75, Failed
Language_76, Failed
Language_77, Failed
Language_78, Failed
Language_79, Failed
Language_80, 0.027983542, 8, 5, 14, 5, 7
Language_81, TimeOut
Language_82, 17.247730792, 12, 7, 22, 36, 15
Language_83, Failed
Language_84, Failed
Language_85, Failed
Language_86, TimeOut
Language_87, Failed
Language_88, TimeOut
Language_89, 3.669512042, 7, 5, 13, 10, 9
Language_90, Failed
Language_91, 0.001745, 5, 5, 12, 7, 6
Language_92, Failed
Language_93, 0.571138834, 24, 12, 30, 23, 21
Language_94, 0.002197333, 8, 3, 10, 15, 8
Language_95, Failed
Language_96, Failed
Language_97, Failed
Language_98, TimeOut
Language_99, Failed

, 1.3843229, 9.529411, 5.1764708, 14.823529, 16.17647, 9.6470585, 17
