LangName ,  TimeElapsed  , totalEqQueries , LongestCELength, rows, columns, #States
Language_0, TimeOut
Language_1, TimeOut
Language_2, Failed
Language_3, Failed
Language_4, Failed
Language_5, TimeOut
Language_6, Failed
Language_7, TimeOut
Language_8, Failed
Language_9, Failed
Language_10, Failed
Language_11, Failed
Language_12, TimeOut
Language_13, TimeOut
Language_14, TimeOut
Language_15, Failed
Language_16, TimeOut
Language_17, TimeOut
Language_18, TimeOut
Language_19, TimeOut
Language_20, Failed
Language_21, Failed
Language_22, TimeOut
Language_23, Failed
Language_24, TimeOut
Language_25, Failed
Language_26, Failed
Language_27, TimeOut
Language_28, TimeOut
Language_29, TimeOut
Language_30, Failed
Language_31, Failed
Language_32, Failed
Language_33, TimeOut
Language_34, TimeOut
Language_35, Failed
Language_36, TimeOut
Language_37, TimeOut
Language_38, Cancelled
Language_39, TimeOut
Language_40, TimeOut
Language_41, Failed
Language_42, 1.196236292, 10, 5, 16, 16, 12
Language_43, Failed
Language_44, Failed
Language_45, TimeOut
Language_46, TimeOut
Language_47, Failed
Language_48, Failed
Language_49, Failed
Language_50, TimeOut
Language_51, Cancelled
Language_52, Failed
Language_53, TimeOut
Language_54, Failed
Language_55, Failed
Language_56, TimeOut
Language_57, TimeOut
Language_58, Failed
Language_59, Failed
Language_60, TimeOut
Language_61, Failed
Language_62, Failed
Language_63, Failed
Language_64, Failed
Language_65, Failed
Language_66, TimeOut
Language_67, TimeOut
Language_68, Failed
Language_69, TimeOut
Language_70, TimeOut
Language_71, Failed
Language_72, TimeOut
Language_73, TimeOut
Language_74, Failed
Language_75, TimeOut
Language_76, TimeOut
Language_77, TimeOut
Language_78, Failed
Language_79, Failed
Language_80, Failed
Language_81, TimeOut
Language_82, Failed
Language_83, Failed
Language_84, Failed
Language_85, Failed
Language_86, TimeOut
Language_87, Failed
Language_88, TimeOut
Language_89, 0.01832375, 14, 6, 28, 46, 17
Language_90, Failed
Language_91, Failed
Language_92, Failed
Language_93, Failed
Language_94, Failed
Language_95, TimeOut
Language_96, Failed
Language_97, Failed
Language_98, Failed
Language_99, Failed

, 0.60728, 12.0, 5.5, 22.0, 31.0, 14.5, 2
