LangName ,  TimeElapsed  , totalEqQueries , LongestCELength, rows, columns, #States
Language_0, Failed
Language_1, Failed
Language_2, Failed
Language_3, TimeOut
Language_4, Failed
Language_5, TimeOut
Language_6, TimeOut
Language_7, Failed
Language_8, Failed
Language_9, Failed
Language_10, Failed
Language_11, TimeOut
Language_12, Failed
Language_13, Failed
Language_14, TimeOut
Language_15, TimeOut
Language_16, Failed
Language_17, Failed
Language_18, TimeOut
Language_19, TimeOut
Language_19, 300.010308292, 2068, 85, 1216, 606, 364
Language_20, Failed
Language_21, Failed
Language_22, TimeOut
Language_23, Failed
Language_24, Failed
Language_25, Failed
Language_26, Failed
Language_27, TimeOut
Language_28, Failed
Language_29, Failed
Language_30, Failed
Language_31, Failed
Language_32, TimeOut
Language_33, TimeOut
Language_34, TimeOut
Language_35, Failed
Language_36, TimeOut
Language_37, Failed
Language_38, Failed
Language_39, TimeOut
Language_40, Failed
Language_41, Failed
Language_42, Failed
Language_43, Failed
Language_44, TimeOut
Language_45, Failed
Language_46, Failed
Language_47, Failed
Language_48, TimeOut
Language_49, TimeOut
Language_50, TimeOut
Language_51, TimeOut
Language_52, Failed
Language_53, TimeOut
Language_54, Cancelled
Language_55, TimeOut
Language_56, TimeOut
Language_57, TimeOut
Language_58, Failed
Language_59, Failed
Language_60, TimeOut
Language_61, Failed
Language_62, TimeOut
Language_63, Failed
Language_64, TimeOut
Language_65, Failed
Language_66, Failed
Language_67, TimeOut
Language_68, Failed
Language_69, TimeOut
Language_70, Failed
Language_71, Failed
Language_72, TimeOut
Language_73, Failed
Language_74, TimeOut
Language_75, Cancelled
Language_76, Failed
Language_77, TimeOut
Language_78, TimeOut
Language_79, TimeOut
Language_80, Failed
Language_81, Failed
Language_82, Failed
Language_83, Failed
Language_84, TimeOut
Language_85, Failed
Language_86, Failed
Language_87, TimeOut
Language_88, Failed
Language_89, Failed
Language_90, Failed
Language_91, TimeOut
Language_92, TimeOut
Language_93, Failed
Language_94, TimeOut
Language_95, Failed
Language_96, TimeOut
Language_97, TimeOut
Language_98, TimeOut
Language_99, TimeOut

, 300.0103, 2068.0, 85.0, 1216.0, 606.0, 364.0, 1
