LangName ,  TimeElapsed  , totalEqQueries , LongestCELength, rows, columns, #States
Language_0, TimeOut
Language_1, TimeOut
Language_2, Failed
Language_3, Failed
Language_4, Failed
Language_5, Failed
Language_6, TimeOut
Language_7, TimeOut
Language_8, Failed
Language_9, TimeOut
Language_10, TimeOut
Language_11, Failed
Language_12, Failed
Language_13, Failed
Language_14, TimeOut
Language_15, Failed
Language_16, TimeOut
Language_17, Failed
Language_18, Failed
Language_19, Failed
Language_20, TimeOut
Language_21, Failed
Language_22, Failed
Language_23, Failed
Language_24, Failed
Language_25, Failed
Language_26, TimeOut
Language_27, Failed
Language_28, TimeOut
Language_29, Failed
Language_30, TimeOut
Language_31, TimeOut
Language_32, Failed
Language_33, Failed
Language_34, TimeOut
Language_35, Failed
Language_36, Failed
Language_37, Failed
Language_38, TimeOut
Language_39, Failed
Language_40, Failed
Language_41, Failed
Language_42, Failed
Language_43, Failed
Language_44, TimeOut
Language_45, Failed
Language_46, Failed
Language_47, Failed
Language_48, TimeOut
Language_49, Cancelled
Language_50, TimeOut
Language_51, Failed
Language_52, TimeOut
Language_53, Failed
Language_54, Failed
Language_55, Failed
Language_56, Failed
Language_57, Failed
Language_58, TimeOut
Language_59, Failed
Language_60, Failed
Language_61, Failed
Language_62, Failed
Language_63, Failed
Language_64, TimeOut
Language_65, Failed
Language_66, TimeOut
Language_67, Failed
Language_68, Failed
Language_69, TimeOut
Language_70, Failed
Language_71, TimeOut
Language_72, Failed
Language_73, TimeOut
Language_74, Failed
Language_75, Failed
Language_76, TimeOut
Language_77, TimeOut
Language_78, TimeOut
Language_79, Failed
Language_80, Failed
Language_81, Failed
Language_82, Failed
Language_83, TimeOut
Language_84, Failed
Language_85, TimeOut
Language_86, TimeOut
Language_87, Failed
Language_88, TimeOut
Language_89, Failed
Language_90, Failed
Language_91, Failed
Language_92, TimeOut
Language_93, TimeOut
Language_94, Failed
Language_95, TimeOut
Language_96, Failed
Language_97, TimeOut
Language_98, TimeOut
Language_99, TimeOut

, NaN, NaN, NaN, NaN, NaN, NaN, 0
