LangName ,  TimeElapsed  , totalEqQueries , LongestCELength, rows, columns, #States
Language_0, Failed
Language_1, TimeOut
Language_2, TimeOut
Language_3, TimeOut
Language_4, Failed
Language_5, Failed
Language_6, Failed
Language_7, Failed
Language_8, Failed
Language_9, TimeOut
Language_10, Failed
Language_11, Failed
Language_12, TimeOut
Language_13, Failed
Language_14, Failed
Language_15, Failed
Language_16, Failed
Language_17, TimeOut
Language_18, Failed
Language_19, Failed
Language_20, TimeOut
Language_21, Failed
Language_22, Failed
Language_23, Failed
Language_24, Failed
Language_25, Failed
Language_26, TimeOut
Language_27, Failed
Language_28, Failed
Language_29, Failed
Language_30, Failed
Language_31, Failed
Language_32, Failed
Language_33, Failed
Language_34, Failed
Language_35, TimeOut
Language_36, Failed
Language_37, Failed
Language_38, TimeOut
Language_39, TimeOut
Language_40, Failed
Language_41, Failed
Language_42, TimeOut
Language_43, TimeOut
Language_44, Failed
Language_45, TimeOut
Language_46, Failed
Language_47, Failed
Language_48, Failed
Language_49, TimeOut
Language_50, Failed
Language_51, TimeOut
Language_52, Failed
Language_53, Failed
Language_54, Failed
Language_55, Failed
Language_56, TimeOut
Language_56, 300.011004667, 2891, 96, 1537, 452, 348
Language_57, Failed
Language_58, Failed
Language_59, Failed
Language_60, Failed
Language_61, TimeOut
Language_62, Failed
Language_63, TimeOut
Language_64, TimeOut
Language_65, Failed
Language_66, Failed
Language_67, TimeOut
Language_68, TimeOut
Language_69, Failed
Language_70, Failed
Language_71, TimeOut
Language_72, Failed
Language_73, Failed
Language_74, Failed
Language_75, TimeOut
Language_76, TimeOut
Language_77, TimeOut
Language_78, Failed
Language_79, TimeOut
Language_80, TimeOut
Language_81, Failed
Language_82, TimeOut
Language_83, Failed
Language_84, Failed
Language_85, TimeOut
Language_86, TimeOut
Language_87, TimeOut
Language_88, Failed
Language_89, Failed
Language_90, Failed
Language_91, Failed
Language_92, Failed
Language_93, TimeOut
Language_94, Failed
Language_95, TimeOut
Language_96, Failed
Language_97, Failed
Language_98, TimeOut
Language_99, Failed

, 300.01102, 2891.0, 96.0, 1537.0, 452.0, 348.0, 1
