LangName ,  TimeElapsed  , totalEqQueries , LongestCELength, rows, columns, #States
Language_0, 0.001407792, 5, 3, 8, 7, 7
Language_1, Failed
Language_2, Failed
Language_3, TimeOut
Language_4, Failed
Language_5, Failed
Language_6, Cancelled
Language_7, Failed
Language_8, Failed
Language_9, Failed
Language_10, Failed
Language_11, Failed
Language_12, 0.082759833, 9, 5, 14, 18, 9
Language_13, Failed
Language_14, TimeOut
Language_15, Failed
Language_16, Failed
Language_17, Failed
Language_18, Failed
Language_19, TimeOut
Language_20, Failed
Language_21, 1.839332958, 25, 10, 34, 47, 21
Language_22, 0.003522458, 9, 4, 13, 12, 9
Language_23, Cancelled
Language_24, Failed
Language_25, TimeOut
Language_26, Failed
Language_27, TimeOut
Language_28, Failed
Language_29, Failed
Language_30, Failed
Language_31, Failed
Language_32, Failed
Language_33, Failed
Language_34, Failed
Language_35, Failed
Language_36, Failed
Language_37, Failed
Language_38, Failed
Language_39, Failed
Language_40, Failed
Language_41, TimeOut
Language_42, Failed
Language_43, Failed
Language_44, Failed
Language_45, Failed
Language_46, Failed
Language_47, Failed
Language_48, Failed
Language_49, TimeOut
Language_50, Failed
Language_51, Failed
Language_52, Failed
Language_53, Failed
Language_54, Failed
Language_55, Failed
Language_56, Failed
Language_57, Failed
Language_58, Failed
Language_59, Failed
Language_60, Failed
Language_61, TimeOut
Language_62, Failed
Language_63, TimeOut
Language_64, Failed
Language_65, Failed
Language_66, Cancelled
Language_67, Failed
Language_68, Failed
Language_69, Failed
Language_70, Failed
Language_71, Failed
Language_72, TimeOut
Language_73, Cancelled
Language_74, Failed
Language_75, TimeOut
Language_76, Failed
Language_77, TimeOut
Language_77, 300.010306333, 263, 37, 293, 2156, 84
Language_78, Failed
Language_79, Failed
Language_80, Failed
Language_81, TimeOut
Language_82, TimeOut
Language_83, TimeOut
Language_84, 23.837478333, 7, 4, 13, 12, 7
Language_85, Failed
Language_86, Failed
Language_87, Failed
Language_88, Failed
Language_89, 0.003716, 9, 4, 11, 13, 8
Language_90, Failed
Language_91, Failed
Language_92, Failed
Language_93, TimeOut
Language_94, Failed
Language_95, Failed
Language_96, 0.857841667, 24, 10, 28, 47, 21
Language_97, 0.004160209, 9, 3, 12, 13, 8
Language_98, Failed
Language_99, Failed

, 36.293392, 40.0, 8.888889, 47.333332, 258.33334, 19.333334, 9
