LangName ,  TimeElapsed  , totalEqQueries , LongestCELength, rows, columns, #States
Language_0, Failed
Language_1, Failed
Language_2, TimeOut
Language_3, TimeOut
Language_4, Failed
Language_5, Failed
Language_6, TimeOut
Language_7, Failed
Language_8, TimeOut
Language_9, TimeOut
Language_10, Failed
Language_11, Failed
Language_12, Failed
Language_13, TimeOut
Language_14, Failed
Language_15, Failed
Language_16, Failed
Language_17, Failed
Language_18, Cancelled
Language_19, TimeOut
Language_20, Failed
Language_21, Failed
Language_22, Failed
Language_23, Failed
Language_24, Failed
Language_25, Failed
Language_26, TimeOut
Language_27, TimeOut
Language_28, TimeOut
Language_29, TimeOut
Language_30, 0.01059425, 10, 5, 20, 24, 17
Language_31, TimeOut
Language_32, TimeOut
Language_33, TimeOut
Language_34, Failed
Language_35, TimeOut
Language_36, Failed
Language_37, Failed
Language_38, Failed
Language_39, Failed
Language_40, TimeOut
Language_41, Failed
Language_42, Failed
Language_43, Failed
Language_44, Cancelled
Language_45, TimeOut
Language_46, Failed
Language_47, TimeOut
Language_48, Failed
Language_49, Cancelled
Language_50, TimeOut
Language_51, Failed
Language_52, Failed
Language_53, Failed
Language_54, Failed
Language_55, TimeOut
Language_56, TimeOut
Language_57, TimeOut
Language_58, TimeOut
Language_59, TimeOut
Language_60, Failed
Language_61, TimeOut
Language_62, TimeOut
Language_63, TimeOut
Language_64, TimeOut
Language_65, TimeOut
Language_66, Failed
Language_67, Failed
Language_68, Failed
Language_69, TimeOut
Language_70, TimeOut
Language_71, TimeOut
Language_72, Failed
Language_73, Failed
Language_74, Failed
Language_75, TimeOut
Language_76, Failed
Language_77, TimeOut
Language_78, TimeOut
Language_79, TimeOut
Language_80, Failed
Language_81, TimeOut
Language_82, TimeOut
Language_83, TimeOut
Language_84, TimeOut
Language_85, TimeOut
Language_86, Failed
Language_87, Failed
Language_88, TimeOut
Language_89, Failed
Language_90, TimeOut
Language_91, Failed
Language_92, TimeOut
Language_93, TimeOut
Language_94, TimeOut
Language_95, Failed
Language_96, Failed
Language_97, 0.008690083, 13, 6, 26, 28, 20
Language_98, Failed
Language_99, Failed

, 0.009642166, 11.5, 5.5, 23.0, 26.0, 18.5, 2
