LangName ,  TimeElapsed  , totalEqQueries , LongestCELength, rows, columns, #States
Language_0, Failed
Language_1, TimeOut
Language_2, Cancelled
Language_3, TimeOut
Language_4, TimeOut
Language_5, Failed
Language_6, TimeOut
Language_7, Failed
Language_8, Failed
Language_9, Failed
Language_10, TimeOut
Language_10, 300.121199, 1369, 78, 1021, 1179, 253
Language_11, TimeOut
Language_12, 0.798054708, 9, 5, 17, 21, 12
Language_13, TimeOut
Language_14, Failed
Language_15, TimeOut
Language_16, TimeOut
Language_17, Failed
Language_18, TimeOut
Language_19, Failed
Language_20, TimeOut
Language_21, Failed
Language_22, TimeOut
Language_23, Failed
Language_24, TimeOut
Language_25, 0.006827208, 13, 6, 22, 27, 15
Language_26, TimeOut
Language_27, Failed
Language_28, TimeOut
Language_29, Failed
Language_30, Failed
Language_31, TimeOut
Language_32, TimeOut
Language_33, Failed
Language_34, TimeOut
Language_35, TimeOut
Language_36, Failed
Language_37, Failed
Language_38, Failed
Language_39, Failed
Language_40, Failed
Language_41, TimeOut
Language_42, Failed
Language_43, 0.006806958, 15, 6, 25, 20, 17
Language_44, TimeOut
Language_45, TimeOut
Language_46, Failed
Language_47, TimeOut
Language_48, TimeOut
Language_49, Failed
Language_50, TimeOut
Language_51, TimeOut
Language_52, Failed
Language_53, Failed
Language_54, Failed
Language_55, Failed
Language_56, Failed
Language_57, TimeOut
Language_58, TimeOut
Language_59, Failed
Language_60, TimeOut
Language_61, 0.537530416, 6, 6, 16, 14, 11
Language_62, Failed
Language_63, Failed
Language_64, TimeOut
Language_65, Failed
Language_66, Failed
Language_67, Failed
Language_68, Failed
Language_69, Failed
Language_70, TimeOut
Language_71, TimeOut
Language_72, TimeOut
Language_73, TimeOut
Language_74, TimeOut
Language_75, Failed
Language_76, Failed
Language_77, Failed
Language_78, Failed
Language_79, TimeOut
Language_80, Failed
Language_81, TimeOut
Language_82, Failed
Language_83, TimeOut
Language_84, Failed
Language_85, TimeOut
Language_86, TimeOut
Language_87, Failed
Language_88, Failed
Language_89, TimeOut
Language_90, Failed
Language_91, Failed
Language_92, Cancelled
Language_93, TimeOut
Language_94, TimeOut
Language_95, Failed
Language_96, Failed
Language_97, TimeOut
Language_98, Failed
Language_99, TimeOut

, 60.294086, 282.4, 20.2, 220.2, 252.2, 61.6, 5
