LangName ,  TimeElapsed  , totalEqQueries , LongestCELength, rows, columns, #States
Language_0, TimeOut
Language_1, TimeOut
Language_2, TimeOut
Language_3, TimeOut
Language_4, Failed
Language_5, Failed
Language_6, Failed
Language_7, Failed
Language_8, TimeOut
Language_9, TimeOut
Language_10, Failed
Language_11, TimeOut
Language_12, Failed
Language_13, Failed
Language_14, TimeOut
Language_15, TimeOut
Language_16, Failed
Language_17, TimeOut
Language_18, TimeOut
Language_18, 301.111751375, 926, 80, 1025, 982, 280
Language_19, Cancelled
Language_20, Failed
Language_21, Failed
Language_22, Failed
Language_23, Failed
Language_24, TimeOut
Language_25, TimeOut
Language_26, TimeOut
Language_27, TimeOut
Language_28, Failed
Language_29, TimeOut
Language_30, TimeOut
Language_31, TimeOut
Language_32, Failed
Language_33, Failed
Language_34, TimeOut
Language_35, Failed
Language_36, Failed
Language_37, TimeOut
Language_38, Failed
Language_39, Failed
Language_40, TimeOut
Language_41, Failed
Language_42, TimeOut
Language_43, TimeOut
Language_44, Failed
Language_45, TimeOut
Language_46, Failed
Language_47, Failed
Language_48, TimeOut
Language_49, TimeOut
Language_50, Failed
Language_51, TimeOut
Language_52, Cancelled
Language_53, TimeOut
Language_54, TimeOut
Language_55, TimeOut
Language_56, Failed
Language_57, Failed
Language_58, Failed
Language_59, TimeOut
Language_60, TimeOut
Language_61, Failed
Language_62, Failed
Language_63, Failed
Language_64, TimeOut
Language_65, Failed
Language_66, TimeOut
Language_67, Failed
Language_68, Failed
Language_69, Failed
Language_70, TimeOut
Language_71, Failed
Language_72, TimeOut
Language_73, Failed
Language_74, Failed
Language_75, TimeOut
Language_76, Failed
Language_77, Failed
Language_78, Failed
Language_79, TimeOut
Language_80, Failed
Language_81, Failed
Language_82, Failed
Language_83, Failed
Language_84, Failed
Language_85, Failed
Language_86, TimeOut
Language_87, Failed
Language_88, Failed
Language_89, Failed
Language_90, TimeOut
Language_91, Failed
Language_92, TimeOut
Language_93, Failed
Language_94, TimeOut
Language_95, Failed
Language_96, Failed
Language_97, TimeOut
Language_98, Failed
Language_99, TimeOut
Language_99, 300.005201375, 1286, 90, 955, 1149, 350

, 300.55847, 1106.0, 85.0, 990.0, 1065.5, 315.0, 2
