LangName ,  TimeElapsed  , totalEqQueries , LongestCELength, rows, columns, #States
Language_3, TimeOut
Language_4, TimeOut
Language_5, Failed
Language_6, Failed
Language_7, Failed
Language_8, TimeOut
Language_9, Failed
Language_10, TimeOut
Language_11, Failed
Language_12, Failed
Language_13, Failed
Language_14, TimeOut
Language_15, Failed
Language_16, Failed
Language_17, Failed
Language_18, Failed
Language_19, TimeOut
Language_20, Failed
Language_21, TimeOut
Language_22, Failed
Language_23, Failed
Language_24, TimeOut
Language_25, Failed
Language_26, TimeOut
Language_27, TimeOut
Language_28, TimeOut
Language_29, Failed
Language_30, Failed
Language_31, Failed
Language_32, Failed
Language_33, Failed
Language_34, TimeOut
Language_35, TimeOut
Language_36, Failed
Language_37, Failed
Language_38, 0.008693583, 13, 6, 21, 19, 12
Language_39, TimeOut
Language_40, Failed
Language_41, Failed
Language_42, Failed
Language_43, Failed
Language_44, TimeOut
Language_45, Failed
Language_46, TimeOut
Language_47, Failed
Language_48, Failed
Language_49, Failed
Language_50, TimeOut
Language_51, TimeOut
Language_52, Failed
Language_53, TimeOut
Language_54, TimeOut
Language_55, Failed
Language_56, TimeOut
Language_57, Failed
Language_58, Failed
Language_59, TimeOut
Language_60, Failed
Language_61, Failed
Language_62, Failed
Language_63, 0.01863075, 14, 6, 24, 32, 12
Language_64, TimeOut
Language_65, Failed
Language_66, TimeOut
Language_67, Failed
Language_68, Failed
Language_69, Failed
Language_70, Failed
Language_71, Failed
Language_72, Failed
Language_73, Failed
Language_74, Failed
Language_75, Failed
Language_76, Failed
Language_77, Failed
Language_78, Failed
Language_79, TimeOut
Language_80, Failed
Language_81, Failed
Language_82, Failed
Language_83, TimeOut
Language_84, Failed
Language_85, Failed
Language_86, Failed
Language_87, Failed
Language_88, Failed
Language_89, TimeOut
Language_90, TimeOut
Language_91, Failed
Language_92, TimeOut
Language_93, Failed
Language_94, TimeOut
Language_95, Failed
Language_96, TimeOut
Language_97, Failed
Language_98, Failed
Language_99, Failed

, 0.013662167, 13.5, 6.0, 22.5, 25.5, 12.0, 2
