Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_72, 2.47365403175354, 2, 4, 20, 1, 6, 2.449535369873047, 1.2247676849365234, 4.0
Language_73, 3.7585489749908447, 3, 4, 28, 2, 6, 3.7292466163635254, 1.2430822054545085, 4.0
Language_74, 3.7033767700195312, 3, 4, 27, 2, 6, 3.6753551959991455, 1.2251183986663818, 3.5
Language_75, 5.040618896484375, 4, 4, 33, 3, 6, 5.003117799758911, 1.2507794499397278, 3.6666666666666665
Language_76, 2.46417498588562, 2, 4, 20, 1, 6, 2.4404008388519287, 1.2202004194259644, 4.0
Language_77, 4.9621758460998535, 4, 3, 31, 2, 6, 4.927548885345459, 1.2318872213363647, 3.0
Language_78, 2.471496820449829, 2, 4, 18, 2, 6, 2.447617769241333, 1.2238088846206665, 4.0
Language_79, 2.471634864807129, 2, 4, 19, 1, 6, 2.4477438926696777, 1.2238719463348389, 4.0
Language_80, 2.5121748447418213, 2, 5, 20, 1, 6, 2.488497018814087, 1.2442485094070435, 5.0
Language_81, 2.5080368518829346, 2, 4, 19, 2, 6, 2.483797788619995, 1.2418988943099976, 4.0
Language_82, 2.4714338779449463, 2, 4, 20, 1, 6, 2.447788715362549, 1.2238943576812744, 4.0
Language_83, 3.7140121459960938, 3, 5, 26, 2, 6, 3.6918561458587646, 1.2306187152862549, 4.5
Language_84, 2.5031371116638184, 2, 4, 20, 1, 6, 2.4794061183929443, 1.2397030591964722, 4.0
Language_85, 2.4575440883636475, 2, 5, 18, 1, 6, 2.433474063873291, 1.2167370319366455, 5.0
Language_86, 3.735654830932617, 3, 4, 27, 1, 6, 3.7084500789642334, 1.2361500263214111, 3.0
Language_87, 2.491523265838623, 2, 4, 17, 1, 6, 2.468369722366333, 1.2341848611831665, 4.0
Language_88, 3.711303949356079, 3, 4, 25, 2, 6, 3.6840767860412598, 1.2280255953470867, 3.5
Language_89, 4.973338842391968, 4, 4, 35, 3, 6, 4.935262680053711, 1.2338156700134277, 3.6666666666666665
Language_90, 2.455012798309326, 2, 4, 16, 1, 6, 2.4324259757995605, 1.2162129878997803, 4.0
Language_91, 2.4982059001922607, 2, 4, 18, 1, 6, 2.4752161502838135, 1.2376080751419067, 4.0
Language_92, 2.452282190322876, 2, 4, 19, 1, 6, 2.4290950298309326, 1.2145475149154663, 4.0
Language_93, 5.007798910140991, 4, 6, 31, 3, 6, 4.978811025619507, 1.2447027564048767, 4.666666666666667
Language_94, 2.4599618911743164, 2, 3, 17, 1, 6, 2.437103748321533, 1.2185518741607666, 3.0
Language_95, 2.4399406909942627, 2, 2, 18, 2, 6, 2.416415214538574, 1.208207607269287, 2.0
Language_96, 3.6905760765075684, 3, 4, 28, 2, 6, 3.6606945991516113, 1.220231533050537, 4.0
Language_97, 3.703902006149292, 3, 4, 27, 2, 6, 3.6737494468688965, 1.2245831489562988, 4.0
Language_98, 6.286329030990601, 5, 5, 43, 1, 6, 6.24811577796936, 1.2496231555938722, 3.75
Language_99, 6.263429880142212, 5, 4, 39, 2, 6, 6.221825838088989, 1.2443651676177978, 3.5

Average, 3.195942671298981, 2.57, 4.08, 22.89, 1.56, 6.0, 3.1699610328674317, 1.23198661561807, 3.8240000000000003, 6, 100
