Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_52, 1.1407139301300049, 1, 0, 4, 1, 2, 1.1402959823608398, 1.1402959823608398, 0
Language_53, 1.141800880432129, 1, 0, 4, 1, 2, 1.1413722038269043, 1.1413722038269043, 0
Language_54, 1.1559269428253174, 1, 0, 4, 1, 2, 1.1554889678955078, 1.1554889678955078, 0
Language_55, 1.165431022644043, 1, 0, 4, 1, 2, 1.164989948272705, 1.164989948272705, 0
Language_56, 1.137247085571289, 1, 0, 3, 1, 2, 1.1368820667266846, 1.1368820667266846, 0
Language_57, 1.1413967609405518, 1, 0, 3, 1, 2, 1.1409621238708496, 1.1409621238708496, 0
Language_58, 1.1422326564788818, 1, 0, 4, 1, 2, 1.1418018341064453, 1.1418018341064453, 0
Language_59, 1.1534812450408936, 1, 0, 4, 1, 2, 1.1531481742858887, 1.1531481742858887, 0
Language_60, 1.2034680843353271, 1, 0, 4, 1, 2, 1.2030317783355713, 1.2030317783355713, 0
Language_61, 1.148636817932129, 1, 0, 4, 1, 2, 1.1482000350952148, 1.1482000350952148, 0
Language_62, 1.140366792678833, 1, 0, 4, 1, 2, 1.1399259567260742, 1.1399259567260742, 0
Language_63, 1.145129919052124, 1, 0, 4, 1, 2, 1.1446738243103027, 1.1446738243103027, 0
Language_64, 2.2747719287872314, 2, 3, 7, 1, 2, 2.2738139629364014, 1.1369069814682007, 3.0
Language_65, 1.1496760845184326, 1, 0, 4, 1, 2, 1.1492362022399902, 1.1492362022399902, 0
Language_66, 1.135223150253296, 1, 0, 4, 1, 2, 1.1347770690917969, 1.1347770690917969, 0
Language_67, 1.1384408473968506, 1, 0, 4, 1, 2, 1.1379940509796143, 1.1379940509796143, 0
Language_68, 1.1427359580993652, 1, 0, 4, 1, 2, 1.1422898769378662, 1.1422898769378662, 0
Language_69, 1.1774628162384033, 1, 0, 4, 1, 2, 1.1770260334014893, 1.1770260334014893, 0
Language_70, 1.1464731693267822, 1, 0, 4, 1, 2, 1.146033763885498, 1.146033763885498, 0
Language_71, 1.1437981128692627, 1, 0, 4, 1, 2, 1.1433649063110352, 1.1433649063110352, 0
Language_72, 1.1450989246368408, 1, 0, 2, 1, 2, 1.1449120044708252, 1.1449120044708252, 0
Language_73, 2.2869479656219482, 2, 4, 6, 1, 2, 2.2860231399536133, 1.1430115699768066, 4.0
Language_74, 1.148963212966919, 1, 0, 4, 1, 2, 1.148529052734375, 1.148529052734375, 0
Language_75, 1.1345593929290771, 1, 0, 4, 1, 2, 1.134119987487793, 1.134119987487793, 0
Language_76, 1.1444380283355713, 1, 0, 4, 1, 2, 1.144010066986084, 1.144010066986084, 0
Language_77, 1.1400480270385742, 1, 0, 4, 1, 2, 1.1396198272705078, 1.1396198272705078, 0
Language_78, 2.275286912918091, 2, 3, 7, 1, 2, 2.274317979812622, 1.137158989906311, 3.0
Language_79, 1.166538953781128, 1, 0, 4, 1, 2, 1.166107177734375, 1.166107177734375, 0
Language_80, 1.1405692100524902, 1, 0, 4, 1, 2, 1.140120029449463, 1.140120029449463, 0
Language_81, 1.1400282382965088, 1, 0, 4, 1, 2, 1.139577865600586, 1.139577865600586, 0
Language_82, 1.1429657936096191, 1, 0, 4, 1, 2, 1.1425509452819824, 1.1425509452819824, 0
Language_83, 1.1490199565887451, 1, 0, 4, 1, 2, 1.1485779285430908, 1.1485779285430908, 0
Language_84, 1.1421520709991455, 1, 0, 4, 1, 2, 1.141831874847412, 1.141831874847412, 0
Language_85, 1.1465191841125488, 1, 0, 4, 1, 2, 1.1461389064788818, 1.1461389064788818, 0
Language_86, 1.1799259185791016, 1, 0, 4, 1, 2, 1.1794650554656982, 1.1794650554656982, 0
Language_87, 1.1391868591308594, 1, 0, 4, 1, 2, 1.1388599872589111, 1.1388599872589111, 0
Language_88, 1.1319642066955566, 1, 0, 4, 1, 2, 1.1315350532531738, 1.1315350532531738, 0
Language_89, 1.1381990909576416, 1, 0, 4, 1, 2, 1.1377582550048828, 1.1377582550048828, 0
Language_90, 1.1685612201690674, 1, 0, 4, 1, 2, 1.1681208610534668, 1.1681208610534668, 0
Language_91, 1.1564879417419434, 1, 0, 4, 1, 2, 1.1560640335083008, 1.1560640335083008, 0
Language_92, 1.1329269409179688, 1, 0, 4, 1, 2, 1.1325039863586426, 1.1325039863586426, 0
Language_93, 1.1432440280914307, 1, 0, 4, 1, 2, 1.1428251266479492, 1.1428251266479492, 0
Language_94, 1.1385469436645508, 1, 0, 4, 1, 2, 1.1380858421325684, 1.1380858421325684, 0
Language_95, 1.1859958171844482, 1, 0, 4, 1, 2, 1.1855390071868896, 1.1855390071868896, 0
Language_96, 1.1521778106689453, 1, 0, 4, 1, 2, 1.1518018245697021, 1.1518018245697021, 0
Language_97, 1.1633250713348389, 1, 0, 4, 1, 2, 1.1628811359405518, 1.1628811359405518, 0
Language_98, 1.1685891151428223, 1, 0, 4, 1, 2, 1.1681573390960693, 1.1681573390960693, 0
Language_99, 1.1550178527832031, 1, 0, 4, 1, 2, 1.154581069946289, 1.154581069946289, 0

Average, 1.2734530687332153, 1.11, 0.36, 4.16, 1.0, 2.0, 1.2729830312728883, 1.1474466133117676, 0.36, 2, 100
