Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_0, 3.6416549682617188, 3, 11, 27, 2, 6, 3.625518560409546, 1.208506186803182, 7.5
Language_1, 7.0786261558532715, 6, 6, 34, 2, 5, 7.065287113189697, 1.177547852198283, 4.8
Language_2, 4.764089107513428, 4, 9, 29, 2, 6, 4.749263048171997, 1.1873157620429993, 6.666666666666667
Language_3, 2.356626033782959, 2, 4, 14, 2, 6, 2.348240852355957, 1.1741204261779785, 4.0
Language_4, 2.406337022781372, 2, 3, 15, 1, 6, 2.4003493785858154, 1.2001746892929077, 3.0
Language_5, 4.777838230133057, 4, 7, 28, 3, 6, 4.763444900512695, 1.1908612251281738, 5.666666666666667
Language_6, 4.7462687492370605, 4, 6, 25, 2, 5, 4.7382073402404785, 1.1845518350601196, 5.333333333333333
Language_7, 3.619342803955078, 3, 8, 20, 2, 6, 3.614609479904175, 1.2048698266347249, 7.0
Language_8, 2.316497802734375, 2, 2, 10, 2, 5, 2.3134689331054688, 1.1567344665527344, 2.0
Language_9, 3.5817811489105225, 3, 7, 18, 2, 6, 3.5685689449310303, 1.1895229816436768, 5.5
Language_10, 3.6121718883514404, 3, 5, 22, 3, 6, 3.601989269256592, 1.2006630897521973, 5.0
Language_11, 4.763143062591553, 4, 5, 17, 2, 6, 4.759642124176025, 1.1899105310440063, 4.0
Language_12, 2.3331291675567627, 2, 2, 13, 2, 6, 2.3315041065216064, 1.1657520532608032, 2.0
Language_13, 2.4084479808807373, 2, 5, 18, 1, 6, 2.396557092666626, 1.198278546333313, 5.0
Language_14, 3.5459232330322266, 3, 6, 18, 2, 6, 3.538388967514038, 1.179462989171346, 5.5
Language_15, 4.872806072235107, 4, 7, 26, 2, 6, 4.862305164337158, 1.2155762910842896, 5.333333333333333
Language_16, 3.5731399059295654, 3, 5, 18, 2, 6, 3.5608108043670654, 1.1869369347890217, 5.0
Language_17, 6.0135791301727295, 5, 5, 34, 3, 6, 5.992103099822998, 1.1984206199645997, 4.0
Language_18, 4.759842157363892, 4, 4, 14, 3, 6, 4.756687879562378, 1.1891719698905945, 4.0
Language_19, 4.757728815078735, 4, 5, 30, 2, 6, 4.7433929443359375, 1.1858482360839844, 4.333333333333333
Language_20, 3.545426845550537, 3, 4, 18, 2, 6, 3.5375688076019287, 1.1791896025339763, 3.5
Language_21, 6.133482933044434, 5, 7, 36, 1, 6, 6.115344047546387, 1.2230688095092774, 4.5
Language_22, 3.5500497817993164, 3, 7, 15, 1, 5, 3.5447487831115723, 1.1815829277038574, 6.0
Language_23, 2.43817400932312, 2, 5, 17, 2, 6, 2.4282827377319336, 1.2141413688659668, 5.0
Language_24, 2.381695032119751, 2, 5, 13, 2, 5, 2.379728078842163, 1.1898640394210815, 5.0
Language_25, 3.5379672050476074, 3, 6, 20, 3, 6, 3.5235040187835693, 1.1745013395945232, 5.0
Language_26, 3.566581964492798, 3, 6, 14, 2, 6, 3.564624547958374, 1.1882081826527913, 5.5
Language_27, 2.3964810371398926, 2, 4, 13, 2, 6, 2.384564161300659, 1.1922820806503296, 4.0
Language_28, 2.3630168437957764, 2, 4, 9, 1, 5, 2.3619327545166016, 1.1809663772583008, 4.0
Language_29, 3.5058610439300537, 3, 7, 12, 1, 5, 3.501178026199341, 1.167059342066447, 6.0
Language_30, 3.646275043487549, 3, 14, 27, 4, 6, 3.6288259029388428, 1.2096086343129475, 9.5
Language_31, 3.6151390075683594, 3, 5, 20, 2, 6, 3.601851224899292, 1.2006170749664307, 4.5
Language_32, 3.6812801361083984, 3, 6, 21, 1, 6, 3.6688249111175537, 1.2229416370391846, 4.0
Language_33, 3.564054012298584, 3, 8, 24, 2, 6, 3.552402973175049, 1.1841343243916829, 6.0
Language_34, 2.424520969390869, 2, 4, 18, 2, 6, 2.4124088287353516, 1.2062044143676758, 4.0
Language_35, 2.389841079711914, 2, 5, 17, 2, 6, 2.3800840377807617, 1.1900420188903809, 5.0
Language_36, 3.581123113632202, 3, 5, 19, 3, 6, 3.5733072757720947, 1.191102425257365, 4.0
Language_37, 3.55128812789917, 3, 7, 20, 1, 5, 3.543473720550537, 1.181157906850179, 6.0
Language_38, 2.4238719940185547, 2, 3, 16, 2, 6, 2.4115803241729736, 1.2057901620864868, 3.0
Language_39, 2.3999948501586914, 2, 3, 15, 2, 6, 2.397401809692383, 1.1987009048461914, 3.0
Language_40, 2.4240148067474365, 2, 6, 17, 2, 6, 2.4119577407836914, 1.2059788703918457, 6.0
Language_41, 3.6091530323028564, 3, 6, 24, 1, 6, 3.5990548133850098, 1.1996849377950032, 5.5
Language_42, 4.724535942077637, 4, 4, 29, 3, 6, 4.706770181655884, 1.176692545413971, 4.0
Language_43, 5.889259099960327, 5, 7, 30, 2, 5, 5.8747100830078125, 1.1749420166015625, 5.25
Language_44, 2.3803870677948, 2, 5, 15, 1, 6, 2.3718810081481934, 1.1859405040740967, 5.0
