Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_54, 2.8634490966796875, 2, 4, 22, 1, 7, 2.796168088912964, 1.398084044456482, 4.0
Language_55, 5.49032998085022, 4, 4, 39, 2, 7, 5.4029834270477295, 1.3507458567619324, 3.3333333333333335
Language_56, 2.8405749797821045, 2, 4, 23, 1, 7, 2.7706305980682373, 1.3853152990341187, 4.0
Language_57, 4.158720016479492, 3, 4, 28, 3, 7, 4.079132795333862, 1.359710931777954, 4.0
Language_58, 5.412132263183594, 4, 5, 40, 3, 7, 5.319826126098633, 1.3299565315246582, 4.0
Language_59, 2.795621871948242, 2, 4, 23, 1, 7, 2.727996587753296, 1.363998293876648, 4.0
Language_60, 4.324416875839233, 3, 5, 32, 2, 7, 4.2468931674957275, 1.4156310558319092, 4.0
Language_61, 2.792369842529297, 2, 4, 23, 1, 7, 2.7239432334899902, 1.3619716167449951, 4.0
Language_62, 4.1208062171936035, 3, 4, 28, 2, 7, 4.06352686882019, 1.3545089562733967, 3.5
Language_63, 2.7711212635040283, 2, 4, 22, 1, 7, 2.703404188156128, 1.351702094078064, 4.0
Language_64, 2.732454299926758, 2, 4, 22, 1, 7, 2.6641080379486084, 1.3320540189743042, 4.0
Language_65, 4.036791801452637, 3, 4, 30, 1, 7, 3.9631731510162354, 1.3210577170054119, 3.5
Language_66, 2.799686908721924, 2, 4, 23, 1, 7, 2.730548143386841, 1.3652740716934204, 4.0
Language_67, 2.7052159309387207, 2, 4, 23, 1, 7, 2.6362578868865967, 1.3181289434432983, 4.0
Language_68, 2.848052978515625, 2, 3, 22, 2, 7, 2.7761518955230713, 1.3880759477615356, 3.0
Language_69, 2.790942907333374, 2, 3, 22, 2, 7, 2.720670223236084, 1.360335111618042, 3.0
Language_70, 4.269639730453491, 3, 4, 30, 2, 7, 4.1956799030303955, 1.3985599676767986, 3.5
Language_71, 4.380738019943237, 3, 5, 32, 2, 7, 4.304126739501953, 1.4347089131673176, 4.5
Language_72, 2.727444887161255, 2, 5, 23, 1, 7, 2.6588470935821533, 1.3294235467910767, 5.0
Language_73, 2.7761919498443604, 2, 4, 22, 1, 7, 2.707576036453247, 1.3537880182266235, 4.0
Language_74, 2.7441790103912354, 2, 4, 22, 1, 7, 2.6761467456817627, 1.3380733728408813, 4.0
Language_75, 2.8330090045928955, 2, 4, 23, 1, 7, 2.764564275741577, 1.3822821378707886, 4.0
Language_76, 2.8372018337249756, 2, 3, 23, 2, 7, 2.7675297260284424, 1.3837648630142212, 3.0
Language_77, 4.027624845504761, 3, 5, 31, 1, 7, 3.955425977706909, 1.318475325902303, 4.5
Language_78, 2.8883819580078125, 2, 5, 23, 1, 7, 2.8206746578216553, 1.4103373289108276, 5.0
Language_79, 5.787071943283081, 4, 5, 40, 2, 7, 5.702113389968872, 1.425528347492218, 3.3333333333333335
Language_80, 2.796211004257202, 2, 4, 23, 1, 7, 2.7255539894104004, 1.3627769947052002, 4.0
Language_81, 4.173786878585815, 3, 4, 32, 2, 7, 4.097075939178467, 1.3656919797261555, 4.0
Language_82, 4.061753034591675, 3, 5, 30, 2, 7, 3.987398386001587, 1.3291327953338623, 4.5
Language_83, 2.828003168106079, 2, 4, 22, 1, 7, 2.7597579956054688, 1.3798789978027344, 4.0
Language_84, 2.7778749465942383, 2, 4, 23, 1, 7, 2.710026264190674, 1.355013132095337, 4.0
Language_85, 2.722299098968506, 2, 4, 22, 2, 7, 2.6537082195281982, 1.3268541097640991, 4.0
Language_86, 2.7475130558013916, 2, 4, 23, 1, 7, 2.6776599884033203, 1.3388299942016602, 4.0
Language_87, 2.79099702835083, 2, 4, 23, 2, 7, 2.721787214279175, 1.3608936071395874, 4.0
Language_88, 4.215266942977905, 3, 4, 32, 2, 7, 4.1404969692230225, 1.380165656407674, 4.0
Language_89, 2.8344268798828125, 2, 4, 22, 1, 7, 2.76469087600708, 1.38234543800354, 4.0
Language_90, 2.6930129528045654, 2, 4, 22, 1, 7, 2.6236629486083984, 1.3118314743041992, 4.0
Language_91, 2.898932933807373, 2, 4, 23, 1, 7, 2.8292860984802246, 1.4146430492401123, 4.0
Language_92, 2.8851962089538574, 2, 4, 23, 1, 7, 2.815178871154785, 1.4075894355773926, 4.0
Language_93, 2.6852800846099854, 2, 5, 22, 1, 7, 2.617347240447998, 1.308673620223999, 5.0
Language_94, 2.856074094772339, 2, 4, 23, 1, 7, 2.7858331203460693, 1.3929165601730347, 4.0
Language_95, 2.6551260948181152, 2, 4, 23, 1, 7, 2.5846328735351562, 1.2923164367675781, 4.0
Language_96, 2.7925660610198975, 2, 4, 22, 2, 7, 2.723335027694702, 1.361667513847351, 4.0
Language_97, 2.7240960597991943, 2, 4, 22, 1, 7, 2.655736207962036, 1.327868103981018, 4.0
Language_98, 2.7252180576324463, 2, 3, 23, 2, 7, 2.6554641723632812, 1.3277320861816406, 3.0
Language_99, 5.358047962188721, 4, 4, 37, 2, 7, 5.2693634033203125, 1.3173408508300781, 3.6666666666666665

Average, 3.2377736282348635, 2.32, 3.99, 25.15, 1.38, 7.0, 3.167275519371033, 1.362141902844111, 3.849166666666667, 5, 100
