Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_0, 2.388011932373047, 2, 4, 16, 2, 5, 2.3818418979644775, 1.1909209489822388, 4.0
Language_1, 3.5091159343719482, 3, 4, 17, 3, 5, 3.5022053718566895, 1.1674017906188965, 3.0
Language_2, 4.783487796783447, 4, 7, 27, 2, 5, 4.771441459655762, 1.1928603649139404, 4.0
Language_3, 2.372904062271118, 2, 7, 16, 1, 5, 2.37068510055542, 1.18534255027771, 7.0
Language_4, 4.783729076385498, 4, 5, 29, 1, 5, 4.7718870639801025, 1.1929717659950256, 4.333333333333333
Language_5, 3.5886600017547607, 3, 6, 23, 2, 5, 3.5785038471221924, 1.1928346157073975, 5.0
Language_6, 3.5899651050567627, 3, 8, 21, 1, 5, 3.5808486938476562, 1.193616231282552, 5.5
Language_7, 3.5872550010681152, 3, 6, 24, 2, 5, 3.5765628814697266, 1.1921876271565754, 5.0
Language_8, 2.3427438735961914, 2, 3, 14, 2, 5, 2.334721803665161, 1.1673609018325806, 3.0
Language_9, 3.5898759365081787, 3, 5, 22, 2, 5, 3.5792853832244873, 1.1930951277414958, 4.5
Language_10, 3.5754828453063965, 3, 6, 18, 1, 5, 3.5689327716827393, 1.1896442572275798, 5.0
Language_11, 3.5977439880371094, 3, 6, 23, 2, 5, 3.587148666381836, 1.1957162221272786, 5.5
Language_12, 3.588175058364868, 3, 5, 22, 2, 5, 3.577467441558838, 1.1924891471862793, 4.0
Language_13, 3.57951021194458, 3, 4, 23, 2, 5, 3.569302797317505, 1.189767599105835, 4.0
Language_14, 3.532075881958008, 3, 4, 21, 3, 5, 3.520786762237549, 1.1735955874125164, 3.5
Language_15, 3.5253381729125977, 3, 4, 22, 2, 5, 3.5153918266296387, 1.171797275543213, 3.5
Language_16, 2.4098639488220215, 2, 3, 15, 1, 5, 2.402740955352783, 1.2013704776763916, 3.0
Language_17, 2.3823702335357666, 2, 5, 16, 1, 5, 2.3750734329223633, 1.1875367164611816, 5.0
Language_18, 2.3310139179229736, 2, 3, 13, 2, 5, 2.3239619731903076, 1.1619809865951538, 3.0
Language_19, 4.78229022026062, 4, 6, 31, 2, 5, 4.76623010635376, 1.19155752658844, 4.666666666666667
Language_20, 3.5750019550323486, 3, 4, 21, 2, 5, 3.5652310848236084, 1.1884103616078694, 4.0
Language_21, 1.1982448101043701, 1, 0, 10, 1, 5, 1.1938519477844238, 1.1938519477844238, 0
Language_22, 1.2307240962982178, 1, 0, 10, 1, 5, 1.224675178527832, 1.224675178527832, 0
Language_23, 2.3692007064819336, 2, 6, 17, 1, 5, 2.3616442680358887, 1.1808221340179443, 6.0
Language_24, 2.3507490158081055, 2, 3, 12, 1, 5, 2.3441972732543945, 1.1720986366271973, 3.0
Language_25, 3.534153938293457, 3, 2, 19, 3, 5, 3.523599147796631, 1.1745330492655437, 2.0
Language_26, 3.572844982147217, 3, 4, 21, 1, 5, 3.56390643119812, 1.1879688103993733, 3.5
Language_27, 1.1841681003570557, 1, 0, 9, 1, 5, 1.179893970489502, 1.179893970489502, 0
Language_28, 2.392096996307373, 2, 5, 15, 1, 5, 2.3849740028381348, 1.1924870014190674, 5.0
Language_29, 3.5791101455688477, 3, 4, 22, 2, 5, 3.5685348510742188, 1.1895116170247395, 4.0
Language_30, 4.761100769042969, 4, 6, 28, 3, 5, 4.744741678237915, 1.1861854195594788, 5.0
Language_31, 3.559767723083496, 3, 6, 18, 2, 5, 3.552497148513794, 1.1841657161712646, 5.0
Language_32, 2.384413003921509, 2, 3, 16, 2, 5, 2.3767709732055664, 1.1883854866027832, 3.0
Language_33, 4.830318212509155, 4, 6, 29, 2, 5, 4.815659999847412, 1.203914999961853, 5.0
Language_34, 3.585218906402588, 3, 4, 24, 2, 5, 3.57492995262146, 1.1916433175404866, 4.0
Language_35, 1.1956348419189453, 1, 0, 10, 1, 5, 1.1896088123321533, 1.1896088123321533, 0
Language_36, 2.3918538093566895, 2, 4, 17, 1, 5, 2.384209156036377, 1.1921045780181885, 4.0
Language_37, 3.5364420413970947, 3, 7, 22, 3, 5, 3.5230648517608643, 1.1743549505869548, 5.0
Language_38, 2.4263880252838135, 2, 6, 17, 1, 5, 2.4188718795776367, 1.2094359397888184, 6.0
Language_39, 5.9558610916137695, 5, 6, 31, 2, 5, 5.93632435798645, 1.18726487159729, 5.0
Language_40, 2.39113187789917, 2, 4, 16, 1, 5, 2.3838677406311035, 1.1919338703155518, 4.0
Language_41, 3.574822187423706, 3, 4, 18, 1, 5, 3.566889762878418, 1.188963254292806, 3.5
Language_42, 2.388258218765259, 2, 5, 17, 1, 5, 2.380783796310425, 1.1903918981552124, 5.0
Language_43, 2.4272820949554443, 2, 5, 16, 1, 5, 2.419973850250244, 1.209986925125122, 5.0
Language_44, 4.773738861083984, 4, 5, 30, 2, 5, 4.760263919830322, 1.1900659799575806, 4.333333333333333
Language_45, 2.376025915145874, 2, 7, 15, 2, 5, 2.37121844291687, 1.185609221458435, 7.0
Language_46, 2.344714879989624, 2, 2, 15, 2, 5, 2.338286876678467, 1.1691434383392334, 2.0
Language_47, 1.1418180465698242, 1, 0, 8, 1, 4, 1.138800859451294, 1.138800859451294, 0
Language_48, 2.379600763320923, 2, 5, 16, 1, 5, 2.3740453720092773, 1.1870226860046387, 5.0
Language_49, 2.4267280101776123, 2, 4, 16, 1, 5, 2.4210431575775146, 1.2105215787887573, 4.0
Language_50, 2.3937859535217285, 2, 4, 14, 1, 5, 2.3868768215179443, 1.1934384107589722, 4.0
Language_51, 7.143172025680542, 6, 5, 24, 1, 5, 7.137784481048584, 1.1896307468414307, 4.6
Language_52, 5.977090120315552, 5, 5, 38, 2, 5, 5.958534002304077, 1.1917068004608153, 4.5
Language_53, 3.5503220558166504, 3, 5, 17, 2, 5, 3.546881914138794, 1.182293971379598, 4.5
Language_54, 3.5322797298431396, 3, 5, 18, 3, 5, 3.521251678466797, 1.1737505594889324, 3.5
Language_55, 3.5805368423461914, 3, 10, 21, 2, 5, 3.5707995891571045, 1.190266529719035, 7.0
Language_56, 2.3831369876861572, 2, 4, 14, 1, 5, 2.3759212493896484, 1.1879606246948242, 4.0
Language_57, 2.3876540660858154, 2, 4, 17, 1, 5, 2.380070924758911, 1.1900354623794556, 4.0
Language_58, 2.4303460121154785, 2, 2, 15, 2, 5, 2.427966356277466, 1.213983178138733, 2.0
Language_59, 4.7627599239349365, 4, 4, 28, 2, 5, 4.750530004501343, 1.1876325011253357, 3.6666666666666665
Language_60, 3.5468029975891113, 3, 4, 21, 2, 5, 3.5374841690063477, 1.1791613896687825, 3.5
Language_61, 3.5522592067718506, 3, 4, 20, 3, 5, 3.5408880710601807, 1.1802960236867268, 3.0
Language_62, 2.3483798503875732, 2, 5, 17, 1, 5, 2.340862274169922, 1.170431137084961, 5.0
Language_63, 3.57161021232605, 3, 3, 22, 2, 5, 3.5610008239746094, 1.1870002746582031, 3.0
Language_64, 2.3688762187957764, 2, 4, 11, 2, 5, 2.363694190979004, 1.181847095489502, 4.0
Language_65, 2.3826160430908203, 2, 4, 15, 1, 5, 2.3808670043945312, 1.1904335021972656, 4.0
Language_66, 2.382044792175293, 2, 4, 16, 1, 5, 2.37625789642334, 1.18812894821167, 4.0
Language_67, 1.1939783096313477, 1, 0, 10, 1, 5, 1.1910090446472168, 1.1910090446472168, 0
Language_68, 3.5623416900634766, 3, 7, 20, 1, 5, 3.5550332069396973, 1.1850110689798992, 6.5
Language_69, 2.3826069831848145, 2, 3, 15, 2, 5, 2.3799071311950684, 1.1899535655975342, 3.0
Language_70, 1.1919379234313965, 1, 0, 10, 1, 5, 1.1858789920806885, 1.1858789920806885, 0
Language_71, 3.559818983078003, 3, 6, 18, 1, 5, 3.5516698360443115, 1.1838899453481038, 5.0
Language_72, 2.385526180267334, 2, 4, 17, 1, 5, 2.3779239654541016, 1.1889619827270508, 4.0
Language_73, 3.5928280353546143, 3, 7, 22, 2, 5, 3.5820937156677246, 1.1940312385559082, 4.5
Language_74, 3.5974841117858887, 3, 8, 22, 1, 5, 3.5882277488708496, 1.1960759162902832, 6.5
Language_75, 2.370270013809204, 2, 5, 15, 2, 5, 2.3627238273620605, 1.1813619136810303, 5.0
Language_76, 2.404942274093628, 2, 4, 15, 1, 5, 2.3979427814483643, 1.1989713907241821, 4.0
Language_77, 4.77703595161438, 4, 4, 25, 2, 5, 4.765722751617432, 1.191430687904358, 3.3333333333333335
Language_78, 2.3889520168304443, 2, 5, 16, 1, 5, 2.3817007541656494, 1.1908503770828247, 5.0
Language_79, 2.3426339626312256, 2, 3, 14, 2, 5, 2.3363218307495117, 1.1681609153747559, 3.0
Language_80, 3.566199779510498, 3, 4, 20, 2, 5, 3.558316707611084, 1.1861055692036946, 3.5
Language_81, 2.3861019611358643, 2, 3, 16, 2, 5, 2.3785479068756104, 1.1892739534378052, 3.0
Language_82, 2.3865652084350586, 2, 4, 13, 2, 5, 2.379418134689331, 1.1897090673446655, 4.0
Language_83, 4.812704086303711, 4, 6, 24, 2, 5, 4.804085969924927, 1.2010214924812317, 4.666666666666667
Language_84, 2.382554769515991, 2, 5, 16, 1, 5, 2.3753066062927246, 1.1876533031463623, 5.0
Language_85, 3.555126190185547, 3, 4, 21, 2, 5, 3.5457897186279297, 1.1819299062093098, 4.0
Language_86, 2.348729133605957, 2, 3, 14, 2, 5, 2.340848922729492, 1.170424461364746, 3.0
Language_87, 2.4131860733032227, 2, 5, 16, 2, 5, 2.4054176807403564, 1.2027088403701782, 5.0
Language_88, 2.3722567558288574, 2, 4, 14, 1, 5, 2.3669791221618652, 1.1834895610809326, 4.0
Language_89, 3.571469783782959, 3, 5, 22, 2, 5, 3.5614755153656006, 1.187158505121867, 5.0
Language_90, 1.1967790126800537, 1, 0, 10, 1, 5, 1.1955881118774414, 1.1955881118774414, 0
Language_91, 1.1902079582214355, 1, 0, 10, 1, 5, 1.1858100891113281, 1.1858100891113281, 0
Language_92, 2.3975510597229004, 2, 4, 16, 2, 5, 2.3896124362945557, 1.1948062181472778, 4.0
Language_93, 3.5096499919891357, 3, 5, 16, 1, 4, 3.5055789947509766, 1.168526331583659, 5.0
Language_94, 2.398603677749634, 2, 2, 16, 1, 5, 2.39147686958313, 1.195738434791565, 2.0
Language_95, 2.3286941051483154, 2, 8, 14, 1, 4, 2.3244171142578125, 1.1622085571289062, 8.0
Language_96, 2.3803889751434326, 2, 3, 15, 2, 5, 2.3727610111236572, 1.1863805055618286, 3.0
Language_97, 2.345101833343506, 2, 3, 15, 1, 5, 2.33817982673645, 1.169089913368225, 3.0
Language_98, 4.757955074310303, 4, 4, 28, 2, 5, 4.745380401611328, 1.186345100402832, 3.6666666666666665
Language_99, 3.5690953731536865, 3, 5, 22, 3, 5, 3.5567431449890137, 1.1855810483296711, 3.5

Average, 3.035899775028229, 2.55, 4.27, 18.33, 1.62, 4.97, 3.0277294230461123, 1.1871093739668528, 3.872666666666667, 6, 100
