Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_0, 23.539062023162842, 2, 4, 35, 1, 11, 22.656818151474, 11.328409075737, 4.0
Language_1, 17.24571394920349, 2, 4, 32, 2, 11, 16.489553213119507, 8.244776606559753, 4.0
Language_2, 35.66791391372681, 2, 4, 35, 2, 11, 34.71401333808899, 17.357006669044495, 4.0
Language_3, 17.391247749328613, 2, 5, 35, 1, 11, 16.417184114456177, 8.208592057228088, 5.0
Language_4, 14.972018003463745, 2, 4, 35, 1, 11, 13.989816665649414, 6.994908332824707, 4.0
Language_5, 21.712781190872192, 3, 4, 47, 2, 11, 20.74720048904419, 6.9157334963480634, 3.5
Language_6, 15.497539043426514, 2, 4, 34, 1, 11, 14.503068923950195, 7.251534461975098, 4.0
Language_7, 12.424839735031128, 2, 3, 33, 2, 11, 11.645941972732544, 5.822970986366272, 3.0
Language_8, 34.97636032104492, 3, 4, 47, 2, 11, 33.98573899269104, 11.328579664230347, 3.5
Language_9, 14.881575107574463, 2, 3, 34, 2, 11, 13.901121139526367, 6.950560569763184, 3.0
Language_10, 39.85187602043152, 4, 4, 60, 2, 11, 38.868942975997925, 9.717235743999481, 4.0
Language_11, 25.75052809715271, 3, 6, 45, 1, 11, 24.786754369735718, 8.262251456578573, 5.0
Language_12, 48.99720811843872, 2, 4, 35, 2, 11, 48.05176496505737, 24.025882482528687, 4.0
Language_13, 13.453315019607544, 2, 2, 33, 2, 11, 12.639098644256592, 6.319549322128296, 2.0
Language_14, 33.37222194671631, 2, 4, 34, 1, 11, 32.406062841415405, 16.203031420707703, 4.0
Language_15, 28.338449239730835, 2, 4, 34, 1, 11, 27.375385999679565, 13.687692999839783, 4.0
Language_16, 25.55599021911621, 3, 4, 48, 2, 11, 24.522868394851685, 8.174289464950562, 4.0
Language_17, 18.26369595527649, 2, 4, 35, 1, 11, 17.24522113800049, 8.622610569000244, 4.0
Language_18, 27.59843373298645, 3, 5, 46, 2, 11, 26.602877140045166, 8.867625713348389, 4.5
Language_19, 22.019631147384644, 2, 4, 34, 2, 11, 21.06524395942688, 10.53262197971344, 4.0
Language_20, 29.42250418663025, 3, 4, 48, 2, 11, 28.461045026779175, 9.487015008926392, 3.5
Language_21, 97.72684073448181, 5, 6, 74, 2, 11, 96.7006196975708, 19.34012393951416, 4.25
