Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_61, 5.969073057174683, 3, 5, 33, 2, 8, 5.844448804855347, 1.948149601618449, 4.5
Language_62, 4.5685179233551025, 3, 5, 35, 1, 8, 4.4452221393585205, 1.4817407131195068, 4.5
Language_63, 3.450277805328369, 2, 4, 26, 2, 8, 3.329606771469116, 1.664803385734558, 4.0
Language_64, 4.632089138031006, 3, 5, 36, 1, 8, 4.508255958557129, 1.5027519861857097, 3.5
Language_65, 8.01350998878479, 5, 4, 49, 2, 8, 7.896298170089722, 1.5792596340179443, 4.0
Language_66, 6.16267204284668, 4, 5, 44, 2, 8, 6.02845311164856, 1.50711327791214, 4.333333333333333
Language_67, 3.002362012863159, 2, 6, 26, 1, 8, 2.8823492527008057, 1.4411746263504028, 6.0
Language_68, 3.8540611267089844, 2, 4, 25, 1, 8, 3.736611843109131, 1.8683059215545654, 4.0
Language_69, 5.857268810272217, 3, 4, 31, 2, 8, 5.757102727890015, 1.9190342426300049, 3.5
Language_70, 4.764071226119995, 3, 4, 35, 2, 8, 4.641489028930664, 1.5471630096435547, 3.5
Language_71, 3.1153740882873535, 2, 4, 26, 2, 8, 2.9918768405914307, 1.4959384202957153, 4.0
Language_72, 5.248808860778809, 3, 6, 36, 2, 8, 5.123462915420532, 1.707820971806844, 5.0
Language_73, 4.800761938095093, 3, 4, 34, 2, 8, 4.675087928771973, 1.558362642923991, 3.5
Language_74, 5.495943069458008, 3, 5, 32, 2, 8, 5.37117075920105, 1.7903902530670166, 4.5
Language_75, 3.2777493000030518, 2, 4, 24, 1, 8, 3.186107873916626, 1.593053936958313, 4.0
Language_76, 3.3766419887542725, 2, 4, 24, 1, 8, 3.2554197311401367, 1.6277098655700684, 4.0
Language_77, 11.840842723846436, 5, 7, 57, 2, 8, 11.695112466812134, 2.339022493362427, 5.25
Language_78, 3.1761679649353027, 2, 4, 25, 2, 8, 3.057847738265991, 1.5289238691329956, 4.0
Language_79, 3.1057419776916504, 2, 2, 23, 2, 8, 3.013936758041382, 1.506968379020691, 2.0
Language_80, 4.422522068023682, 3, 6, 35, 2, 8, 4.293290138244629, 1.4310967127482097, 5.0
Language_81, 5.081750869750977, 3, 5, 36, 2, 8, 4.951967000961304, 1.6506556669871013, 4.5
Language_82, 3.7384939193725586, 2, 3, 25, 2, 8, 3.618989944458008, 1.809494972229004, 3.0
Language_83, 4.60778021812439, 3, 4, 34, 2, 8, 4.476710796356201, 1.4922369321187336, 3.5
Language_84, 6.229183912277222, 4, 3, 42, 2, 8, 6.099506855010986, 1.5248767137527466, 3.0
Language_85, 3.555938243865967, 2, 2, 25, 2, 8, 3.4312760829925537, 1.7156380414962769, 2.0
Language_86, 5.0486741065979, 3, 5, 34, 2, 8, 4.949894189834595, 1.649964729944865, 4.0
Language_87, 3.495173215866089, 2, 4, 25, 1, 8, 3.376821994781494, 1.688410997390747, 4.0
Language_88, 3.167628049850464, 2, 4, 26, 1, 8, 3.048020839691162, 1.524010419845581, 4.0
Language_89, 3.211935043334961, 2, 4, 23, 1, 8, 3.121533155441284, 1.560766577720642, 4.0
Language_90, 6.202135801315308, 4, 4, 45, 3, 8, 6.062682151794434, 1.5156705379486084, 4.0
Language_91, 4.612242937088013, 3, 6, 35, 2, 8, 4.487777233123779, 1.495925744374593, 5.0
Language_92, 6.626465082168579, 4, 6, 44, 2, 8, 6.493407726287842, 1.6233519315719604, 4.666666666666667
Language_93, 3.390395164489746, 2, 3, 24, 2, 8, 3.271686553955078, 1.635843276977539, 3.0
Language_94, 3.251060962677002, 2, 4, 26, 1, 8, 3.1320078372955322, 1.5660039186477661, 4.0
Language_95, 6.180663108825684, 4, 5, 44, 2, 8, 6.046866178512573, 1.5117165446281433, 4.666666666666667
Language_96, 4.203176975250244, 2, 5, 25, 2, 8, 4.081655740737915, 2.0408278703689575, 5.0
Language_97, 4.931341886520386, 3, 6, 35, 2, 8, 4.80176854133606, 1.6005895137786865, 5.5
Language_98, 5.84114408493042, 3, 4, 36, 2, 8, 5.716625928878784, 1.905541976292928, 3.0
Language_99, 3.2332921028137207, 2, 4, 24, 1, 8, 3.115150213241577, 1.5575751066207886, 4.0

Average, 4.6712581825256345, 2.77, 4.33, 32.18, 1.8, 8.0, 4.5482497382164, 1.6377834278345107, 3.956666666666667, 5, 100
