Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_0, 2.352001905441284, 2, 4, 13, 1, 4, 2.347914934158325, 1.1739574670791626, 4.0
Language_1, 1.207336187362671, 1, 0, 8, 1, 4, 1.2044389247894287, 1.2044389247894287, 0
Language_2, 3.5433268547058105, 3, 4, 21, 1, 4, 3.5366599559783936, 1.1788866519927979, 3.5
Language_3, 2.3608272075653076, 2, 4, 13, 1, 4, 2.3567700386047363, 1.1783850193023682, 4.0
Language_4, 2.3430469036102295, 2, 4, 13, 1, 4, 2.3389782905578613, 1.1694891452789307, 4.0
Language_5, 2.349184036254883, 2, 4, 14, 1, 4, 2.344897985458374, 1.172448992729187, 4.0
Language_6, 1.1742310523986816, 1, 0, 8, 1, 4, 1.1713197231292725, 1.1713197231292725, 0
Language_7, 2.343517780303955, 2, 4, 13, 1, 4, 2.3393619060516357, 1.1696809530258179, 4.0
Language_8, 1.1899380683898926, 1, 0, 8, 1, 4, 1.1870248317718506, 1.1870248317718506, 0
Language_9, 2.334515333175659, 2, 3, 13, 1, 4, 2.3305530548095703, 1.1652765274047852, 3.0
Language_10, 2.367051124572754, 2, 4, 14, 2, 4, 2.3622210025787354, 1.1811105012893677, 4.0
Language_11, 1.1881580352783203, 1, 0, 8, 1, 4, 1.1852681636810303, 1.1852681636810303, 0
Language_12, 2.327650785446167, 2, 4, 14, 1, 4, 2.3228752613067627, 1.1614376306533813, 4.0
Language_13, 1.1885499954223633, 1, 0, 7, 1, 4, 1.1854948997497559, 1.1854948997497559, 0
Language_14, 2.357645034790039, 2, 4, 14, 1, 4, 2.3533458709716797, 1.1766729354858398, 4.0
Language_15, 2.370543956756592, 2, 5, 13, 1, 4, 2.366480827331543, 1.1832404136657715, 5.0
Language_16, 2.3726518154144287, 2, 5, 13, 1, 4, 2.3687679767608643, 1.1843839883804321, 5.0
Language_17, 1.1726579666137695, 1, 0, 8, 1, 4, 1.169795036315918, 1.169795036315918, 0
Language_18, 2.3958237171173096, 2, 4, 14, 1, 4, 2.3914730548858643, 1.1957365274429321, 4.0
Language_19, 1.178954839706421, 1, 0, 8, 1, 4, 1.1760590076446533, 1.1760590076446533, 0
Language_20, 2.3236539363861084, 2, 4, 11, 1, 4, 2.320021867752075, 1.1600109338760376, 4.0
Language_21, 2.346205949783325, 2, 4, 12, 1, 4, 2.3424110412597656, 1.1712055206298828, 4.0
Language_22, 2.3272619247436523, 2, 4, 13, 1, 4, 2.3233799934387207, 1.1616899967193604, 4.0
Language_23, 3.5338070392608643, 3, 4, 18, 2, 4, 3.527438163757324, 1.1758127212524414, 3.5
Language_24, 1.181593894958496, 1, 0, 7, 1, 4, 1.1788311004638672, 1.1788311004638672, 0
Language_25, 2.3881919384002686, 2, 4, 13, 1, 4, 2.3841352462768555, 1.1920676231384277, 4.0
Language_26, 2.390397310256958, 2, 4, 14, 1, 4, 2.3860321044921875, 1.1930160522460938, 4.0
Language_27, 2.3668460845947266, 2, 4, 14, 1, 4, 2.362700939178467, 1.1813504695892334, 4.0
Language_28, 3.533245325088501, 3, 5, 18, 2, 4, 3.52652645111084, 1.1755088170369465, 4.5
Language_29, 1.1829509735107422, 1, 0, 8, 1, 4, 1.1821691989898682, 1.1821691989898682, 0
Language_30, 2.352109909057617, 2, 4, 12, 1, 4, 2.3481922149658203, 1.1740961074829102, 4.0
Language_31, 2.356092929840088, 2, 4, 14, 1, 4, 2.3518128395080566, 1.1759064197540283, 4.0
Language_32, 2.373414993286133, 2, 4, 14, 1, 4, 2.3691887855529785, 1.1845943927764893, 4.0
Language_33, 2.3604049682617188, 2, 4, 13, 1, 4, 2.3563058376312256, 1.1781529188156128, 4.0
Language_34, 2.365790843963623, 2, 4, 13, 1, 4, 2.3616702556610107, 1.1808351278305054, 4.0
Language_35, 2.3602590560913086, 2, 4, 13, 1, 4, 2.356902837753296, 1.178451418876648, 4.0
Language_36, 2.359563112258911, 2, 4, 14, 1, 4, 2.3553829193115234, 1.1776914596557617, 4.0
Language_37, 3.5625641345977783, 3, 3, 19, 2, 4, 3.5555765628814697, 1.1851921876271565, 3.0
