Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_0, 55.06895089149475, 3, 4, 50, 2, 12, 53.47067618370056, 17.82355872790019, 4.0
Language_1, 132.7092010974884, 5, 5, 76, 2, 12, 131.22822833061218, 26.245645666122435, 3.75
Language_2, SAT Failed
Language_3, 105.20500302314758, 4, 5, 66, 2, 12, 103.5168399810791, 25.879209995269775, 4.0
Language_4, SAT Failed
Language_5, 171.26578283309937, 2, 3, 37, 2, 12, 169.66324186325073, 84.83162093162537, 3.0
Language_6, 245.42896366119385, 2, 4, 37, 1, 12, 243.82304000854492, 121.91152000427246, 4.0
Language_7, 41.82489800453186, 4, 5, 67, 2, 12, 40.20574879646301, 10.051437199115753, 4.666666666666667
Language_8, SAT Failed
Language_9, 25.643364191055298, 2, 4, 38, 1, 12, 23.973259925842285, 11.986629962921143, 4.0
Language_10, 165.76075291633606, 2, 3, 37, 2, 12, 164.1571798324585, 82.07858991622925, 3.0
Language_11, 41.543545722961426, 2, 4, 37, 2, 12, 39.89157032966614, 19.94578516483307, 4.0
Language_12, 91.10539698600769, 5, 5, 78, 2, 12, 89.6502411365509, 17.93004822731018, 4.25
Language_13, 88.09978795051575, 2, 4, 38, 1, 12, 86.48634719848633, 43.243173599243164, 4.0
Language_14, 62.72891807556152, 3, 4, 52, 2, 12, 61.04242920875549, 20.3474764029185, 3.0
Language_15, 184.10624170303345, 2, 4, 36, 1, 12, 182.73738312721252, 91.36869156360626, 4.0
Language_16, 97.98568606376648, 3, 5, 51, 3, 12, 96.32785558700562, 32.10928519566854, 4.0
Language_17, 41.21992802619934, 3, 4, 52, 2, 12, 39.60520601272583, 13.201735337575277, 4.0
Language_18, 67.45619988441467, 3, 5, 51, 2, 12, 65.78270983695984, 21.92756994565328, 4.5
Language_19, 87.788094997406, 3, 4, 50, 2, 12, 86.07570195198059, 28.691900650660198, 4.0
Language_20, SAT Failed
Language_21, 51.271892070770264, 3, 4, 50, 1, 12, 49.64379596710205, 16.547931989034016, 3.5
Language_22, 32.74005103111267, 2, 4, 38, 1, 12, 31.072048902511597, 15.536024451255798, 4.0
Language_23, 163.72004914283752, 4, 4, 67, 2, 12, 162.02637100219727, 40.506592750549316, 4.0
Language_24, 78.67832088470459, 3, 5, 52, 2, 12, 76.98737692832947, 25.66245897610982, 4.5
Language_25, 96.88379216194153, 5, 5, 82, 1, 12, 95.16083788871765, 19.03216757774353, 4.5
Language_26, 83.40514016151428, 2, 4, 37, 1, 12, 81.73071193695068, 40.86535596847534, 4.0
Language_27, 104.63131499290466, 3, 4, 50, 2, 12, 102.93876910209656, 34.31292303403219, 4.0
Language_28, 101.00215768814087, 3, 4, 51, 2, 12, 99.39359593391418, 33.13119864463806, 4.0
Language_29, 169.77376627922058, 6, 4, 93, 2, 12, 167.99915671348572, 27.99985945224762, 3.6
Language_30, 42.96657919883728, 2, 4, 37, 2, 12, 41.28861594200134, 20.64430797100067, 4.0
Language_31, SAT Failed
Language_32, SAT Failed
Language_33, 53.52136278152466, 2, 4, 38, 2, 12, 51.87493300437927, 25.937466502189636, 4.0
Language_34, 121.52716588973999, 3, 4, 49, 2, 12, 120.11841368675232, 40.03947122891744, 4.0
Language_35, 252.65053796768188, 2, 4, 37, 1, 12, 251.03035283088684, 125.51517641544342, 4.0
Language_36, SAT Failed
Language_37, 118.18299794197083, 3, 4, 48, 2, 12, 116.48872399330139, 38.8295746644338, 3.5
Language_38, 257.81874680519104, 2, 3, 38, 2, 12, 256.202476978302, 128.101238489151, 3.0
Language_39, 49.427855014801025, 4, 4, 63, 2, 12, 47.73251724243164, 11.93312931060791, 3.6666666666666665
Language_40, 214.45403385162354, 3, 4, 51, 2, 12, 212.84065437316895, 70.94688479105632, 4.0
Language_41, 29.83937096595764, 3, 5, 49, 2, 12, 28.166064977645874, 9.388688325881958, 4.5
Language_42, 47.60768103599548, 3, 4, 52, 2, 12, 45.95825147628784, 15.319417158762613, 4.0
Language_43, 171.3401699066162, 2, 4, 36, 1, 12, 169.7327525615692, 84.8663762807846, 4.0
Language_44, 69.9072368144989, 2, 4, 38, 2, 12, 68.23881793022156, 34.11940896511078, 4.0
Language_45, 165.16655087471008, 5, 6, 79, 1, 12, 163.49801445007324, 32.699602890014646, 3.75
Language_46, 183.20456504821777, 2, 4, 37, 1, 12, 181.59261393547058, 90.79630696773529, 4.0
Language_47, 57.62710881233215, 3, 4, 48, 2, 12, 55.97628211975098, 18.65876070658366, 3.5
Language_48, 227.44751572608948, 6, 6, 94, 2, 12, 225.73914909362793, 37.62319151560465, 4.6
Language_49, 44.569024085998535, 2, 4, 38, 1, 12, 42.87522912025452, 21.43761456012726, 4.0
Language_50, 49.39241600036621, 2, 4, 38, 1, 12, 47.79255485534668, 23.89627742767334, 4.0
Language_51, 205.85270309448242, 9, 5, 134, 2, 12, 203.8951141834259, 22.65501268704732, 4.0
Language_52, 63.61455225944519, 2, 4, 36, 2, 12, 61.97943902015686, 30.98971951007843, 4.0
Language_53, 269.401015996933, 3, 6, 51, 1, 12, 267.73868584632874, 89.24622861544292, 5.0
Language_54, SAT Failed
Language_55, 108.33651208877563, 2, 5, 37, 1, 12, 106.70065569877625, 53.35032784938812, 5.0
Language_56, 43.933554887771606, 3, 4, 50, 2, 12, 42.34850573539734, 14.11616857846578, 4.0
Language_57, 141.9292311668396, 2, 4, 37, 2, 12, 140.33571648597717, 70.16785824298859, 4.0
Language_58, 47.693445920944214, 2, 4, 38, 1, 12, 46.08415102958679, 23.042075514793396, 4.0
Language_59, 139.29312109947205, 3, 4, 51, 2, 12, 137.66892170906067, 45.88964056968689, 4.0
Language_60, 40.328633069992065, 2, 3, 37, 2, 12, 38.71436786651611, 19.357183933258057, 3.0
Language_61, 43.800012826919556, 2, 2, 35, 2, 12, 42.20045709609985, 21.100228548049927, 2.0
Language_62, 17.70235514640808, 2, 2, 37, 2, 12, 16.065768718719482, 8.032884359359741, 2.0
Language_63, 68.04491305351257, 2, 4, 37, 2, 12, 66.45847821235657, 33.229239106178284, 4.0
Language_64, SAT Failed
Language_65, 224.55522203445435, 3, 4, 49, 2, 12, 223.13516116142273, 74.37838705380757, 4.0
Language_66, 40.58346891403198, 3, 5, 51, 2, 12, 38.98499894142151, 12.994999647140503, 4.5
Language_67, 94.01412415504456, 3, 7, 51, 1, 12, 92.3447859287262, 30.781595309575398, 5.5
Language_68, 95.71676707267761, 5, 4, 78, 3, 12, 93.9990062713623, 18.79980125427246, 3.5
Language_69, SAT Failed
Language_70, 92.19354605674744, 2, 2, 34, 2, 12, 90.58587288856506, 45.29293644428253, 2.0
Language_71, 116.65552163124084, 3, 4, 52, 2, 12, 115.00075793266296, 38.33358597755432, 4.0
Language_72, SAT Failed
Language_73, 90.84462380409241, 2, 4, 37, 2, 12, 89.18051314353943, 44.590256571769714, 4.0
Language_74, 211.25564432144165, 3, 4, 51, 3, 12, 209.62052464485168, 69.87350821495056, 3.5
Language_75, 78.88151383399963, 4, 5, 66, 2, 12, 77.19836902618408, 19.29959225654602, 4.0
Language_76, 255.11473298072815, 2, 3, 37, 2, 12, 253.50763487815857, 126.75381743907928, 3.0
Language_77, 280.15360498428345, 3, 3, 52, 2, 12, 278.4850468635559, 92.82834895451863, 2.5
Language_78, 65.1848669052124, 3, 5, 52, 1, 12, 63.5890371799469, 21.196345726648968, 4.5
Language_79, 174.47612190246582, 2, 3, 38, 2, 12, 172.84877800941467, 86.42438900470734, 3.0
Language_80, 38.56061887741089, 3, 5, 50, 2, 12, 36.90169310569763, 12.300564368565878, 4.0
Language_81, 34.9563250541687, 2, 4, 38, 1, 12, 33.294233083724976, 16.647116541862488, 4.0
Language_82, SAT Failed
Language_83, 39.49061822891235, 2, 4, 37, 1, 12, 37.83202028274536, 18.91601014137268, 4.0
Language_84, 47.24817395210266, 4, 4, 62, 2, 12, 45.88705539703369, 11.471763849258423, 3.6666666666666665
Language_85, 33.6859130859375, 3, 6, 51, 2, 12, 32.084322929382324, 10.694774309794107, 5.0
Language_86, 111.65405678749084, 3, 5, 51, 2, 12, 110.0414776802063, 36.680492560068764, 4.5
Language_87, 216.98258996009827, 2, 4, 36, 1, 12, 215.2978639602661, 107.64893198013306, 4.0
Language_88, 168.32747411727905, 4, 4, 66, 2, 12, 166.6370131969452, 41.6592532992363, 3.6666666666666665
Language_89, SAT Failed
Language_90, 152.76688408851624, 9, 5, 134, 2, 12, 150.8164405822754, 16.757382286919487, 4.0
Language_91, 126.34398794174194, 4, 4, 66, 2, 12, 124.71813035011292, 31.17953258752823, 3.6666666666666665
Language_92, 57.772953033447266, 2, 4, 36, 1, 12, 56.122846841812134, 28.061423420906067, 4.0
Language_93, 61.55047869682312, 2, 4, 38, 1, 12, 59.896093130111694, 29.948046565055847, 4.0
Language_94, 188.13473296165466, 3, 4, 51, 2, 12, 186.4857530593872, 62.1619176864624, 4.0
Language_95, 82.22331595420837, 3, 4, 49, 2, 12, 80.58407711982727, 26.861359039942425, 4.0
Language_96, 37.567835330963135, 2, 4, 38, 1, 12, 35.93330717086792, 17.96665358543396, 4.0
Language_97, 145.60955595970154, 7, 5, 110, 1, 12, 143.82911229133606, 20.547016041619436, 4.333333333333333
Language_98, 49.60111689567566, 3, 5, 51, 2, 12, 47.96358776092529, 15.987862586975098, 4.5
Language_99, 216.1524269580841, 4, 5, 67, 2, 12, 214.49944972991943, 53.62486243247986, 4.0

Average, 109.90674696845569, 3.057471264367816, 4.206896551724138, 51.747126436781606, 1.735632183908046, 12.0, 108.26703411957314, 39.376556093785005, 3.8978927203065137, 9, 87
