Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_0, 2.4228341579437256, 2, 4, 17, 1, 5, 2.413072109222412, 1.206536054611206, 4.0
Language_1, 1.2305347919464111, 1, 0, 10, 1, 5, 1.222550868988037, 1.222550868988037, 0
Language_2, 2.5157933235168457, 2, 4, 16, 1, 5, 2.5061798095703125, 1.2530899047851562, 4.0
Language_3, 2.47605299949646, 2, 4, 16, 1, 5, 2.4666056632995605, 1.2333028316497803, 4.0
Language_4, 2.5450401306152344, 2, 4, 18, 1, 5, 2.5351006984710693, 1.2675503492355347, 4.0
Language_5, 2.421705961227417, 2, 4, 16, 1, 5, 2.4148709774017334, 1.2074354887008667, 4.0
Language_6, 6.119727849960327, 5, 4, 37, 2, 5, 6.096542835235596, 1.219308567047119, 3.5
Language_7, 2.413076162338257, 2, 4, 16, 1, 5, 2.403573751449585, 1.2017868757247925, 4.0
Language_8, 3.5546319484710693, 3, 5, 20, 2, 5, 3.542422294616699, 1.1808074315388997, 4.5
Language_9, 2.404021978378296, 2, 2, 15, 2, 5, 2.3940670490264893, 1.1970335245132446, 2.0
Language_10, 2.417323589324951, 2, 4, 16, 1, 5, 2.407735586166382, 1.203867793083191, 4.0
Language_11, 2.4199841022491455, 2, 4, 16, 1, 5, 2.4105064868927, 1.20525324344635, 4.0
Language_12, 2.40687894821167, 2, 4, 16, 1, 5, 2.3972580432891846, 1.1986290216445923, 4.0
Language_13, 2.417490005493164, 2, 4, 17, 1, 5, 2.4078190326690674, 1.2039095163345337, 4.0
Language_14, 2.414933919906616, 2, 4, 15, 1, 5, 2.40585994720459, 1.202929973602295, 4.0
Language_15, 2.434194803237915, 2, 4, 17, 1, 5, 2.4243571758270264, 1.2121785879135132, 4.0
Language_16, 2.417518138885498, 2, 4, 16, 1, 5, 2.408146858215332, 1.204073429107666, 4.0
Language_17, 2.391860008239746, 2, 4, 15, 2, 5, 2.385997772216797, 1.1929988861083984, 4.0
Language_18, 1.1937711238861084, 1, 0, 10, 1, 5, 1.1856927871704102, 1.1856927871704102, 0
Language_19, 2.4395949840545654, 2, 5, 16, 1, 5, 2.4323387145996094, 1.2161693572998047, 5.0
Language_20, 2.4216811656951904, 2, 4, 16, 1, 5, 2.412184238433838, 1.206092119216919, 4.0
Language_21, 2.3988001346588135, 2, 5, 17, 1, 5, 2.3891241550445557, 1.1945620775222778, 5.0
Language_22, 2.4406228065490723, 2, 4, 16, 1, 5, 2.431046485900879, 1.2155232429504395, 4.0
Language_23, 2.4228038787841797, 2, 3, 16, 1, 5, 2.4132347106933594, 1.2066173553466797, 3.0
Language_24, 2.392545700073242, 2, 4, 15, 1, 5, 2.383294105529785, 1.1916470527648926, 4.0
Language_25, 2.4217498302459717, 2, 3, 14, 1, 5, 2.412883758544922, 1.206441879272461, 3.0
Language_26, 2.417407274246216, 2, 3, 15, 2, 5, 2.4069230556488037, 1.2034615278244019, 3.0
Language_27, 2.404324769973755, 2, 3, 13, 2, 5, 2.3983993530273438, 1.1991996765136719, 3.0
Language_28, 2.4172887802124023, 2, 4, 17, 1, 5, 2.4075889587402344, 1.2037944793701172, 4.0
Language_29, 2.4584829807281494, 2, 4, 17, 1, 5, 2.4487640857696533, 1.2243820428848267, 4.0
Language_30, 2.4133129119873047, 2, 4, 17, 1, 5, 2.4042251110076904, 1.2021125555038452, 4.0
Language_31, 2.545232057571411, 2, 5, 17, 1, 5, 2.535435914993286, 1.267717957496643, 5.0
Language_32, 3.743881940841675, 3, 4, 23, 2, 5, 3.730994939804077, 1.2436649799346924, 4.0
Language_33, 2.419559955596924, 2, 4, 17, 1, 5, 2.409870147705078, 1.204935073852539, 4.0
Language_34, 2.4324300289154053, 2, 4, 17, 1, 5, 2.4226701259613037, 1.2113350629806519, 4.0
Language_35, 2.4034459590911865, 2, 4, 16, 1, 5, 2.3962879180908203, 1.1981439590454102, 4.0
Language_36, 2.407876968383789, 2, 3, 16, 2, 5, 2.3978259563446045, 1.1989129781723022, 3.0
Language_37, 2.4709770679473877, 2, 4, 16, 2, 5, 2.4607038497924805, 1.2303519248962402, 4.0
Language_38, 4.9234778881073, 4, 5, 28, 2, 5, 4.906872749328613, 1.2267181873321533, 4.0
Language_39, 2.438005208969116, 2, 4, 17, 2, 5, 2.426549196243286, 1.213274598121643, 4.0
Language_40, 2.4272589683532715, 2, 4, 15, 1, 5, 2.420238733291626, 1.210119366645813, 4.0
Language_41, 2.403348922729492, 2, 4, 17, 1, 5, 2.3935751914978027, 1.1967875957489014, 4.0
Language_42, 2.4191901683807373, 2, 4, 17, 1, 5, 2.40960431098938, 1.20480215549469, 4.0
Language_43, 3.6077160835266113, 3, 4, 23, 2, 5, 3.5949342250823975, 1.198311408360799, 3.0
Language_44, 2.397602081298828, 2, 3, 16, 1, 5, 2.388453245162964, 1.194226622581482, 3.0
Language_45, 2.4209301471710205, 2, 6, 17, 1, 5, 2.4110910892486572, 1.2055455446243286, 6.0
Language_46, 2.403085947036743, 2, 3, 15, 2, 5, 2.3925929069519043, 1.1962964534759521, 3.0
Language_47, 2.3863441944122314, 2, 4, 15, 1, 5, 2.379099130630493, 1.1895495653152466, 4.0
Language_48, 2.411309003829956, 2, 5, 16, 1, 5, 2.401731252670288, 1.200865626335144, 5.0
Language_49, 3.595202922821045, 3, 6, 22, 1, 5, 3.58320689201355, 1.1944022973378499, 4.5
Language_50, 3.5660831928253174, 3, 4, 23, 2, 5, 3.55299711227417, 1.1843323707580566, 3.5
Language_51, 3.605766773223877, 3, 5, 20, 1, 5, 3.596890449523926, 1.1989634831746419, 5.0
Language_52, 2.403933048248291, 2, 4, 17, 1, 5, 2.394353151321411, 1.1971765756607056, 4.0
Language_53, 2.3897948265075684, 2, 4, 13, 1, 5, 2.3810880184173584, 1.1905440092086792, 4.0
Language_54, 2.3892667293548584, 2, 4, 17, 1, 5, 2.379694700241089, 1.1898473501205444, 4.0
Language_55, 2.391751289367676, 2, 4, 16, 1, 5, 2.3823442459106445, 1.1911721229553223, 4.0
Language_56, 2.3785438537597656, 2, 5, 16, 1, 5, 2.369040012359619, 1.1845200061798096, 5.0
Language_57, 2.4850988388061523, 2, 5, 17, 1, 5, 2.4753479957580566, 1.2376739978790283, 5.0
Language_58, 2.448538064956665, 2, 4, 15, 1, 5, 2.439081907272339, 1.2195409536361694, 4.0
