Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_0, 23.019246816635132, 4, 5, 49, 4, 10, 22.665426015853882, 5.6663565039634705, 3.6666666666666665
Language_1, 41.358789920806885, 8, 6, 87, 3, 10, 41.01980495452881, 5.127475619316101, 5.0
Language_2, 64.44470500946045, 6, 5, 74, 1, 10, 64.08148074150085, 10.680246790250143, 3.6
Language_3, 7.812213897705078, 2, 3, 30, 2, 10, 7.484640121459961, 3.7423200607299805, 3.0
Language_4, 32.11617422103882, 8, 7, 107, 2, 10, 31.681694269180298, 3.9602117836475372, 4.571428571428571
Language_5, 35.29694581031799, 8, 6, 98, 2, 10, 34.91094374656677, 4.363867968320847, 5.142857142857143
Language_6, 8.351454973220825, 3, 5, 39, 3, 10, 8.010822534561157, 2.6702741781870523, 4.5
Language_7, 19.693636655807495, 5, 6, 64, 2, 10, 19.316859245300293, 3.8633718490600586, 4.5
Language_8, 56.11650514602661, 5, 5, 59, 3, 10, 55.81137418746948, 11.162274837493896, 3.75
Language_9, 41.63511514663696, 6, 5, 74, 3, 10, 41.315831422805786, 6.885971903800964, 4.8
Language_10, 13.290441989898682, 4, 6, 47, 2, 10, 12.998941898345947, 3.249735474586487, 4.666666666666667
Language_11, 6.590071201324463, 2, 4, 31, 2, 10, 6.257321834564209, 3.1286609172821045, 4.0
Language_12, 9.232620239257812, 4, 7, 45, 3, 10, 8.993439674377441, 2.2483599185943604, 5.0
Language_13, 3.8845789432525635, 2, 3, 29, 2, 10, 3.555464029312134, 1.777732014656067, 3.0
Language_14, 9.909024953842163, 2, 3, 27, 2, 10, 9.645662307739258, 4.822831153869629, 3.0
Language_15, 15.695395946502686, 3, 4, 40, 3, 10, 15.344041585922241, 5.114680528640747, 3.0
Language_16, 16.292761087417603, 3, 4, 41, 2, 10, 15.940778017044067, 5.3135926723480225, 4.0
Language_17, 30.028031826019287, 7, 5, 90, 2, 10, 29.602919816970825, 4.228988545281546, 4.5
Language_18, 13.40227484703064, 3, 5, 39, 2, 10, 13.122380018234253, 4.374126672744751, 4.5
Language_19, 10.765865087509155, 3, 6, 38, 2, 10, 10.48994493484497, 3.4966483116149902, 4.5
Language_20, 9.248390913009644, 3, 4, 40, 2, 10, 8.896996974945068, 2.965665658315023, 4.0
Language_21, 17.06825089454651, 6, 7, 76, 3, 10, 16.654825687408447, 2.775804281234741, 4.8
Language_22, 27.214977025985718, 3, 4, 43, 2, 10, 26.87339425086975, 8.957798083623251, 4.0
Language_23, 6.879879951477051, 3, 4, 35, 2, 10, 6.609583139419556, 2.2031943798065186, 4.0
Language_24, 18.110010862350464, 5, 6, 61, 2, 10, 17.72074604034424, 3.5441492080688475, 5.0
Language_25, 12.934485912322998, 4, 4, 52, 2, 10, 12.647281885147095, 3.1618204712867737, 4.0
Language_26, 9.995669841766357, 5, 5, 59, 3, 10, 9.635963916778564, 1.927192783355713, 4.0
Language_27, 14.72086501121521, 4, 5, 49, 3, 10, 14.437832117080688, 3.609458029270172, 4.333333333333333
Language_28, 70.55522322654724, 13, 11, 149, 3, 10, 69.77929663658142, 5.367638202813955, 5.0
Language_29, 13.019562005996704, 4, 4, 50, 3, 10, 12.671133995056152, 3.167783498764038, 3.6666666666666665
Language_30, 9.494616270065308, 4, 4, 47, 2, 10, 9.213629961013794, 2.3034074902534485, 4.0
Language_31, 9.588373184204102, 3, 4, 39, 2, 10, 9.316996097564697, 3.105665365854899, 3.5
Language_32, 111.50181603431702, 3, 10, 37, 2, 10, 111.16764211654663, 37.05588070551554, 7.0
Language_33, 15.67123818397522, 5, 5, 60, 2, 10, 15.36801028251648, 3.073602056503296, 4.5
Language_34, 23.595674753189087, 4, 6, 54, 3, 10, 23.239771366119385, 5.809942841529846, 4.666666666666667
