Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_0, 2.2942841053009033, 2, 4, 11, 1, 3, 2.292238235473633, 1.1461191177368164, 4.0
Language_1, 1.1568779945373535, 1, 0, 6, 1, 3, 1.155822992324829, 1.155822992324829, 0
Language_2, 2.2682387828826904, 2, 4, 10, 1, 3, 2.266265869140625, 1.1331329345703125, 4.0
Language_3, 1.1404547691345215, 1, 0, 6, 1, 3, 1.1394250392913818, 1.1394250392913818, 0
Language_4, 2.3261630535125732, 2, 4, 11, 1, 3, 2.3241512775421143, 1.1620756387710571, 4.0
Language_5, 1.1473720073699951, 1, 0, 6, 1, 3, 1.1463398933410645, 1.1463398933410645, 0
Language_6, 1.141028881072998, 1, 0, 6, 1, 3, 1.1400010585784912, 1.1400010585784912, 0
Language_7, 3.440403938293457, 3, 4, 14, 2, 3, 3.4364371299743652, 1.1454790433247883, 3.5
Language_8, 2.297703981399536, 2, 4, 10, 1, 3, 2.2957301139831543, 1.1478650569915771, 4.0
Language_9, 1.146622896194458, 1, 0, 5, 1, 3, 1.145644187927246, 1.145644187927246, 0
Language_10, 2.2744789123535156, 2, 4, 11, 1, 3, 2.272463083267212, 1.136231541633606, 4.0
Language_11, 2.3020598888397217, 2, 4, 9, 2, 3, 2.29978084564209, 1.149890422821045, 4.0
Language_12, 1.1458609104156494, 1, 0, 6, 1, 3, 1.1448159217834473, 1.1448159217834473, 0
Language_13, 2.291025161743164, 2, 4, 10, 1, 3, 2.2889773845672607, 1.1444886922836304, 4.0
Language_14, 1.136626958847046, 1, 0, 5, 1, 3, 1.1356799602508545, 1.1356799602508545, 0
Language_15, 1.1463820934295654, 1, 0, 6, 1, 3, 1.1453230381011963, 1.1453230381011963, 0
Language_16, 1.1760709285736084, 1, 0, 6, 1, 3, 1.1755561828613281, 1.1755561828613281, 0
Language_17, 2.2947890758514404, 2, 3, 10, 2, 3, 2.2925891876220703, 1.1462945938110352, 3.0
Language_18, 2.3002660274505615, 2, 6, 11, 1, 3, 2.2982404232025146, 1.1491202116012573, 6.0
Language_19, 2.2818479537963867, 2, 5, 10, 1, 3, 2.2803759574890137, 1.1401879787445068, 5.0
Language_20, 2.267627000808716, 2, 4, 11, 1, 3, 2.2655105590820312, 1.1327552795410156, 4.0
Language_21, 1.135948896408081, 1, 0, 6, 1, 3, 1.1349139213562012, 1.1349139213562012, 0
