Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_0, 5.333603143692017, 3, 4, 34, 1, 8, 5.178069353103638, 1.7260231177012126, 3.5
Language_1, 3.5744428634643555, 2, 4, 26, 1, 8, 3.427186965942383, 1.7135934829711914, 4.0
Language_2, 4.743828058242798, 3, 5, 35, 2, 8, 4.588222980499268, 1.5294076601664226, 4.5
Language_3, 3.432509183883667, 2, 4, 26, 1, 8, 3.28627872467041, 1.643139362335205, 4.0
Language_4, 7.110954999923706, 4, 4, 47, 2, 8, 6.947739839553833, 1.7369349598884583, 4.0
Language_5, 3.3084449768066406, 2, 5, 26, 1, 8, 3.1629230976104736, 1.5814615488052368, 5.0
Language_6, 3.7834181785583496, 2, 4, 26, 1, 8, 3.637178659439087, 1.8185893297195435, 4.0
Language_7, 3.538682222366333, 2, 4, 26, 1, 8, 3.392836093902588, 1.696418046951294, 4.0
Language_8, 3.419354200363159, 2, 4, 26, 1, 8, 3.271820068359375, 1.6359100341796875, 4.0
Language_9, 7.3696348667144775, 3, 4, 35, 3, 8, 7.20576286315918, 2.401920954386393, 4.0
Language_10, 3.147045850753784, 2, 3, 25, 2, 8, 3.0008041858673096, 1.5004020929336548, 3.0
Language_11, 6.418355941772461, 4, 4, 43, 2, 8, 6.25113844871521, 1.5627846121788025, 3.6666666666666665
Language_12, 4.757051706314087, 3, 5, 36, 2, 8, 4.5986411571502686, 1.532880385716756, 4.5
Language_13, 3.4621031284332275, 2, 4, 25, 1, 8, 3.316228151321411, 1.6581140756607056, 4.0
Language_14, 3.3247218132019043, 2, 4, 23, 1, 8, 3.181096076965332, 1.590548038482666, 4.0
Language_15, 3.6984009742736816, 2, 4, 25, 1, 8, 3.550727128982544, 1.775363564491272, 4.0
Language_16, 5.0463361740112305, 3, 4, 35, 2, 8, 4.891637325286865, 1.6305457750956218, 3.5
Language_17, 3.153038740158081, 2, 3, 25, 2, 8, 3.0025198459625244, 1.5012599229812622, 3.0
Language_18, 3.0703322887420654, 2, 4, 24, 1, 8, 2.9565188884735107, 1.4782594442367554, 4.0
Language_19, 3.4350063800811768, 2, 2, 24, 1, 8, 3.31988787651062, 1.65994393825531, 2.0
Language_20, 3.7460851669311523, 2, 3, 24, 2, 8, 3.599114179611206, 1.799557089805603, 3.0
Language_21, 3.2188801765441895, 2, 4, 26, 1, 8, 3.071747064590454, 1.535873532295227, 4.0
Language_22, 3.4152519702911377, 2, 4, 24, 1, 8, 3.299866199493408, 1.649933099746704, 4.0
Language_23, 3.378040075302124, 2, 5, 24, 1, 8, 3.2331907749176025, 1.6165953874588013, 5.0
Language_24, 3.3496761322021484, 2, 2, 24, 2, 8, 3.197756052017212, 1.598878026008606, 2.0
Language_25, 3.391439914703369, 2, 4, 26, 1, 8, 3.2419207096099854, 1.6209603548049927, 4.0
Language_26, 7.608231782913208, 4, 4, 45, 2, 8, 7.436680316925049, 1.8591700792312622, 3.6666666666666665
Language_27, 3.439262866973877, 2, 4, 26, 1, 8, 3.292935848236084, 1.646467924118042, 4.0
Language_28, 5.215420246124268, 3, 4, 35, 1, 8, 5.062410593032837, 1.6874701976776123, 4.0
