Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_92, 3.432277202606201, 3, 4, 12, 2, 3, 3.4305739402770996, 1.1435246467590332, 4.0
Language_93, 1.1514649391174316, 1, 0, 5, 1, 3, 1.1511099338531494, 1.1511099338531494, 0
Language_94, 2.2831759452819824, 2, 7, 9, 3, 3, 2.2818491458892822, 1.1409245729446411, 7.0
Language_95, 2.3273448944091797, 2, 3, 6, 1, 3, 2.326888084411621, 1.1634440422058105, 3.0
Language_96, 2.3125150203704834, 2, 3, 5, 2, 3, 2.3119499683380127, 1.1559749841690063, 3.0
Language_97, 2.2943239212036133, 2, 6, 10, 1, 3, 2.2931478023529053, 1.1465739011764526, 6.0
Language_98, 1.1373727321624756, 1, 0, 5, 1, 3, 1.1371169090270996, 1.1371169090270996, 0
Language_99, 2.2893519401550293, 2, 3, 8, 2, 3, 2.288330078125, 1.1441650390625, 3.0

Average, 2.0635712790489196, 1.8, 2.69, 7.48, 1.28, 2.94, 2.062738199234009, 1.1458452278375626, 2.578333333333333, 4, 100
