Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_25, 2.763608694076538, 2, 4, 23, 2, 7, 2.7218449115753174, 1.3609224557876587, 4.0
Language_26, 6.797940015792847, 5, 8, 51, 2, 7, 6.733484745025635, 1.346696949005127, 5.75
Language_27, 4.100198268890381, 3, 5, 32, 2, 7, 4.054012298583984, 1.3513374328613281, 4.5
Language_28, 3.8248867988586426, 3, 4, 28, 2, 7, 3.787240982055664, 1.2624136606852214, 4.0
Language_29, 7.599600076675415, 5, 5, 50, 2, 7, 7.535568475723267, 1.5071136951446533, 4.25
Language_30, 4.026265859603882, 3, 4, 28, 1, 7, 3.992370843887329, 1.3307902812957764, 3.5
Language_31, 5.727599143981934, 4, 4, 37, 3, 7, 5.670892000198364, 1.417723000049591, 3.3333333333333335
Language_32, 7.057900905609131, 5, 4, 43, 3, 7, 6.9838526248931885, 1.3967705249786377, 4.0
Language_33, 2.854461908340454, 2, 5, 22, 1, 7, 2.823124885559082, 1.411562442779541, 5.0
Language_34, 4.0909199714660645, 3, 4, 28, 2, 7, 4.042982578277588, 1.3476608594258626, 4.0
Language_35, 4.154511213302612, 3, 4, 29, 2, 7, 4.108032941818237, 1.3693443139394124, 3.5
Language_36, 6.681530952453613, 5, 5, 48, 3, 7, 6.6026740074157715, 1.3205348014831544, 4.0
Language_37, 4.078587055206299, 3, 4, 30, 2, 7, 4.032298803329468, 1.3440996011098225, 3.0
Language_38, 5.435952186584473, 4, 4, 37, 3, 7, 5.379122257232666, 1.3447805643081665, 4.0
Language_39, 5.230555772781372, 4, 4, 38, 2, 7, 5.179337978363037, 1.2948344945907593, 4.0
Language_40, 5.706366062164307, 4, 7, 36, 2, 7, 5.660452127456665, 1.4151130318641663, 5.666666666666667
Language_41, 4.152723073959351, 3, 4, 30, 2, 7, 4.104938268661499, 1.3683127562204997, 3.5
Language_42, 4.262398958206177, 3, 6, 32, 1, 7, 4.214917182922363, 1.4049723943074544, 5.0
Language_43, 4.408926963806152, 3, 5, 32, 2, 7, 4.360713243484497, 1.453571081161499, 4.5
Language_44, 2.6323018074035645, 2, 4, 18, 2, 7, 2.600811243057251, 1.3004056215286255, 4.0
Language_45, 5.613187074661255, 4, 5, 39, 2, 7, 5.560462474822998, 1.3901156187057495, 4.0
Language_46, 9.049591064453125, 6, 6, 59, 2, 7, 8.975745677947998, 1.495957612991333, 4.2
Language_47, 3.966554880142212, 3, 6, 31, 2, 7, 3.91835618019104, 1.3061187267303467, 5.0
Language_48, 5.940428972244263, 4, 6, 34, 2, 7, 5.88946795463562, 1.472366988658905, 4.333333333333333
Language_49, 2.688636064529419, 2, 3, 22, 2, 7, 2.644714117050171, 1.3223570585250854, 3.0
Language_50, 4.132821798324585, 3, 5, 27, 3, 7, 4.085602760314941, 1.3618675867716472, 4.0
Language_51, 5.43500280380249, 4, 6, 36, 2, 7, 5.393682956695557, 1.3484207391738892, 5.0
Language_52, 6.857655048370361, 5, 6, 42, 2, 7, 6.811361312866211, 1.3622722625732422, 4.75
Language_53, 5.304085969924927, 4, 5, 34, 2, 7, 5.263964653015137, 1.3159911632537842, 4.333333333333333
Language_54, 5.314890146255493, 4, 6, 37, 1, 7, 5.267030477523804, 1.316757619380951, 4.666666666666667
Language_55, 5.327885150909424, 4, 5, 35, 1, 7, 5.290693998336792, 1.322673499584198, 4.666666666666667
Language_56, 5.478479862213135, 4, 6, 40, 2, 7, 5.420867681503296, 1.355216920375824, 5.0
Language_57, 2.9399781227111816, 2, 4, 19, 2, 7, 2.9078619480133057, 1.4539309740066528, 4.0
Language_58, 4.3530659675598145, 3, 5, 25, 2, 7, 4.307793140411377, 1.4359310468037922, 4.0
Language_59, 2.8901641368865967, 2, 5, 23, 1, 7, 2.8477070331573486, 1.4238535165786743, 5.0
Language_60, 4.268404006958008, 3, 5, 26, 1, 7, 4.243252515792847, 1.4144175052642822, 4.5
Language_61, 4.374199151992798, 3, 7, 29, 2, 7, 4.326509952545166, 1.442169984181722, 5.5
Language_62, 9.957651138305664, 7, 7, 65, 2, 7, 9.861759662628174, 1.408822808946882, 5.333333333333333
Language_63, 4.031910181045532, 3, 5, 28, 2, 7, 3.9953370094299316, 1.3317790031433105, 3.5
Language_64, 4.030439138412476, 3, 3, 28, 2, 7, 3.984044075012207, 1.3280146916707356, 3.0
Language_65, 2.5992720127105713, 2, 4, 19, 1, 7, 2.5566132068634033, 1.2783066034317017, 4.0
Language_66, 2.73704195022583, 2, 3, 20, 1, 7, 2.704702138900757, 1.3523510694503784, 3.0
Language_67, 4.047307968139648, 3, 6, 28, 1, 7, 4.00263786315918, 1.3342126210530598, 5.5
Language_68, 8.675053834915161, 6, 8, 53, 2, 7, 8.600526571273804, 1.4334210952123005, 5.4
Language_69, 7.226790904998779, 5, 6, 50, 2, 7, 7.150946617126465, 1.430189323425293, 4.25
Language_70, 2.7704501152038574, 2, 4, 21, 1, 7, 2.7264678478240967, 1.3632339239120483, 4.0
Language_71, 2.9043970108032227, 2, 3, 22, 2, 7, 2.858983278274536, 1.429491639137268, 3.0
Language_72, 5.081344127655029, 3, 6, 25, 2, 7, 5.039902210235596, 1.6799674034118652, 4.5
Language_73, 3.440850019454956, 2, 4, 21, 1, 7, 3.397858142852783, 1.6989290714263916, 4.0
Language_74, 4.0762059688568115, 3, 6, 27, 1, 7, 4.030311107635498, 1.3434370358784993, 5.0
Language_75, 6.925447940826416, 5, 5, 44, 3, 7, 6.859890937805176, 1.371978187561035, 4.0
Language_76, 5.379664182662964, 4, 6, 36, 3, 7, 5.334357976913452, 1.333589494228363, 4.666666666666667
Language_77, 2.780708074569702, 2, 2, 20, 2, 7, 2.7482218742370605, 1.3741109371185303, 2.0
Language_78, 4.273823261260986, 3, 5, 30, 1, 7, 4.229396343231201, 1.4097987810770671, 4.5
Language_79, 4.215227842330933, 3, 4, 28, 2, 7, 4.180204629898071, 1.3934015432993572, 4.0
Language_80, 3.9941318035125732, 3, 4, 28, 2, 7, 3.958757162094116, 1.3195857206980388, 3.5
Language_81, 5.814875841140747, 4, 9, 33, 3, 7, 5.760480880737305, 1.4401202201843262, 7.0
Language_82, 5.502254247665405, 4, 9, 31, 2, 7, 5.462636947631836, 1.365659236907959, 5.333333333333333
Language_83, 2.755904197692871, 2, 3, 21, 2, 7, 2.714177370071411, 1.3570886850357056, 3.0
Language_84, 4.061783790588379, 3, 6, 32, 2, 7, 4.014561891555786, 1.338187297185262, 5.5
Language_85, 2.7586941719055176, 2, 4, 22, 2, 7, 2.714257001876831, 1.3571285009384155, 4.0
Language_86, 2.651005983352661, 2, 3, 21, 2, 7, 2.6063404083251953, 1.3031702041625977, 3.0
Language_87, 2.7038071155548096, 2, 4, 21, 2, 7, 2.6600100994110107, 1.3300050497055054, 4.0
Language_88, 4.006075143814087, 3, 7, 27, 1, 7, 3.9610071182250977, 1.3203357060750325, 6.0
Language_89, 5.370918273925781, 4, 4, 39, 3, 7, 5.319325923919678, 1.3298314809799194, 4.0
Language_90, 5.755690097808838, 4, 4, 40, 3, 7, 5.697336673736572, 1.424334168434143, 3.3333333333333335
Language_91, 2.670454978942871, 2, 3, 18, 2, 7, 2.6383590698242188, 1.3191795349121094, 3.0
Language_92, 3.9987740516662598, 3, 6, 27, 1, 7, 3.955404043197632, 1.3184680143992107, 5.5
Language_93, 2.70013427734375, 2, 4, 21, 2, 7, 2.658374071121216, 1.329187035560608, 4.0
Language_94, 4.138831853866577, 3, 4, 31, 3, 7, 4.087939023971558, 1.3626463413238525, 3.0
Language_95, 2.6614787578582764, 2, 5, 22, 2, 7, 2.628775119781494, 1.314387559890747, 5.0
Language_96, 2.6150999069213867, 2, 2, 21, 2, 7, 2.5706231594085693, 1.2853115797042847, 2.0
Language_97, 5.276839256286621, 4, 5, 38, 2, 7, 5.2247045040130615, 1.3061761260032654, 4.0
Language_98, 5.719300031661987, 4, 5, 37, 2, 7, 5.6630449295043945, 1.4157612323760986, 4.0
Language_99, 7.224677801132202, 5, 6, 41, 2, 7, 7.163577079772949, 1.4327154159545898, 4.25

Average, 4.5087441635131835, 3.25, 4.96, 30.69, 1.92, 6.99, 4.462557518482209, 1.3691251110633216, 4.235166666666666, 7, 100
