Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_64, 16.205672025680542, 6, 5, 72, 2, 9, 15.852336168289185, 2.6420560280481973, 3.6
Language_65, 4.580212831497192, 2, 4, 28, 1, 9, 4.278274059295654, 2.139137029647827, 4.0
Language_66, 7.038398027420044, 3, 3, 40, 2, 9, 6.7290637493133545, 2.243021249771118, 3.0
Language_67, 5.36637806892395, 2, 4, 27, 1, 9, 5.074644088745117, 2.5373220443725586, 4.0
Language_68, 3.991572856903076, 2, 5, 28, 1, 9, 3.692949056625366, 1.846474528312683, 5.0
Language_69, 11.90541410446167, 5, 6, 61, 1, 9, 11.57702088356018, 2.315404176712036, 4.0
Language_70, 12.586997985839844, 4, 4, 48, 2, 9, 12.24144721031189, 3.0603618025779724, 4.0
Language_71, 11.673722982406616, 5, 5, 60, 1, 9, 11.34974980354309, 2.269949960708618, 3.75
Language_72, 4.7659807205200195, 2, 4, 28, 1, 9, 4.534129858016968, 2.267064929008484, 4.0
Language_73, 7.668086051940918, 3, 8, 39, 2, 9, 7.364429950714111, 2.4548099835713706, 5.5
Language_74, 13.324322700500488, 5, 7, 63, 2, 9, 12.987661361694336, 2.597532272338867, 5.25
Language_75, 6.482412815093994, 3, 4, 38, 2, 9, 6.1831934452056885, 2.0610644817352295, 4.0
Language_76, 13.273468255996704, 4, 4, 52, 2, 9, 12.955321788787842, 3.2388304471969604, 4.0
Language_77, 4.401421785354614, 2, 4, 29, 1, 9, 4.101397275924683, 2.0506986379623413, 4.0
Language_78, 11.757689237594604, 4, 5, 50, 2, 9, 11.429089784622192, 2.857272446155548, 4.333333333333333
Language_79, 6.810142993927002, 2, 5, 28, 1, 9, 6.511576175689697, 3.2557880878448486, 5.0
Language_80, 5.579819917678833, 2, 4, 29, 1, 9, 5.288138389587402, 2.644069194793701, 4.0
Language_81, 4.996245861053467, 2, 4, 29, 1, 9, 4.706101655960083, 2.3530508279800415, 4.0
Language_82, 3.8778960704803467, 2, 4, 28, 2, 9, 3.644735097885132, 1.822367548942566, 4.0
Language_83, 4.7812418937683105, 2, 4, 28, 1, 9, 4.490852117538452, 2.245426058769226, 4.0
Language_84, 4.686208009719849, 2, 4, 29, 1, 9, 4.394541501998901, 2.1972707509994507, 4.0
Language_85, 7.106807231903076, 3, 4, 38, 1, 9, 6.798917770385742, 2.266305923461914, 3.5
Language_86, 15.60777497291565, 4, 5, 49, 1, 9, 15.351436376571655, 3.837859094142914, 4.666666666666667
Language_87, 4.473649024963379, 2, 4, 29, 1, 9, 4.166790723800659, 2.0833953619003296, 4.0
Language_88, 4.019505262374878, 2, 4, 29, 1, 9, 3.7186360359191895, 1.8593180179595947, 4.0
Language_89, 4.558089971542358, 2, 4, 28, 1, 9, 4.266148090362549, 2.1330740451812744, 4.0
Language_90, 4.277845144271851, 2, 4, 28, 2, 9, 3.9898619651794434, 1.9949309825897217, 4.0
Language_91, 10.75105595588684, 3, 4, 39, 2, 9, 10.442960023880005, 3.4809866746266684, 4.0
Language_92, 14.907258749008179, 3, 5, 41, 2, 9, 14.593134880065918, 4.864378293355306, 4.5
Language_93, 10.833221912384033, 4, 5, 49, 3, 9, 10.516637325286865, 2.6291593313217163, 4.333333333333333
Language_94, 4.893468379974365, 2, 4, 29, 1, 9, 4.597500801086426, 2.298750400543213, 4.0
Language_95, 4.878118991851807, 2, 4, 28, 1, 9, 4.574485778808594, 2.287242889404297, 4.0
Language_96, 7.138900995254517, 3, 4, 37, 2, 9, 6.843299865722656, 2.2810999552408853, 4.0
Language_97, 6.776276111602783, 2, 3, 28, 2, 9, 6.4781129360198975, 3.2390564680099487, 3.0
Language_98, 5.221069097518921, 2, 4, 28, 1, 9, 4.931167840957642, 2.465583920478821, 4.0
Language_99, 5.274581670761108, 2, 4, 29, 1, 9, 4.987425088882446, 2.493712544441223, 4.0

Average, 7.654237222671509, 2.9, 4.33, 37.94, 1.5, 9.0, 7.349045758247375, 2.465536395305679, 4.016785714285714, 8, 100
