Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_44, 2.697118043899536, 2, 4, 22, 1, 7, 2.6407577991485596, 1.3203788995742798, 4.0
Language_45, 2.6969351768493652, 2, 4, 22, 1, 7, 2.6409757137298584, 1.3204878568649292, 4.0
Language_46, 2.7053050994873047, 2, 4, 21, 1, 7, 2.6511423587799072, 1.3255711793899536, 4.0
Language_47, 2.74337100982666, 2, 5, 22, 1, 7, 2.688302755355835, 1.3441513776779175, 5.0
Language_48, 2.6741089820861816, 2, 4, 22, 1, 7, 2.6197729110717773, 1.3098864555358887, 4.0
Language_49, 4.168416976928711, 3, 4, 32, 2, 7, 4.105764627456665, 1.3685882091522217, 3.5
Language_50, 3.9884800910949707, 3, 4, 30, 2, 7, 3.92997145652771, 1.3099904855092366, 4.0
Language_51, 5.3796141147613525, 4, 5, 42, 2, 7, 5.310183763504028, 1.327545940876007, 4.333333333333333
Language_52, 2.6532809734344482, 2, 4, 22, 1, 7, 2.5983688831329346, 1.2991844415664673, 4.0
Language_53, 2.6450371742248535, 2, 3, 22, 2, 7, 2.5884437561035156, 1.2942218780517578, 3.0
Language_54, 2.652873992919922, 2, 5, 22, 1, 7, 2.598315477371216, 1.299157738685608, 5.0
Language_55, 4.010511875152588, 3, 5, 29, 2, 7, 3.950333833694458, 1.3167779445648193, 4.5
Language_56, 4.015474796295166, 3, 5, 31, 2, 7, 3.9546186923980713, 1.3182062307993572, 4.5
Language_57, 2.7146570682525635, 2, 4, 20, 1, 7, 2.659569025039673, 1.3297845125198364, 4.0
Language_58, 1.3236720561981201, 1, 0, 13, 1, 7, 1.2699520587921143, 1.2699520587921143, 0
Language_59, 2.698437213897705, 2, 4, 20, 1, 7, 2.6439268589019775, 1.3219634294509888, 4.0
Language_60, 6.6464524269104, 5, 5, 45, 1, 7, 6.576157569885254, 1.3152315139770507, 4.5
Language_61, 3.947305917739868, 3, 4, 32, 2, 7, 3.8846561908721924, 1.2948853969573975, 4.0
Language_62, 2.6695847511291504, 2, 4, 22, 1, 7, 2.61247181892395, 1.306235909461975, 4.0
Language_63, 3.99231219291687, 3, 4, 31, 2, 7, 3.9299540519714355, 1.3099846839904785, 3.5
Language_64, 2.682736873626709, 2, 5, 21, 2, 7, 2.62679123878479, 1.313395619392395, 5.0
Language_65, 2.6966359615325928, 2, 4, 23, 1, 7, 2.6416499614715576, 1.3208249807357788, 4.0
Language_66, 5.485013961791992, 4, 6, 38, 2, 7, 5.43303108215332, 1.35825777053833, 4.666666666666667
Language_67, 2.5742080211639404, 2, 5, 21, 1, 7, 2.520325183868408, 1.260162591934204, 5.0
Language_68, 3.9636120796203613, 3, 5, 31, 2, 7, 3.903877019882202, 1.3012923399607341, 4.5
Language_69, 2.6952462196350098, 2, 4, 23, 1, 7, 2.6400797367095947, 1.3200398683547974, 4.0
Language_70, 2.7178738117218018, 2, 4, 20, 1, 7, 2.6775128841400146, 1.3387564420700073, 4.0
Language_71, 2.6949691772460938, 2, 4, 22, 2, 7, 2.6392807960510254, 1.3196403980255127, 4.0
Language_72, 2.8369851112365723, 2, 4, 23, 1, 7, 2.781538248062134, 1.390769124031067, 4.0
Language_73, 9.158374071121216, 6, 6, 63, 2, 7, 9.062647819519043, 1.5104413032531738, 5.0
Language_74, 2.655895233154297, 2, 2, 21, 2, 7, 2.600048780441284, 1.300024390220642, 2.0
Language_75, 2.620382070541382, 2, 4, 23, 1, 7, 2.5656628608703613, 1.2828314304351807, 4.0
Language_76, 4.056567668914795, 3, 4, 33, 2, 7, 3.994647979736328, 1.3315493265787761, 3.5
Language_77, 2.7361299991607666, 2, 4, 23, 2, 7, 2.681177854537964, 1.340588927268982, 4.0
Language_78, 3.807281017303467, 3, 4, 29, 2, 7, 3.757115125656128, 1.2523717085520427, 4.0
Language_79, 2.6288459300994873, 2, 5, 22, 1, 7, 2.573359966278076, 1.286679983139038, 5.0
Language_80, 5.535383939743042, 4, 4, 38, 2, 7, 5.4710962772369385, 1.3677740693092346, 3.6666666666666665
Language_81, 2.7244040966033936, 2, 3, 21, 2, 7, 2.670502185821533, 1.3352510929107666, 3.0
Language_82, 2.716701030731201, 2, 3, 21, 2, 7, 2.6623828411102295, 1.3311914205551147, 3.0
Language_83, 5.643719911575317, 4, 4, 39, 2, 7, 5.578792095184326, 1.3946980237960815, 4.0
Language_84, 2.6345040798187256, 2, 4, 22, 1, 7, 2.5782530307769775, 1.2891265153884888, 4.0
Language_85, 4.022245168685913, 3, 4, 32, 2, 7, 3.961740016937256, 1.320580005645752, 3.0
Language_86, 4.432427167892456, 3, 4, 29, 1, 7, 4.387080907821655, 1.4623603026072185, 3.5
Language_87, 2.6346302032470703, 2, 4, 22, 1, 7, 2.593233823776245, 1.2966169118881226, 4.0
Language_88, 2.7487621307373047, 2, 3, 21, 2, 7, 2.7060611248016357, 1.3530305624008179, 3.0
Language_89, 2.674673318862915, 2, 4, 21, 2, 7, 2.6195802688598633, 1.3097901344299316, 4.0
Language_90, 2.7570061683654785, 2, 3, 22, 2, 7, 2.71323561668396, 1.35661780834198, 3.0
Language_91, 4.023658990859985, 3, 6, 30, 2, 7, 3.9620158672332764, 1.3206719557444255, 4.5
Language_92, 5.535967826843262, 4, 9, 33, 1, 7, 5.476215839385986, 1.3690539598464966, 6.0
Language_93, 2.969167947769165, 2, 4, 23, 1, 7, 2.914520025253296, 1.457260012626648, 4.0
Language_94, 4.33147406578064, 3, 6, 30, 2, 7, 4.2704479694366455, 1.4234826564788818, 4.5
Language_95, 2.71146297454834, 2, 4, 22, 1, 7, 2.6567420959472656, 1.3283710479736328, 4.0
Language_96, 4.389412879943848, 3, 5, 30, 2, 7, 4.3260557651519775, 1.4420185883839924, 4.5
Language_97, 4.034548997879028, 3, 5, 32, 2, 7, 3.9705700874328613, 1.3235233624776204, 5.0
Language_98, 2.625505208969116, 2, 4, 22, 1, 7, 2.5698182582855225, 1.2849091291427612, 4.0
Language_99, 3.9709041118621826, 3, 5, 32, 2, 7, 3.906831979751587, 1.3022773265838623, 4.5

Average, 3.6544117879867555, 2.68, 4.28, 27.41, 1.58, 7.0, 3.596765253543854, 1.3361935726177128, 3.9958333333333336, 7, 100
