Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_54, 2.307839870452881, 2, 4, 10, 1, 3, 2.3057332038879395, 1.1528666019439697, 4.0
Language_55, 1.1519198417663574, 1, 0, 6, 1, 3, 1.15061616897583, 1.15061616897583, 0
Language_56, 2.3041579723358154, 2, 4, 10, 1, 3, 2.3018107414245605, 1.1509053707122803, 4.0
Language_57, 1.146561622619629, 1, 0, 6, 1, 3, 1.1452770233154297, 1.1452770233154297, 0
Language_58, 4.654644012451172, 4, 4, 20, 2, 3, 4.646586894989014, 1.1616467237472534, 3.6666666666666665
Language_59, 1.144399881362915, 1, 0, 6, 1, 3, 1.1430981159210205, 1.1430981159210205, 0
Language_60, 1.1466710567474365, 1, 0, 6, 1, 3, 1.1454031467437744, 1.1454031467437744, 0
Language_61, 1.13189697265625, 1, 0, 6, 1, 3, 1.1309089660644531, 1.1309089660644531, 0
Language_62, 1.1439731121063232, 1, 0, 6, 1, 3, 1.1426990032196045, 1.1426990032196045, 0
Language_63, 2.311185121536255, 2, 4, 11, 1, 3, 2.3087351322174072, 1.1543675661087036, 4.0
Language_64, 2.2857563495635986, 2, 4, 10, 1, 3, 2.2833847999572754, 1.1416923999786377, 4.0
Language_65, 2.2809410095214844, 2, 5, 10, 1, 3, 2.2786571979522705, 1.1393285989761353, 5.0
Language_66, 1.1353158950805664, 1, 0, 6, 1, 3, 1.1340248584747314, 1.1340248584747314, 0
Language_67, 2.347360849380493, 2, 2, 9, 2, 3, 2.3448803424835205, 1.1724401712417603, 2.0
Language_68, 1.1368060111999512, 1, 0, 6, 1, 3, 1.1355230808258057, 1.1355230808258057, 0
Language_69, 2.2515530586242676, 2, 2, 10, 1, 3, 2.2492899894714355, 1.1246449947357178, 2.0
Language_70, 2.2991318702697754, 2, 4, 11, 1, 3, 2.296734094619751, 1.1483670473098755, 4.0
Language_71, 2.3019490242004395, 2, 4, 11, 1, 3, 2.299534797668457, 1.1497673988342285, 4.0
Language_72, 1.1605100631713867, 1, 0, 6, 1, 3, 1.1592190265655518, 1.1592190265655518, 0
Language_73, 1.163074016571045, 1, 0, 6, 1, 3, 1.1617870330810547, 1.1617870330810547, 0
Language_74, 1.1472578048706055, 1, 0, 6, 1, 3, 1.1460061073303223, 1.1460061073303223, 0
Language_75, 1.139883041381836, 1, 0, 6, 1, 3, 1.1386198997497559, 1.1386198997497559, 0
Language_76, 2.2645530700683594, 2, 4, 10, 1, 3, 2.262098789215088, 1.131049394607544, 4.0
Language_77, 2.303683042526245, 2, 4, 11, 1, 3, 2.3011550903320312, 1.1505775451660156, 4.0
Language_78, 1.1475279331207275, 1, 0, 6, 1, 3, 1.1462347507476807, 1.1462347507476807, 0
Language_79, 1.1540560722351074, 1, 0, 6, 1, 3, 1.1527981758117676, 1.1527981758117676, 0
Language_80, 1.1525211334228516, 1, 0, 6, 1, 3, 1.1512508392333984, 1.1512508392333984, 0
Language_81, 1.180574893951416, 1, 0, 6, 1, 3, 1.1792998313903809, 1.1792998313903809, 0
Language_82, 1.1601128578186035, 1, 0, 6, 1, 3, 1.1588683128356934, 1.1588683128356934, 0
Language_83, 1.1638340950012207, 1, 0, 6, 1, 3, 1.1625747680664062, 1.1625747680664062, 0
Language_84, 1.1563949584960938, 1, 0, 6, 1, 3, 1.1551141738891602, 1.1551141738891602, 0
Language_85, 1.1478540897369385, 1, 0, 6, 1, 3, 1.146596908569336, 1.146596908569336, 0
Language_86, 2.303175926208496, 2, 4, 11, 1, 3, 2.3006601333618164, 1.1503300666809082, 4.0
Language_87, 2.30574893951416, 2, 4, 11, 1, 3, 2.303304672241211, 1.1516523361206055, 4.0
Language_88, 1.2042450904846191, 1, 0, 6, 1, 3, 1.2029309272766113, 1.2029309272766113, 0
Language_89, 1.1336181163787842, 1, 0, 6, 1, 3, 1.1323418617248535, 1.1323418617248535, 0
Language_90, 1.1445181369781494, 1, 0, 6, 1, 3, 1.143235206604004, 1.143235206604004, 0
Language_91, 4.614847898483276, 4, 4, 18, 2, 3, 4.608405113220215, 1.1521012783050537, 3.6666666666666665
Language_92, 2.2958059310913086, 2, 4, 11, 1, 3, 2.293309211730957, 1.1466546058654785, 4.0
Language_93, 2.2737510204315186, 2, 4, 11, 1, 3, 2.2712457180023193, 1.1356228590011597, 4.0
Language_94, 1.1464872360229492, 1, 0, 6, 1, 3, 1.145185947418213, 1.145185947418213, 0
Language_95, 2.285989999771118, 2, 4, 10, 1, 3, 2.2835803031921387, 1.1417901515960693, 4.0
Language_96, 2.2888219356536865, 2, 4, 10, 1, 3, 2.286376953125, 1.1431884765625, 4.0
Language_97, 2.2991838455200195, 2, 4, 10, 1, 3, 2.2967782020568848, 1.1483891010284424, 4.0
Language_98, 2.3022892475128174, 2, 2, 10, 2, 3, 2.29949688911438, 1.14974844455719, 2.0
Language_99, 1.2128090858459473, 1, 0, 6, 1, 3, 1.2114818096160889, 1.2114818096160889, 0

Average, 1.7985000324249267, 1.56, 2.04, 8.44, 1.06, 3.0, 1.7965529346466065, 1.1513182520866394, 2.033333333333333, 4, 100
