Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_0, 12.922408819198608, 3, 5, 41, 2, 10, 12.472928762435913, 4.157642920811971, 4.5
Language_1, 34.26013207435608, 7, 5, 82, 2, 10, 33.81802988052368, 4.831147125789097, 3.6666666666666665
Language_2, 14.169466257095337, 4, 4, 51, 2, 10, 13.706884384155273, 3.4267210960388184, 4.0
Language_3, 7.5334320068359375, 2, 4, 30, 2, 10, 7.090276718139648, 3.545138359069824, 4.0
Language_4, 12.933997869491577, 3, 7, 43, 2, 10, 12.479487895965576, 4.159829298655192, 5.0
Language_5, 7.334345102310181, 2, 4, 31, 1, 10, 6.8850061893463135, 3.4425030946731567, 4.0
Language_6, 7.0234010219573975, 2, 4, 29, 2, 10, 6.591322898864746, 3.295661449432373, 4.0
Language_7, 11.6825590133667, 4, 3, 54, 2, 10, 11.225736379623413, 2.8064340949058533, 3.0
Language_8, 28.77671217918396, 5, 6, 69, 2, 10, 28.287050008773804, 5.65741000175476, 4.5
Language_9, 8.140074968338013, 2, 4, 29, 1, 10, 7.699275970458984, 3.849637985229492, 4.0
Language_10, 7.191450119018555, 2, 4, 30, 2, 10, 6.758078336715698, 3.379039168357849, 4.0
Language_11, 11.322205781936646, 4, 5, 55, 2, 10, 10.868567943572998, 2.7171419858932495, 4.333333333333333
Language_12, 11.010570049285889, 3, 4, 43, 2, 10, 10.568878173828125, 3.5229593912760415, 4.0
Language_13, 8.792638063430786, 3, 6, 40, 1, 10, 8.42002010345459, 2.8066733678181968, 5.0
Language_14, 13.11847186088562, 3, 4, 44, 2, 10, 12.65126895904541, 4.217089653015137, 3.5
Language_15, 13.863816976547241, 2, 4, 29, 1, 10, 13.422511100769043, 6.7112555503845215, 4.0
Language_16, 20.10627007484436, 4, 4, 54, 2, 10, 19.647774696350098, 4.911943674087524, 4.0
Language_17, 5.675697088241577, 2, 4, 28, 2, 10, 5.3152360916137695, 2.6576180458068848, 4.0
Language_18, 45.39416813850403, 5, 6, 68, 3, 10, 44.90809512138367, 8.981619024276734, 4.0
Language_19, 22.8506498336792, 6, 4, 77, 2, 10, 22.343955039978027, 3.7239925066630044, 3.8
Language_20, 14.48375916481018, 3, 4, 42, 3, 10, 14.021683692932129, 4.67389456431071, 3.5
Language_21, 16.39099907875061, 4, 4, 54, 2, 10, 15.93851375579834, 3.984628438949585, 3.3333333333333335
Language_22, 17.973963022232056, 5, 6, 65, 2, 10, 17.508430242538452, 3.5016860485076906, 4.0
Language_23, 22.003188133239746, 6, 5, 68, 3, 10, 21.659235954284668, 3.609872659047445, 4.4
Language_24, 16.51134705543518, 4, 5, 48, 3, 10, 16.210380792617798, 4.0525951981544495, 4.0
Language_25, 8.573534965515137, 2, 4, 30, 2, 10, 8.135547876358032, 4.067773938179016, 4.0
Language_26, 9.971041917800903, 3, 4, 42, 2, 10, 9.519789695739746, 3.1732632319132485, 3.5
Language_27, 12.777485132217407, 3, 5, 41, 2, 10, 12.311766624450684, 4.103922208150228, 4.5
Language_28, 13.924208164215088, 4, 4, 50, 2, 10, 13.474680423736572, 3.368670105934143, 3.3333333333333335
Language_29, 4.292413949966431, 2, 4, 27, 1, 9, 3.9890544414520264, 1.9945272207260132, 4.0
Language_30, 25.821422815322876, 6, 5, 80, 2, 10, 25.32814860343933, 4.221358100573222, 4.6
Language_31, 14.48482894897461, 3, 4, 40, 2, 10, 14.006623268127441, 4.668874422709147, 4.0
Language_32, 9.026068925857544, 3, 5, 42, 2, 10, 8.574334144592285, 2.8581113815307617, 4.5
Language_33, 13.694446802139282, 2, 4, 29, 1, 10, 13.216859102249146, 6.608429551124573, 4.0
Language_34, 17.331395149230957, 3, 3, 42, 2, 10, 16.973575592041016, 5.657858530680339, 3.0
Language_35, 12.10641884803772, 3, 4, 43, 2, 10, 11.637282133102417, 3.879094044367472, 3.5
Language_36, 10.57253098487854, 2, 4, 30, 2, 10, 10.113333702087402, 5.056666851043701, 4.0
Language_37, 12.490776062011719, 4, 5, 52, 3, 10, 12.033510684967041, 3.0083776712417603, 3.6666666666666665
Language_38, 13.624096155166626, 3, 4, 42, 1, 10, 13.182049036026001, 4.394016345342, 4.0
Language_39, 21.119380950927734, 5, 4, 59, 3, 10, 20.801753997802734, 4.160350799560547, 3.75
Language_40, 5.953426837921143, 2, 5, 31, 1, 10, 5.494866847991943, 2.7474334239959717, 5.0
Language_41, 8.810975074768066, 2, 4, 30, 1, 10, 8.440755367279053, 4.220377683639526, 4.0
Language_42, 8.546262979507446, 2, 4, 30, 1, 10, 8.094005346298218, 4.047002673149109, 4.0
Language_43, 23.443984746932983, 3, 3, 40, 2, 10, 22.993277311325073, 7.664425770441691, 3.0
Language_44, 9.188341856002808, 3, 4, 40, 2, 10, 8.902342796325684, 2.967447598775228, 4.0
Language_45, 23.847021102905273, 4, 5, 55, 2, 10, 23.40250849723816, 5.85062712430954, 4.0
Language_46, 8.482351779937744, 3, 4, 40, 2, 10, 8.036061525344849, 2.6786871751149497, 4.0
Language_47, 21.10811495780945, 6, 6, 73, 3, 9, 20.755017042160034, 3.4591695070266724, 4.8
Language_48, 8.674486637115479, 2, 3, 29, 2, 10, 8.226203918457031, 4.113101959228516, 3.0
Language_49, 15.335603952407837, 3, 3, 41, 2, 10, 14.889167547225952, 4.963055849075317, 2.5
Language_50, 5.603964805603027, 2, 3, 29, 1, 10, 5.14621639251709, 2.573108196258545, 3.0
Language_51, 30.824132680892944, 6, 7, 78, 2, 10, 30.308656692504883, 5.051442782084147, 4.8
Language_52, 14.095035076141357, 3, 5, 43, 2, 10, 13.631603240966797, 4.543867746988933, 4.5
Language_53, 21.50606942176819, 4, 4, 54, 2, 10, 21.036045789718628, 5.259011447429657, 4.0
Language_54, 6.7035768032073975, 2, 4, 30, 1, 10, 6.266996383666992, 3.133498191833496, 4.0
Language_55, 8.14337420463562, 2, 2, 29, 2, 10, 7.691740989685059, 3.8458704948425293, 2.0
Language_56, 16.328191995620728, 4, 5, 56, 2, 10, 15.853559494018555, 3.9633898735046387, 4.0
