Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_0, 1.2620189189910889, 1, 0, 8, 1, 4, 1.2584609985351562, 1.2584609985351562, 0
Language_1, 2.3836143016815186, 2, 4, 14, 1, 4, 2.378396987915039, 1.1891984939575195, 4.0
Language_2, 2.408660888671875, 2, 4, 14, 1, 4, 2.4033780097961426, 1.2016890048980713, 4.0
Language_3, 2.4206409454345703, 2, 4, 14, 1, 4, 2.41549015045166, 1.20774507522583, 4.0
Language_4, 2.3753061294555664, 2, 4, 14, 1, 4, 2.3702640533447266, 1.1851320266723633, 4.0
Language_5, 2.4553632736206055, 2, 3, 13, 2, 4, 2.4497721195220947, 1.2248860597610474, 3.0
Language_6, 2.4089298248291016, 2, 4, 14, 1, 4, 2.4037680625915527, 1.2018840312957764, 4.0
Language_7, 2.3845231533050537, 2, 4, 14, 1, 4, 2.3793721199035645, 1.1896860599517822, 4.0
Language_8, 2.3789751529693604, 2, 5, 14, 1, 4, 2.3737640380859375, 1.1868820190429688, 5.0
Language_9, 2.416236162185669, 2, 4, 13, 1, 4, 2.4111440181732178, 1.2055720090866089, 4.0
Language_10, 2.3677618503570557, 2, 4, 14, 1, 4, 2.362600088119507, 1.1813000440597534, 4.0
Language_11, 2.3796300888061523, 2, 4, 14, 1, 4, 2.3744542598724365, 1.1872271299362183, 4.0
Language_12, 2.3616950511932373, 2, 5, 13, 1, 4, 2.356717109680176, 1.178358554840088, 5.0
Language_13, 2.3702518939971924, 2, 4, 14, 1, 4, 2.3651256561279297, 1.1825628280639648, 4.0
Language_14, 2.395087242126465, 2, 4, 14, 1, 4, 2.3898942470550537, 1.1949471235275269, 4.0
Language_15, 1.2040951251983643, 1, 0, 8, 1, 4, 1.2005882263183594, 1.2005882263183594, 0
Language_16, 2.393371105194092, 2, 4, 14, 1, 4, 2.388296365737915, 1.1941481828689575, 4.0
Language_17, 2.3596019744873047, 2, 5, 14, 1, 4, 2.3542141914367676, 1.1771070957183838, 5.0
Language_18, 1.1932508945465088, 1, 0, 8, 1, 4, 1.1897449493408203, 1.1897449493408203, 0
Language_19, 1.1949219703674316, 1, 0, 8, 1, 4, 1.1914658546447754, 1.1914658546447754, 0
Language_20, 2.3663086891174316, 2, 4, 14, 1, 4, 2.3610758781433105, 1.1805379390716553, 4.0
Language_21, 2.414979934692383, 2, 4, 14, 1, 4, 2.4098281860351562, 1.2049140930175781, 4.0
Language_22, 2.4436659812927246, 2, 4, 13, 1, 4, 2.4386837482452393, 1.2193418741226196, 4.0
Language_23, 2.38600492477417, 2, 4, 12, 1, 4, 2.3823349475860596, 1.1911674737930298, 4.0
Language_24, 2.4124882221221924, 2, 4, 14, 1, 4, 2.407337188720703, 1.2036685943603516, 4.0
Language_25, 2.4535040855407715, 2, 4, 13, 1, 4, 2.4484899044036865, 1.2242449522018433, 4.0
Language_26, 2.389417886734009, 2, 4, 14, 1, 4, 2.3842248916625977, 1.1921124458312988, 4.0
Language_27, 2.3802921772003174, 2, 4, 14, 1, 4, 2.37508225440979, 1.187541127204895, 4.0
Language_28, 2.368211030960083, 2, 2, 13, 2, 4, 2.3626763820648193, 1.1813381910324097, 2.0
Language_29, 2.3898110389709473, 2, 4, 14, 1, 4, 2.384431838989258, 1.192215919494629, 4.0
Language_30, 2.515302896499634, 2, 4, 13, 1, 4, 2.5102481842041016, 1.2551240921020508, 4.0
Language_31, 2.42372989654541, 2, 5, 13, 1, 4, 2.41865611076355, 1.209328055381775, 5.0
Language_32, 2.42360782623291, 2, 4, 14, 1, 4, 2.418386936187744, 1.209193468093872, 4.0
Language_33, 2.4087252616882324, 2, 4, 14, 1, 4, 2.4036059379577637, 1.2018029689788818, 4.0
Language_34, 2.415315866470337, 2, 5, 13, 1, 4, 2.410308837890625, 1.2051544189453125, 5.0
Language_35, 2.41886305809021, 2, 4, 14, 1, 4, 2.4136903285980225, 1.2068451642990112, 4.0
Language_36, 1.210015058517456, 1, 0, 8, 1, 4, 1.2065107822418213, 1.2065107822418213, 0
Language_37, 2.4239890575408936, 2, 3, 13, 1, 4, 2.4190521240234375, 1.2095260620117188, 3.0
Language_38, 3.6329407691955566, 3, 2, 19, 2, 4, 3.6235759258270264, 1.207858641942342, 2.0
Language_39, 2.4091789722442627, 2, 3, 11, 1, 4, 2.404649257659912, 1.202324628829956, 3.0
Language_40, 2.3430120944976807, 2, 3, 13, 1, 4, 2.338144302368164, 1.169072151184082, 3.0
Language_41, 2.390258312225342, 2, 4, 13, 1, 4, 2.3853001594543457, 1.1926500797271729, 4.0
Language_42, 2.4169609546661377, 2, 4, 14, 1, 4, 2.4117610454559326, 1.2058805227279663, 4.0
Language_43, 2.39276385307312, 2, 4, 13, 1, 4, 2.3877649307250977, 1.1938824653625488, 4.0
Language_44, 2.3864798545837402, 2, 5, 12, 1, 4, 2.382689952850342, 1.191344976425171, 5.0
Language_45, 2.3920669555664062, 2, 5, 14, 1, 4, 2.386888027191162, 1.193444013595581, 5.0
Language_46, 2.4145448207855225, 2, 4, 14, 1, 4, 2.409364938735962, 1.204682469367981, 4.0
Language_47, 2.408458948135376, 2, 4, 14, 1, 4, 2.4032351970672607, 1.2016175985336304, 4.0
Language_48, 2.4216909408569336, 2, 4, 14, 1, 4, 2.4164538383483887, 1.2082269191741943, 4.0
Language_49, 1.193993091583252, 1, 0, 8, 1, 4, 1.1904399394989014, 1.1904399394989014, 0
Language_50, 2.3735191822052, 2, 5, 14, 1, 4, 2.368396043777466, 1.184198021888733, 5.0
Language_51, 2.35996413230896, 2, 4, 14, 1, 4, 2.354708194732666, 1.177354097366333, 4.0
Language_52, 1.194962978363037, 1, 0, 8, 1, 4, 1.191457748413086, 1.191457748413086, 0
Language_53, 2.4267828464508057, 2, 4, 13, 1, 4, 2.4229471683502197, 1.2114735841751099, 4.0
Language_54, 1.1964690685272217, 1, 0, 8, 1, 4, 1.1929161548614502, 1.1929161548614502, 0
Language_55, 2.3628530502319336, 2, 4, 14, 1, 4, 2.3576812744140625, 1.1788406372070312, 4.0
Language_56, 2.3795247077941895, 2, 5, 12, 1, 4, 2.3747339248657227, 1.1873669624328613, 5.0
Language_57, 2.3858418464660645, 2, 5, 13, 1, 4, 2.3827226161956787, 1.1913613080978394, 5.0
Language_58, 2.386641025543213, 2, 4, 14, 1, 4, 2.3815290927886963, 1.1907645463943481, 4.0
Language_59, 2.3647167682647705, 2, 4, 13, 1, 4, 2.359675168991089, 1.1798375844955444, 4.0
Language_60, 2.355400323867798, 2, 4, 13, 1, 4, 2.350553035736084, 1.175276517868042, 4.0
Language_61, 2.362901210784912, 2, 4, 14, 1, 4, 2.3577051162719727, 1.1788525581359863, 4.0
Language_62, 2.397677183151245, 2, 4, 13, 1, 4, 2.3927650451660156, 1.1963825225830078, 4.0
Language_63, 2.355654001235962, 2, 4, 13, 1, 4, 2.3507537841796875, 1.1753768920898438, 4.0
Language_64, 2.3601300716400146, 2, 5, 12, 1, 4, 2.355353593826294, 1.177676796913147, 5.0
