Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_30, 2.282398223876953, 2, 4, 5, 1, 2, 2.281996011734009, 1.1409980058670044, 4.0
Language_31, 2.289273977279663, 2, 3, 5, 1, 2, 2.288818120956421, 1.1444090604782104, 3.0
Language_32, 1.1405980587005615, 1, 0, 3, 1, 2, 1.1403589248657227, 1.1403589248657227, 0
Language_33, 1.1451289653778076, 1, 0, 2, 1, 2, 1.1449079513549805, 1.1449079513549805, 0
Language_34, 1.1417858600616455, 1, 0, 3, 1, 2, 1.1415421962738037, 1.1415421962738037, 0
Language_35, 2.2821481227874756, 2, 4, 6, 1, 2, 2.2816779613494873, 1.1408389806747437, 4.0
Language_36, 1.1824896335601807, 1, 0, 4, 1, 2, 1.1822221279144287, 1.1822221279144287, 0
Language_37, 1.150129795074463, 1, 0, 2, 1, 2, 1.149975061416626, 1.149975061416626, 0
Language_38, 1.1424260139465332, 1, 0, 3, 1, 2, 1.142183780670166, 1.142183780670166, 0
Language_39, 1.1381418704986572, 1, 0, 4, 1, 2, 1.1379249095916748, 1.1379249095916748, 0
Language_40, 1.147618055343628, 1, 0, 4, 1, 2, 1.1473937034606934, 1.1473937034606934, 0
Language_41, 1.1414339542388916, 1, 0, 3, 1, 2, 1.141252040863037, 1.141252040863037, 0
Language_42, 1.1530611515045166, 1, 0, 4, 1, 2, 1.1528379917144775, 1.1528379917144775, 0
Language_43, 1.1512560844421387, 1, 0, 4, 1, 2, 1.1509730815887451, 1.1509730815887451, 0
Language_44, 1.1439201831817627, 1, 0, 3, 1, 2, 1.143739938735962, 1.143739938735962, 0
Language_45, 1.1445670127868652, 1, 0, 3, 1, 2, 1.144392967224121, 1.144392967224121, 0
Language_46, 1.112968921661377, 1, 0, 3, 1, 2, 1.1127653121948242, 1.1127653121948242, 0
Language_47, 1.1529757976531982, 1, 0, 3, 1, 2, 1.1527349948883057, 1.1527349948883057, 0
Language_48, 1.1398141384124756, 1, 0, 3, 1, 2, 1.139624834060669, 1.139624834060669, 0
Language_49, 1.1368660926818848, 1, 0, 4, 1, 2, 1.1365609169006348, 1.1365609169006348, 0
Language_50, 1.1429657936096191, 1, 0, 4, 1, 2, 1.1427538394927979, 1.1427538394927979, 0
Language_51, 1.177527904510498, 1, 0, 4, 1, 2, 1.1773097515106201, 1.1773097515106201, 0
Language_52, 1.1330080032348633, 1, 0, 3, 1, 2, 1.1328160762786865, 1.1328160762786865, 0
Language_53, 1.151386022567749, 1, 0, 4, 1, 2, 1.1511726379394531, 1.1511726379394531, 0
Language_54, 1.1355280876159668, 1, 0, 2, 1, 2, 1.1353740692138672, 1.1353740692138672, 0
Language_55, 1.1409509181976318, 1, 0, 2, 1, 2, 1.1408069133758545, 1.1408069133758545, 0
Language_56, 1.1376712322235107, 1, 0, 3, 1, 2, 1.1374599933624268, 1.1374599933624268, 0
Language_57, 1.126584768295288, 1, 0, 4, 1, 2, 1.1263597011566162, 1.1263597011566162, 0
Language_58, 1.1492030620574951, 1, 0, 4, 1, 2, 1.148927927017212, 1.148927927017212, 0
Language_59, 1.1424520015716553, 1, 0, 3, 1, 2, 1.142256736755371, 1.142256736755371, 0
Language_60, 1.1511170864105225, 1, 0, 4, 1, 2, 1.1509099006652832, 1.1509099006652832, 0
Language_61, 1.1338739395141602, 1, 0, 3, 1, 2, 1.1336669921875, 1.1336669921875, 0
Language_62, 1.1500186920166016, 1, 0, 4, 1, 2, 1.149730920791626, 1.149730920791626, 0
Language_63, 2.2888619899749756, 2, 3, 4, 1, 2, 2.2884738445281982, 1.1442369222640991, 3.0
Language_64, 1.1354234218597412, 1, 0, 3, 1, 2, 1.135179042816162, 1.135179042816162, 0
Language_65, 1.1716971397399902, 1, 0, 4, 1, 2, 1.1714038848876953, 1.1714038848876953, 0
Language_66, 1.1458518505096436, 1, 0, 3, 1, 2, 1.1456620693206787, 1.1456620693206787, 0
Language_67, 1.1393861770629883, 1, 0, 3, 1, 2, 1.139158010482788, 1.139158010482788, 0
Language_68, 1.1430060863494873, 1, 0, 4, 1, 2, 1.142791748046875, 1.142791748046875, 0
Language_69, 2.2952449321746826, 2, 3, 6, 1, 2, 2.2947189807891846, 1.1473594903945923, 3.0
Language_70, 2.277113199234009, 2, 3, 5, 1, 2, 2.276709794998169, 1.1383548974990845, 3.0
Language_71, 1.1463701725006104, 1, 0, 3, 1, 2, 1.146186113357544, 1.146186113357544, 0
Language_72, 1.1407599449157715, 1, 0, 4, 1, 2, 1.1405527591705322, 1.1405527591705322, 0
Language_73, 1.1359620094299316, 1, 0, 2, 1, 2, 1.1357970237731934, 1.1357970237731934, 0
Language_74, 1.1404197216033936, 1, 0, 3, 1, 2, 1.14017915725708, 1.14017915725708, 0
Language_75, 1.1426520347595215, 1, 0, 4, 1, 2, 1.142444133758545, 1.142444133758545, 0
Language_76, 1.1837718486785889, 1, 0, 4, 1, 2, 1.1835191249847412, 1.1835191249847412, 0
Language_77, 1.1466457843780518, 1, 0, 4, 1, 2, 1.146371841430664, 1.146371841430664, 0
Language_78, 1.1703119277954102, 1, 0, 4, 1, 2, 1.1700348854064941, 1.1700348854064941, 0
Language_79, 1.163478136062622, 1, 0, 3, 1, 2, 1.1633000373840332, 1.1633000373840332, 0
Language_80, 1.141963005065918, 1, 0, 3, 1, 2, 1.141725778579712, 1.141725778579712, 0
Language_81, 1.1408958435058594, 1, 0, 3, 1, 2, 1.1406559944152832, 1.1406559944152832, 0
Language_82, 2.285568952560425, 2, 4, 5, 1, 2, 2.2851314544677734, 1.1425657272338867, 4.0
Language_83, 2.278517007827759, 2, 4, 5, 1, 2, 2.278069257736206, 1.139034628868103, 4.0
Language_84, 1.1430819034576416, 1, 0, 3, 1, 2, 1.1428792476654053, 1.1428792476654053, 0
Language_85, 1.1469478607177734, 1, 0, 3, 1, 2, 1.1467258930206299, 1.1467258930206299, 0
Language_86, 2.3179872035980225, 2, 4, 6, 1, 2, 2.3174986839294434, 1.1587493419647217, 4.0
Language_87, 1.1409060955047607, 1, 0, 4, 1, 2, 1.1406803131103516, 1.1406803131103516, 0
Language_88, 1.1415801048278809, 1, 0, 3, 1, 2, 1.1413371562957764, 1.1413371562957764, 0
Language_89, 1.1336803436279297, 1, 0, 3, 1, 2, 1.1334960460662842, 1.1334960460662842, 0
Language_90, 1.1385540962219238, 1, 0, 4, 1, 2, 1.1382899284362793, 1.1382899284362793, 0
Language_91, 1.1482479572296143, 1, 0, 4, 1, 2, 1.1479690074920654, 1.1479690074920654, 0
Language_92, 1.1416242122650146, 1, 0, 3, 1, 2, 1.1414482593536377, 1.1414482593536377, 0
Language_93, 1.1487009525299072, 1, 0, 4, 1, 2, 1.1484720706939697, 1.1484720706939697, 0
Language_94, 1.1452360153198242, 1, 0, 4, 1, 2, 1.1449742317199707, 1.1449742317199707, 0
Language_95, 1.1485140323638916, 1, 0, 3, 1, 2, 1.1482679843902588, 1.1482679843902588, 0
Language_96, 1.1331040859222412, 1, 0, 4, 1, 2, 1.1328308582305908, 1.1328308582305908, 0
Language_97, 1.1330668926239014, 1, 0, 4, 1, 2, 1.132817268371582, 1.132817268371582, 0
Language_98, 1.1782948970794678, 1, 0, 4, 1, 2, 1.1780810356140137, 1.1780810356140137, 0
Language_99, 1.137174129486084, 1, 0, 4, 1, 2, 1.1369459629058838, 1.1369459629058838, 0

Average, 1.329604341983795, 1.16, 0.56, 3.7, 1.0, 2.0, 1.3293426656723022, 1.1460028505325317, 0.56, 2, 100
