Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length
Language_0, 63.333231687545776, 4, 5, 60, 3, 11, 62.55713677406311, 15.639284193515778, 3.3333333333333335
Language_1, 42.16624307632446, 4, 6, 57, 2, 11, 41.51542687416077, 10.378856718540192, 4.0
Language_2, 51.98527693748474, 3, 5, 45, 2, 11, 51.186283111572266, 17.06209437052409, 4.5
Language_3, 205.6481897830963, 4, 5, 58, 1, 11, 204.85837578773499, 51.214593946933746, 4.666666666666667
Language_4, 119.91433191299438, 4, 5, 57, 2, 11, 119.23334431648254, 29.808336079120636, 4.0
Language_5, 22.08907985687256, 3, 4, 47, 2, 11, 21.303578853607178, 7.101192951202393, 4.0
Language_6, 34.234169006347656, 4, 4, 58, 3, 11, 33.56705045700073, 8.391762614250183, 4.0
Language_7, 59.446038246154785, 3, 5, 46, 2, 11, 58.6563880443573, 19.5521293481191, 4.5
Language_8, 25.139314889907837, 3, 4, 46, 2, 11, 24.45860767364502, 8.15286922454834, 4.0
Language_9, 21.217355966567993, 2, 4, 35, 1, 11, 20.416706085205078, 10.208353042602539, 4.0
Language_10, 43.98398518562317, 4, 5, 59, 2, 11, 43.20294237136841, 10.800735592842102, 3.3333333333333335
Language_11, 33.08917212486267, 3, 4, 38, 2, 11, 32.45260691642761, 10.817535638809204, 4.0
Language_12, 13.654104232788086, 2, 3, 33, 2, 11, 13.023451566696167, 6.5117257833480835, 3.0
Language_13, 16.0194890499115, 2, 4, 35, 1, 11, 15.243810176849365, 7.621905088424683, 4.0
Language_14, 41.25893712043762, 5, 5, 74, 2, 11, 40.44894075393677, 8.089788150787353, 4.0
Language_15, 19.250890016555786, 2, 4, 34, 1, 11, 18.486517667770386, 9.243258833885193, 4.0
Language_16, 27.844949960708618, 3, 5, 48, 2, 11, 27.054888248443604, 9.018296082814535, 4.5
Language_17, 38.79762387275696, 5, 4, 68, 2, 11, 38.10686993598938, 7.621373987197876, 3.0
Language_18, 91.14175009727478, 3, 4, 46, 2, 11, 90.36956357955933, 30.123187859853108, 4.0
Language_19, 35.982439279556274, 5, 4, 75, 2, 11, 35.14165735244751, 7.028331470489502, 4.0
Language_20, 17.399930238723755, 2, 4, 32, 1, 11, 16.8885977268219, 8.44429886341095, 4.0
Language_21, 17.157054901123047, 3, 4, 44, 2, 11, 16.388196229934692, 5.4627320766448975, 3.5
Language_22, 20.963043212890625, 2, 3, 32, 2, 11, 20.19327998161316, 10.09663999080658, 3.0
Language_23, 31.946086883544922, 3, 4, 47, 2, 11, 31.145784378051758, 10.381928126017252, 4.0
Language_24, 118.23211216926575, 6, 5, 88, 2, 11, 117.35435152053833, 19.55905858675639, 3.6
Language_25, 31.776819944381714, 2, 3, 34, 2, 11, 30.989213943481445, 15.494606971740723, 3.0
Language_26, 62.216882944107056, 9, 6, 117, 2, 11, 61.204787731170654, 6.800531970130073, 4.625
Language_27, 22.925454139709473, 2, 4, 32, 2, 11, 22.16402506828308, 11.08201253414154, 4.0
Language_28, 17.76982021331787, 2, 4, 35, 1, 11, 16.99065136909485, 8.495325684547424, 4.0
Language_29, 57.00533199310303, 5, 5, 73, 1, 11, 56.20315623283386, 11.240631246566773, 4.25
Language_30, 13.105577945709229, 2, 4, 35, 2, 11, 12.301362991333008, 6.150681495666504, 4.0
Language_31, 55.528942823410034, 2, 4, 32, 2, 11, 54.87244176864624, 27.43622088432312, 4.0
Language_32, 16.58107089996338, 3, 4, 44, 2, 11, 15.794135570526123, 5.264711856842041, 3.5
Language_33, 15.349037885665894, 2, 4, 31, 2, 11, 14.707488775253296, 7.353744387626648, 4.0
Language_34, 28.896141052246094, 3, 4, 46, 1, 11, 28.10865807533264, 9.369552691777548, 4.0
Language_35, 145.41389179229736, 3, 5, 47, 3, 11, 144.63682508468628, 48.21227502822876, 4.0
Language_36, 215.6954369544983, 3, 4, 45, 2, 11, 215.0444586277008, 71.6814862092336, 3.5
Language_37, 26.256860971450806, 5, 4, 73, 2, 11, 25.449976205825806, 5.089995241165161, 4.0
Language_38, 41.136253118515015, 3, 4, 47, 2, 11, 40.313992738723755, 13.437997579574585, 4.0
Language_39, 13.610188245773315, 2, 4, 35, 1, 11, 12.798616886138916, 6.399308443069458, 4.0
Language_40, 31.165666818618774, 3, 5, 46, 2, 11, 30.37225842475891, 10.124086141586304, 3.5
Language_41, 33.60986304283142, 2, 3, 34, 2, 11, 32.801414012908936, 16.400707006454468, 3.0
Language_42, 31.68761420249939, 3, 4, 44, 3, 11, 30.884243965148926, 10.294747988382975, 3.5
Language_43, 215.14557909965515, 4, 5, 60, 2, 11, 214.36004638671875, 53.59001159667969, 3.0
Language_44, 114.93307900428772, 6, 5, 83, 3, 11, 114.09143567085266, 19.015239278475445, 3.4
Language_45, 54.82627487182617, 3, 4, 47, 2, 11, 54.01855802536011, 18.00618600845337, 3.5
Language_46, 46.29416823387146, 4, 5, 59, 2, 11, 45.50832962989807, 11.377082407474518, 4.0
Language_47, 141.1638059616089, 3, 4, 48, 2, 11, 140.35402655601501, 46.78467551867167, 4.0
Language_48, 6.069949150085449, 2, 3, 33, 2, 11, 5.298420190811157, 2.6492100954055786, 3.0
