Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_0, 4.746831178665161, 2, 3, 14, 2, 9, 2.5295236110687256, 1.2647618055343628, 3.0, 2.214661121368408, 1.1103370189666748
Language_1, 9.163937091827393, 3, 8, 29, 2, 9, 5.795658111572266, 1.9318860371907551, 6.0, 3.359954595565796, 1.1628668308258057
Language_2, 7.041254758834839, 3, 3, 20, 3, 9, 3.7201592922210693, 1.2400530974070232, 3.0, 3.3159189224243164, 1.1152708530426025
Language_3, 9.670373916625977, 3, 6, 21, 3, 10, 6.316406965255737, 2.105468988418579, 5.0, 3.347149133682251, 1.1354072093963623
Language_4, 23.747500896453857, 3, 7, 31, 2, 10, 20.31103754043579, 6.770345846811931, 6.0, 3.427112102508545, 1.2198982238769531
Language_5, 96.17302513122559, 8, 12, 91, 4, 10, 87.1532654762268, 10.89415818452835, 6.142857142857143, 8.91900086402893, 1.2231130599975586
Language_6, 14.502871036529541, 5, 8, 38, 4, 9, 8.935481786727905, 1.7870963573455811, 5.75, 5.544873952865601, 1.1364109516143799
Language_7, 15.902790307998657, 3, 6, 20, 4, 10, 12.583398342132568, 4.1944661140441895, 5.5, 3.311532735824585, 1.1021432876586914
Language_8, 8.84246301651001, 3, 5, 24, 3, 9, 5.4689295291900635, 1.8229765097300212, 3.5, 3.3662288188934326, 1.1611478328704834
Language_9, 12.227383852005005, 3, 7, 25, 3, 10, 8.855895757675171, 2.95196525255839, 5.5, 3.3634748458862305, 1.1618821620941162
Language_10, 10.979481935501099, 4, 8, 25, 4, 10, 6.522678375244141, 1.6306695938110352, 5.0, 4.444359302520752, 1.129749059677124
Language_11, 18.631613969802856, 4, 7, 24, 4, 10, 14.209362506866455, 3.5523406267166138, 6.0, 4.4112396240234375, 1.1022436618804932
Language_12, 10.592156171798706, 4, 7, 24, 5, 10, 6.118937015533447, 1.5297342538833618, 5.0, 4.460397243499756, 1.156008243560791
Language_13, 13.847730159759521, 5, 10, 25, 3, 9, 8.299299716949463, 1.6598599433898926, 6.75, 5.539373874664307, 1.1361007690429688
Language_14, 13.777118921279907, 4, 7, 36, 3, 10, 9.280295610427856, 2.320073902606964, 5.0, 4.481415033340454, 1.1746551990509033
Language_15, 7.778609037399292, 3, 7, 27, 3, 9, 4.413218021392822, 1.4710726737976074, 5.5, 3.3569023609161377, 1.1594443321228027
Language_16, 96.83152103424072, 4, 8, 41, 3, 10, 92.27647018432617, 23.069117546081543, 4.333333333333333, 4.531261444091797, 1.2228152751922607
Language_17, 12.269377946853638, 5, 9, 24, 5, 9, 6.706024646759033, 1.3412049293518067, 6.25, 5.543554306030273, 1.143596887588501
Language_18, 9.797667026519775, 4, 4, 17, 3, 10, 5.378416061401367, 1.3446040153503418, 3.6666666666666665, 4.4132490158081055, 1.0999600887298584
Language_19, 18.30007290840149, 4, 6, 37, 3, 10, 13.798166036605835, 3.4495415091514587, 5.0, 4.486284255981445, 1.1895899772644043
Language_20, 22.584413290023804, 4, 9, 33, 2, 10, 18.09823775291443, 4.524559438228607, 7.666666666666667, 4.475042343139648, 1.1602749824523926
Language_21, 11.302387952804565, 4, 4, 28, 3, 9, 6.863265037536621, 1.7158162593841553, 3.6666666666666665, 4.428596019744873, 1.1370117664337158
Language_22, 8.610069990158081, 3, 8, 21, 2, 10, 5.2633044719696045, 1.7544348239898682, 5.5, 3.341135025024414, 1.134040117263794
Language_23, 9.388499021530151, 4, 8, 31, 2, 9, 4.9621360301971436, 1.2405340075492859, 6.333333333333333, 4.4172139167785645, 1.1374108791351318
Language_24, 9.545559167861938, 3, 6, 25, 4, 10, 6.159071207046509, 2.0530237356821694, 4.5, 3.3778581619262695, 1.1814420223236084
Language_25, 8.574383974075317, 3, 8, 18, 3, 10, 5.27377986907959, 1.75792662302653, 6.0, 3.2951698303222656, 1.100620985031128
Language_26, 14.382957696914673, 4, 6, 39, 3, 10, 9.869091749191284, 2.467272937297821, 5.0, 4.495514392852783, 1.1919219493865967
Language_27, 12.542196989059448, 3, 5, 29, 2, 10, 9.127612590789795, 3.042537530263265, 4.5, 3.4072799682617188, 1.1949739456176758
Language_28, 27.790956020355225, 8, 10, 56, 5, 10, 18.8796648979187, 2.3599581122398376, 6.857142857142857, 8.853898525238037, 1.1544342041015625
