Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_0, 4.438492059707642, 2, 3, 11, 1, 5, 2.2368340492248535, 1.1184170246124268, 3.0, 2.1997392177581787, 1.1049022674560547
Language_1, 4.4461541175842285, 2, 3, 10, 2, 5, 2.226775884628296, 1.113387942314148, 3.0, 2.2171409130096436, 1.1090281009674072
Language_2, 6.6342949867248535, 3, 3, 9, 3, 5, 3.329469919204712, 1.1098233064015706, 3.0, 3.3011326789855957, 1.098634958267212
Language_3, 4.434309959411621, 2, 4, 11, 2, 5, 2.226059913635254, 1.113029956817627, 4.0, 2.205857992172241, 1.1080210208892822
Language_4, 4.4322521686553955, 2, 3, 6, 2, 4, 2.218430519104004, 1.109215259552002, 3.0, 2.212268114089966, 1.1022400856018066
Language_5, 11.066391944885254, 5, 5, 25, 2, 5, 5.565398454666138, 1.1130796909332275, 3.75, 5.492054224014282, 1.104607105255127
Language_6, 4.433084964752197, 2, 5, 11, 2, 5, 2.2206878662109375, 1.1103439331054688, 5.0, 2.210057020187378, 1.1017820835113525
Language_7, 4.4351959228515625, 2, 5, 10, 2, 5, 2.2241151332855225, 1.1120575666427612, 5.0, 2.2089478969573975, 1.1076338291168213
Language_8, 4.464427947998047, 2, 5, 15, 1, 5, 2.2408509254455566, 1.1204254627227783, 5.0, 2.221055746078491, 1.1107800006866455
Language_9, 4.426062107086182, 2, 4, 9, 2, 5, 2.2200820446014404, 1.1100410223007202, 4.0, 2.203885078430176, 1.106827974319458
Language_10, 6.673701047897339, 3, 5, 21, 2, 5, 3.3653838634490967, 1.121794621149699, 4.0, 3.3030190467834473, 1.1030762195587158
Language_11, 2.2189042568206787, 1, 0, 8, 1, 5, 1.1146202087402344, 1.1146202087402344, 0, 1.10331392288208, 1.10331392288208
Language_12, 4.432379245758057, 2, 3, 11, 2, 5, 2.2261722087860107, 1.1130861043930054, 3.0, 2.2038960456848145, 1.0976910591125488
Language_13, 8.824476957321167, 4, 5, 16, 2, 4, 4.430806398391724, 1.107701599597931, 4.666666666666667, 4.388710260391235, 1.103215217590332
Language_14, 4.447152137756348, 2, 4, 14, 1, 5, 2.237823963165283, 1.1189119815826416, 4.0, 2.2069499492645264, 1.1024739742279053
Language_15, 4.448084831237793, 2, 4, 10, 2, 5, 2.235747814178467, 1.1178739070892334, 4.0, 2.2101902961730957, 1.105687141418457
Language_16, 4.4546098709106445, 2, 5, 12, 2, 5, 2.249767303466797, 1.1248836517333984, 5.0, 2.2024409770965576, 1.1029088497161865
Language_17, 4.421716928482056, 2, 4, 9, 2, 5, 2.2146432399749756, 1.1073216199874878, 4.0, 2.204930305480957, 1.1031732559204102
