Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_0, 2.3027913570404053, 1, 0, 7, 1, 5, 1.1859819889068604, 1.1859819889068604, 0, 1.115800142288208, 1.115800142288208
Language_1, 4.46609091758728, 2, 4, 13, 1, 5, 2.250924825668335, 1.1254624128341675, 4.0, 2.212186098098755, 1.1075749397277832
Language_2, 4.444777250289917, 2, 4, 12, 1, 5, 2.230581760406494, 1.115290880203247, 4.0, 2.211365222930908, 1.1005539894104004
Language_3, 4.427114963531494, 2, 3, 9, 2, 5, 2.2249419689178467, 1.1124709844589233, 3.0, 2.199517011642456, 1.0939700603485107
Language_4, 4.454784870147705, 2, 3, 13, 2, 5, 2.241604804992676, 1.120802402496338, 3.0, 2.209733247756958, 1.112739086151123
Language_5, 4.440603971481323, 2, 4, 13, 1, 5, 2.238280773162842, 1.119140386581421, 4.0, 2.1992058753967285, 1.0985589027404785
Language_6, 6.640673875808716, 3, 3, 12, 3, 5, 3.325684070587158, 1.108561356862386, 3.0, 3.3083178997039795, 1.1025159358978271
Language_7, 4.458604097366333, 2, 5, 13, 1, 5, 2.241941213607788, 1.120970606803894, 5.0, 2.213671922683716, 1.1118090152740479
Language_8, 4.43781304359436, 2, 2, 9, 3, 5, 2.239185094833374, 1.119592547416687, 2.0, 2.1956160068511963, 1.0957119464874268
Language_9, 2.1879680156707764, 1, 0, 6, 1, 5, 1.0871901512145996, 1.0871901512145996, 0, 1.0997898578643799, 1.0997898578643799
Language_10, 4.460891962051392, 2, 4, 12, 1, 5, 2.2406699657440186, 1.1203349828720093, 4.0, 2.2174859046936035, 1.1058878898620605
Language_11, 4.437507152557373, 2, 2, 7, 3, 5, 2.2219598293304443, 1.1109799146652222, 2.0, 2.2127492427825928, 1.108159065246582
Language_12, 4.450652360916138, 2, 4, 11, 1, 5, 2.2378928661346436, 1.1189464330673218, 4.0, 2.210124969482422, 1.106389045715332
Language_13, 4.42788290977478, 2, 4, 11, 1, 5, 2.224290132522583, 1.1121450662612915, 4.0, 2.2009847164154053, 1.1036098003387451
Language_14, 4.455790042877197, 2, 4, 13, 1, 5, 2.247286081314087, 1.1236430406570435, 4.0, 2.205662965774536, 1.1082797050476074
Language_15, 4.4481120109558105, 2, 5, 9, 1, 5, 2.2383878231048584, 1.1191939115524292, 5.0, 2.207824945449829, 1.106191873550415
Language_16, 6.666158199310303, 3, 3, 13, 3, 5, 3.3496792316436768, 1.1165597438812256, 3.0, 3.3103721141815186, 1.106755018234253
Language_17, 4.422271966934204, 2, 3, 10, 2, 5, 2.2174441814422607, 1.1087220907211304, 3.0, 2.2020599842071533, 1.1022241115570068
Language_18, 4.452625274658203, 2, 5, 12, 1, 5, 2.244673013687134, 1.122336506843567, 5.0, 2.2050328254699707, 1.104058027267456
Language_19, 4.453959941864014, 2, 5, 12, 1, 5, 2.2461836338043213, 1.1230918169021606, 5.0, 2.205073118209839, 1.0995001792907715
