Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_0, 20.11279797554016, 2, 6, 19, 3, 11, 17.825121641159058, 8.912560820579529, 6.0, 2.282350778579712, 1.1636056900024414
Language_1, 24.388179063796997, 5, 4, 39, 4, 11, 18.718384265899658, 3.743676853179932, 4.0, 5.643924951553345, 1.2292840480804443
Language_2, 65.50422811508179, 4, 7, 35, 4, 11, 60.660616636276245, 15.165154159069061, 5.333333333333333, 4.824193477630615, 1.3275818824768066
Language_3, 9.630782842636108, 3, 5, 24, 3, 11, 6.188121795654297, 2.062707265218099, 4.5, 3.436289072036743, 1.2058320045471191
Language_4, 11.27426028251648, 3, 8, 26, 3, 10, 7.814342260360718, 2.6047807534535727, 5.5, 3.4505410194396973, 1.2099342346191406
Language_5, 17.211163997650146, 4, 6, 28, 3, 11, 12.63930892944336, 3.15982723236084, 5.0, 4.560920715332031, 1.2048819065093994
Language_6, 10.269362211227417, 4, 6, 29, 4, 9, 5.808338165283203, 1.4520845413208008, 4.0, 4.4448628425598145, 1.1433689594268799
Language_7, 9.737121105194092, 3, 5, 22, 5, 11, 6.359896183013916, 2.119965394337972, 4.5, 3.3680880069732666, 1.1560990810394287
Language_8, 17.078699827194214, 4, 8, 20, 6, 11, 12.639546632766724, 3.159886658191681, 6.0, 4.4261579513549805, 1.1359310150146484
Language_9, 9.850616216659546, 3, 5, 24, 3, 11, 6.430485963821411, 2.1434953212738037, 3.5, 3.41249680519104, 1.2067599296569824
Language_10, 7.925518751144409, 3, 6, 24, 4, 10, 4.528331995010376, 1.509443998336792, 5.0, 3.3882148265838623, 1.1854567527770996
Language_11, 16.80001211166382, 6, 7, 44, 4, 10, 10.094744205474854, 1.6824573675791423, 4.8, 6.6714184284210205, 1.1688101291656494
Language_12, 19.93485403060913, 4, 18, 27, 4, 10, 15.462944269180298, 3.8657360672950745, 9.0, 4.460042953491211, 1.1550300121307373
