Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_0, 81.26960921287537, 2, 4, 31, 2, 12, 78.616384267807, 39.3081921339035, 4.0, 2.6408751010894775, 1.5456032752990723
Language_1, 12.608180046081543, 2, 4, 23, 2, 12, 10.12832260131836, 5.06416130065918, 4.0, 2.4709630012512207, 1.373995065689087
Language_2, 103.78063011169434, 5, 5, 54, 1, 12, 97.83971238136292, 19.567942476272584, 4.5, 5.905052423477173, 1.5005981922149658
Language_3, 22.244783878326416, 4, 5, 37, 4, 12, 17.447123050689697, 4.361780762672424, 4.333333333333333, 4.759866237640381, 1.4417140483856201
Language_4, 15.163730144500732, 2, 4, 23, 2, 12, 12.754240989685059, 6.377120494842529, 4.0, 2.400486946105957, 1.3184561729431152
Language_5, 15.809873104095459, 2, 4, 25, 2, 12, 13.269577980041504, 6.634788990020752, 4.0, 2.530795097351074, 1.4302449226379395
Language_6, 16.44233512878418, 2, 4, 24, 2, 12, 13.903656005859375, 6.9518280029296875, 4.0, 2.531036376953125, 1.4300422668457031
Language_7, 16.190864086151123, 2, 4, 21, 3, 12, 13.772691249847412, 6.886345624923706, 4.0, 2.410362720489502, 1.3074629306793213
Language_8, 19.130538940429688, 4, 5, 31, 3, 12, 14.553272247314453, 3.6383180618286133, 4.0, 4.550968647003174, 1.2536728382110596
Language_9, 13.456268072128296, 2, 5, 24, 2, 12, 10.954499006271362, 5.477249503135681, 5.0, 2.4922242164611816, 1.3769590854644775
Language_10, 120.01402807235718, 2, 4, 30, 2, 12, 117.33879899978638, 58.66939949989319, 4.0, 2.6651692390441895, 1.5639350414276123
Language_11, 20.129468202590942, 3, 4, 36, 2, 12, 16.416823863983154, 5.472274621327718, 4.0, 3.696049451828003, 1.5009548664093018
Language_12, 22.343573093414307, 2, 4, 28, 1, 12, 19.75492238998413, 9.877461194992065, 4.0, 2.5811588764190674, 1.4829349517822266
Language_13, 15.03005313873291, 2, 2, 25, 2, 12, 12.47830581665039, 6.239152908325195, 2.0, 2.5437159538269043, 1.4467477798461914
Language_14, 38.57584095001221, 5, 4, 54, 2, 12, 32.65088701248169, 6.530177402496338, 3.5, 5.88667893409729, 1.4947509765625
Language_15, 24.454411029815674, 3, 4, 33, 2, 12, 20.809495210647583, 6.936498403549194, 4.0, 3.6280510425567627, 1.4259378910064697
Language_16, SAT Failed
Language_17, 27.584069967269897, 2, 2, 27, 2, 12, 24.97508692741394, 12.48754346370697, 2.0, 2.600454330444336, 1.4976692199707031
Language_18, SAT Failed
Language_19, 11.54676103591919, 2, 4, 26, 2, 12, 9.037102937698364, 4.518551468849182, 4.0, 2.4998488426208496, 1.4048247337341309
Language_20, 290.5283031463623, 3, 4, 39, 2, 12, 286.73164343833923, 95.57721447944641, 3.5, 3.7782421112060547, 1.5756959915161133
Language_21, 42.0785448551178, 2, 3, 27, 2, 12, 39.45903182029724, 19.72951591014862, 3.0, 2.6089138984680176, 1.5066139698028564
Language_22, 33.07830286026001, 5, 5, 40, 3, 12, 27.342232942581177, 5.468446588516235, 4.0, 5.699248313903809, 1.3060600757598877
Language_23, 19.556941986083984, 3, 4, 31, 3, 12, 15.964869976043701, 5.3216233253479, 4.0, 3.571721315383911, 1.3808541297912598
Language_24, SAT Failed
Language_25, 10.020435094833374, 2, 3, 20, 2, 12, 7.666560888290405, 3.8332804441452026, 3.0, 2.3464467525482178, 1.2487568855285645
Language_26, 33.35005521774292, 2, 3, 28, 2, 12, 30.69146418571472, 15.34573209285736, 3.0, 2.6473443508148193, 1.5511460304260254
Language_27, 16.11713480949402, 2, 4, 25, 2, 12, 13.653338193893433, 6.826669096946716, 4.0, 2.4541077613830566, 1.3559010028839111
Language_28, 15.224610090255737, 2, 2, 28, 2, 12, 12.572205781936646, 6.286102890968323, 2.0, 2.64057993888855, 1.5404388904571533
Language_29, 28.637286901474, 3, 4, 31, 2, 12, 24.954506158828735, 8.318168719609579, 4.0, 3.667037010192871, 1.4512791633605957
Language_30, 9.98130202293396, 2, 3, 20, 2, 12, 7.5475287437438965, 3.7737643718719482, 3.0, 2.4261012077331543, 1.3275260925292969
Language_31, 23.330072164535522, 3, 4, 37, 2, 12, 19.592175245285034, 6.530725081761678, 4.0, 3.715989828109741, 1.5105369091033936
Language_32, 60.09127497673035, 4, 4, 39, 2, 12, 55.32252287864685, 13.830630719661713, 3.6666666666666665, 4.7432990074157715, 1.4439949989318848
