Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_0, 8.95557975769043, 4, 7, 29, 3, 6, 4.530962944030762, 1.1327407360076904, 5.0, 4.41469931602478, 1.1098670959472656
Language_1, 6.81653618812561, 3, 8, 19, 3, 7, 3.4980180263519287, 1.1660060087839763, 6.0, 3.312758445739746, 1.1204421520233154
Language_2, 8.883685111999512, 4, 6, 14, 4, 7, 4.4855217933654785, 1.1213804483413696, 4.0, 4.391266822814941, 1.1018929481506348
Language_3, 4.469523906707764, 2, 4, 13, 2, 6, 2.2373762130737305, 1.1186881065368652, 4.0, 2.2297449111938477, 1.1078238487243652
Language_4, 6.848361015319824, 3, 5, 22, 4, 7, 3.5174901485443115, 1.1724967161814372, 3.5, 3.322903871536255, 1.114258050918579
Language_5, 6.824433088302612, 3, 9, 19, 3, 7, 3.4853410720825195, 1.1617803573608398, 7.0, 3.334617853164673, 1.1179618835449219
Language_6, 6.687231063842773, 3, 6, 14, 3, 6, 3.3820173740386963, 1.1273391246795654, 5.5, 3.3005058765411377, 1.1072099208831787
Language_7, 4.460619926452637, 2, 4, 11, 2, 7, 2.249506950378418, 1.124753475189209, 4.0, 2.208911657333374, 1.107342004776001
Language_8, 4.447453022003174, 2, 2, 10, 2, 6, 2.227872133255005, 1.1139360666275024, 2.0, 2.2178330421447754, 1.1228370666503906
Language_9, 6.91036319732666, 3, 7, 18, 2, 7, 3.596033811569214, 1.198677937189738, 7.0, 3.310360908508301, 1.1178240776062012
Language_10, 8.946171760559082, 4, 4, 21, 3, 7, 4.527376890182495, 1.1318442225456238, 3.3333333333333335, 4.412631511688232, 1.109062910079956
Language_11, 7.0384681224823, 3, 4, 10, 3, 6, 3.36112904548645, 1.1203763484954834, 3.5, 3.674593925476074, 1.105391025543213
Language_12, 6.652512073516846, 3, 3, 10, 4, 7, 3.355043888092041, 1.118347962697347, 2.5, 3.29343581199646, 1.0982410907745361
Language_13, 6.705786943435669, 3, 8, 13, 2, 7, 3.405475378036499, 1.1351584593454997, 5.5, 3.297344923019409, 1.1057238578796387
Language_14, 4.478999137878418, 2, 3, 12, 3, 7, 2.266597270965576, 1.133298635482788, 3.0, 2.2100510597229004, 1.1067161560058594
Language_15, 4.6637818813323975, 2, 8, 16, 2, 7, 2.4519119262695312, 1.2259559631347656, 8.0, 2.209139823913574, 1.108443021774292
Language_16, 6.856717109680176, 3, 9, 24, 4, 7, 3.5311439037323, 1.1770479679107666, 6.5, 3.316801071166992, 1.1110658645629883
Language_17, 6.934295177459717, 3, 8, 24, 3, 7, 3.611320734024048, 1.2037735780080159, 6.0, 3.3155155181884766, 1.1133379936218262
Language_18, 8.998111963272095, 4, 5, 20, 2, 7, 4.587605237960815, 1.1469013094902039, 4.666666666666667, 4.405684232711792, 1.1083860397338867
Language_19, 4.496565818786621, 2, 6, 15, 1, 7, 2.2985479831695557, 1.1492739915847778, 6.0, 2.1959068775177, 1.1007699966430664
Language_20, 6.7729127407073975, 3, 4, 19, 3, 7, 3.428446054458618, 1.142815351486206, 3.0, 3.3389430046081543, 1.1231849193572998
Language_21, 6.673669099807739, 3, 6, 11, 4, 7, 3.375746965408325, 1.1252489884694417, 4.0, 3.2939634323120117, 1.1006829738616943
Language_22, 4.444369792938232, 2, 4, 11, 2, 7, 2.242645025253296, 1.121322512626648, 4.0, 2.199456214904785, 1.0952482223510742
Language_23, 11.388465166091919, 5, 8, 38, 5, 7, 5.853548765182495, 1.170709753036499, 6.25, 5.507764101028442, 1.1045539379119873
Language_24, 9.073111057281494, 4, 8, 27, 2, 7, 4.649579048156738, 1.1623947620391846, 5.666666666666667, 4.416229724884033, 1.1086750030517578
Language_25, 4.538567304611206, 2, 4, 15, 2, 7, 2.3295741081237793, 1.1647870540618896, 4.0, 2.206244707107544, 1.1086766719818115
Language_26, 4.4333460330963135, 2, 4, 9, 4, 7, 2.2272748947143555, 1.1136374473571777, 4.0, 2.2038509845733643, 1.1031417846679688
Language_27, 8.967135906219482, 4, 8, 26, 3, 7, 4.5628416538238525, 1.1407104134559631, 5.333333333333333, 4.39426589012146, 1.093390703201294
Language_28, 9.088565111160278, 4, 7, 32, 3, 7, 4.6581127643585205, 1.1645281910896301, 4.666666666666667, 4.417490482330322, 1.1158099174499512
Language_29, 6.7702062129974365, 3, 6, 15, 3, 7, 3.4599103927612305, 1.1533034642537434, 4.0, 3.3056640625, 1.1083250045776367
Language_30, 4.51437520980835, 2, 5, 14, 2, 7, 2.3066232204437256, 1.1533116102218628, 5.0, 2.2050509452819824, 1.1099498271942139
Language_31, 6.748631954193115, 3, 6, 15, 2, 7, 3.4470648765563965, 1.1490216255187988, 5.5, 3.2979671955108643, 1.093616247177124
Language_32, 6.686954021453857, 3, 4, 17, 3, 7, 3.390174388885498, 1.1300581296284993, 3.5, 3.291826009750366, 1.1022851467132568
Language_33, 6.677114009857178, 3, 5, 14, 5, 7, 3.384859561920166, 1.1282865206400554, 5.0, 3.286782741546631, 1.0919828414916992
Language_34, 6.793803930282593, 3, 4, 24, 3, 7, 3.4724512100219727, 1.157483736673991, 4.0, 3.3144760131835938, 1.1126651763916016
Language_35, 4.504689931869507, 2, 4, 17, 2, 7, 2.289907693862915, 1.1449538469314575, 4.0, 2.211599111557007, 1.1102221012115479
Language_36, 4.490864038467407, 2, 3, 11, 3, 7, 2.2792892456054688, 1.1396446228027344, 3.0, 2.2093470096588135, 1.1063799858093262
Language_37, 6.617480993270874, 3, 4, 12, 4, 7, 3.33278489112854, 1.1109282970428467, 3.5, 3.281168222427368, 1.0956017971038818
Language_38, 4.499729156494141, 2, 3, 9, 2, 6, 2.2330162525177, 1.11650812625885, 3.0, 2.264773368835449, 1.10243821144104
Language_39, 7.036899089813232, 3, 9, 21, 2, 7, 3.7238268852233887, 1.2412756284077961, 7.5, 3.307715892791748, 1.1021831035614014
Language_40, 4.4246931076049805, 2, 5, 9, 2, 6, 2.2235445976257324, 1.1117722988128662, 5.0, 2.1994361877441406, 1.1062400341033936
Language_41, 6.6533589363098145, 3, 5, 14, 3, 6, 3.346097230911255, 1.115365743637085, 4.5, 3.303610324859619, 1.1030611991882324
Language_42, 6.798264026641846, 3, 6, 22, 2, 7, 3.481039047241211, 1.1603463490804036, 4.5, 3.311976194381714, 1.1081068515777588
Language_43, 6.682037830352783, 3, 5, 11, 3, 7, 3.3819291591644287, 1.1273097197214763, 4.5, 3.2966959476470947, 1.0991060733795166
Language_44, 4.462061643600464, 2, 4, 12, 2, 7, 2.240002155303955, 1.1200010776519775, 4.0, 2.2196972370147705, 1.106736183166504
Language_45, 4.474570035934448, 2, 4, 11, 2, 7, 2.269652843475342, 1.134826421737671, 4.0, 2.203066825866699, 1.107900857925415
Language_46, 8.876024961471558, 4, 9, 17, 4, 6, 4.465759754180908, 1.116439938545227, 6.666666666666667, 4.403633117675781, 1.1059293746948242
Language_47, 13.490094900131226, 6, 6, 37, 4, 7, 6.8595290184021, 1.1432548364003499, 4.2, 6.608097553253174, 1.1044559478759766
Language_48, 6.757070779800415, 3, 5, 19, 3, 7, 3.446680784225464, 1.1488935947418213, 4.5, 3.3052597045898438, 1.1079728603363037
Language_49, 6.68324613571167, 3, 8, 17, 2, 7, 3.381098985671997, 1.127032995223999, 6.0, 3.298459768295288, 1.1131839752197266
Language_50, 8.90182876586914, 4, 12, 20, 3, 7, 4.49859094619751, 1.1246477365493774, 6.0, 4.395988941192627, 1.111482858657837
Language_51, 4.452001094818115, 2, 5, 12, 2, 6, 2.2330851554870605, 1.1165425777435303, 5.0, 2.2169013023376465, 1.1200370788574219
Language_52, 8.92024302482605, 4, 4, 25, 3, 7, 4.504364967346191, 1.1260912418365479, 4.0, 4.408669948577881, 1.1106908321380615
Language_53, 6.731847047805786, 3, 4, 16, 3, 7, 3.406818151473999, 1.135606050491333, 3.0, 3.320708751678467, 1.113020896911621
Language_54, 4.552663087844849, 2, 4, 16, 2, 7, 2.33697772026062, 1.16848886013031, 4.0, 2.212773084640503, 1.1148269176483154
Language_55, 4.459006071090698, 2, 4, 12, 3, 7, 2.2691538333892822, 1.1345769166946411, 4.0, 2.187365770339966, 1.0937819480895996
Language_56, 11.167136192321777, 5, 6, 18, 4, 7, 5.659320116043091, 1.1318640232086181, 5.25, 5.499566078186035, 1.097046136856079
Language_57, 4.472588777542114, 2, 9, 11, 1, 6, 2.249717950820923, 1.1248589754104614, 9.0, 2.2213053703308105, 1.114098310470581
Language_58, 6.832259893417358, 3, 6, 21, 3, 7, 3.487936019897461, 1.1626453399658203, 4.5, 3.3391802310943604, 1.1144189834594727
Language_59, 9.024717092514038, 4, 9, 25, 3, 7, 4.598635196685791, 1.1496587991714478, 6.333333333333333, 4.417221546173096, 1.1111350059509277
Language_60, 6.771597146987915, 3, 5, 19, 2, 7, 3.4377808570861816, 1.1459269523620605, 4.5, 3.3289577960968018, 1.1121468544006348
Language_61, 4.5131919384002686, 2, 4, 15, 2, 7, 2.2841877937316895, 1.1420938968658447, 4.0, 2.2261500358581543, 1.1223421096801758
