Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_0, 2.2635109424591064, 1, 0, 3, 1, 2, 1.15614914894104, 1.15614914894104, 0, 1.106719970703125, 1.106719970703125
Language_1, 2.2162601947784424, 1, 0, 3, 1, 2, 1.1113181114196777, 1.1113181114196777, 0, 1.104231357574463, 1.104231357574463
Language_2, 2.2006609439849854, 1, 0, 3, 1, 2, 1.1023900508880615, 1.1023900508880615, 0, 1.0975909233093262, 1.0975909233093262
Language_3, 2.205678939819336, 1, 0, 3, 1, 2, 1.105146884918213, 1.105146884918213, 0, 1.099836826324463, 1.099836826324463
Language_4, 2.2023539543151855, 1, 0, 3, 1, 2, 1.1037671566009521, 1.1037671566009521, 0, 1.097928762435913, 1.097928762435913
Language_5, 2.190922975540161, 1, 0, 3, 1, 2, 1.0963327884674072, 1.0963327884674072, 0, 1.0939228534698486, 1.0939228534698486
Language_6, 2.208387851715088, 1, 0, 3, 1, 2, 1.1052489280700684, 1.1052489280700684, 0, 1.1024510860443115, 1.1024510860443115
Language_7, 2.1991422176361084, 1, 0, 3, 1, 2, 1.0962188243865967, 1.0962188243865967, 0, 1.1022510528564453, 1.1022510528564453
Language_8, 2.2062411308288574, 1, 0, 3, 1, 2, 1.103463888168335, 1.103463888168335, 0, 1.1020779609680176, 1.1020779609680176
Language_9, 2.2000110149383545, 1, 0, 3, 1, 2, 1.0994579792022705, 1.0994579792022705, 0, 1.0998790264129639, 1.0998790264129639
Language_10, 2.209181308746338, 1, 0, 3, 1, 2, 1.1065080165863037, 1.1065080165863037, 0, 1.1020028591156006, 1.1020028591156006
Language_11, 2.203603982925415, 1, 0, 3, 1, 2, 1.1007280349731445, 1.1007280349731445, 0, 1.1021840572357178, 1.1021840572357178
Language_12, 2.205932855606079, 1, 0, 3, 1, 2, 1.095627784729004, 1.095627784729004, 0, 1.1096460819244385, 1.1096460819244385
Language_13, 2.199443817138672, 1, 0, 3, 1, 2, 1.100517988204956, 1.100517988204956, 0, 1.0982539653778076, 1.0982539653778076
Language_14, 2.381626844406128, 1, 0, 3, 1, 2, 1.1026699542999268, 1.1026699542999268, 0, 1.2782690525054932, 1.2782690525054932
Language_15, 2.4837160110473633, 1, 0, 3, 1, 2, 1.2988860607147217, 1.2988860607147217, 0, 1.1841471195220947, 1.1841471195220947
Language_16, 2.2702062129974365, 1, 0, 3, 1, 2, 1.142333984375, 1.142333984375, 0, 1.1272289752960205, 1.1272289752960205
Language_17, 2.273951768875122, 1, 0, 3, 1, 2, 1.129690170288086, 1.129690170288086, 0, 1.1435482501983643, 1.1435482501983643
Language_18, 2.2553040981292725, 1, 0, 3, 1, 2, 1.1448237895965576, 1.1448237895965576, 0, 1.1097841262817383, 1.1097841262817383
Language_19, 2.210268020629883, 1, 0, 2, 1, 2, 1.1081318855285645, 1.1081318855285645, 0, 1.101517915725708, 1.101517915725708
Language_20, 2.1785731315612793, 1, 0, 2, 1, 2, 1.10213303565979, 1.10213303565979, 0, 1.0758030414581299, 1.0758030414581299
Language_21, 2.206439971923828, 1, 0, 3, 1, 2, 1.103092908859253, 1.103092908859253, 0, 1.1026721000671387, 1.1026721000671387
Language_22, 2.221400737762451, 1, 0, 3, 1, 2, 1.1163089275360107, 1.1163089275360107, 0, 1.104428768157959, 1.104428768157959
Language_23, 2.212117910385132, 1, 0, 3, 1, 2, 1.1065871715545654, 1.1065871715545654, 0, 1.1048262119293213, 1.1048262119293213
Language_24, 2.2158541679382324, 1, 0, 3, 1, 2, 1.112231969833374, 1.112231969833374, 0, 1.1029138565063477, 1.1029138565063477
Language_25, 2.2173049449920654, 1, 0, 3, 1, 2, 1.11006498336792, 1.11006498336792, 0, 1.106510877609253, 1.106510877609253
Language_26, 2.2208189964294434, 1, 0, 3, 1, 2, 1.1041300296783447, 1.1041300296783447, 0, 1.115976095199585, 1.115976095199585
Language_27, 2.220676898956299, 1, 0, 3, 1, 2, 1.1088509559631348, 1.1088509559631348, 0, 1.1110849380493164, 1.1110849380493164
Language_28, 2.222602128982544, 1, 0, 3, 1, 2, 1.0984439849853516, 1.0984439849853516, 0, 1.123426914215088, 1.123426914215088
Language_29, 2.22149920463562, 1, 0, 3, 1, 2, 1.1098148822784424, 1.1098148822784424, 0, 1.1109750270843506, 1.1109750270843506
