Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_0, 19.4806809425354, 3, 3, 33, 2, 12, 15.822731018066406, 5.274243672688802, 3.0, 3.6446661949157715, 1.4110209941864014
Language_1, 121.01136374473572, 2, 4, 30, 2, 12, 118.07960414886475, 59.03980207443237, 4.0, 2.9212987422943115, 1.645080804824829
Language_2, 25.134196281433105, 4, 5, 38, 3, 12, 20.45905065536499, 5.114762663841248, 4.333333333333333, 4.650842189788818, 1.3304357528686523
Language_3, 15.864624977111816, 2, 4, 24, 2, 12, 13.414276123046875, 6.7071380615234375, 4.0, 2.4428868293762207, 1.3432178497314453
Language_4, 22.17910408973694, 2, 3, 27, 2, 12, 19.626009941101074, 9.813004970550537, 3.0, 2.5444817543029785, 1.4423718452453613
Language_5, 63.94242215156555, 4, 5, 53, 2, 12, 58.23133325576782, 14.557833313941956, 4.0, 5.682049036026001, 1.5886609554290771
Language_6, 8.964690208435059, 2, 4, 22, 2, 12, 6.516927003860474, 3.258463501930237, 4.0, 2.4411230087280273, 1.344517707824707
Language_7, 15.105264902114868, 3, 5, 32, 2, 12, 11.487867593765259, 3.829289197921753, 4.5, 3.6047589778900146, 1.3912670612335205
Language_8, 15.232150077819824, 2, 4, 21, 2, 12, 12.888572216033936, 6.444286108016968, 4.0, 2.3369719982147217, 1.2309229373931885
Language_9, 13.481915950775146, 2, 3, 25, 2, 12, 10.92801022529602, 5.46400511264801, 3.0, 2.545891046524048, 1.449965000152588
Language_10, 27.449317932128906, 2, 2, 25, 3, 12, 24.763298749923706, 12.381649374961853, 2.0, 2.6753487586975098, 1.4707958698272705
Language_11, SAT Failed
Language_12, 14.962798118591309, 2, 3, 24, 2, 12, 12.510928869247437, 6.255464434623718, 3.0, 2.443923234939575, 1.345121145248413
Language_13, 25.065792083740234, 4, 5, 40, 2, 12, 20.139728307724, 5.034932076931, 4.333333333333333, 4.906396865844727, 1.516150951385498
Language_14, 15.7275230884552, 2, 4, 24, 3, 12, 13.053750276565552, 6.526875138282776, 4.0, 2.6660683155059814, 1.470245122909546
Language_15, SAT Failed
Language_16, 114.5853500366211, 4, 5, 45, 4, 12, 109.391348361969, 27.34783709049225, 4.333333333333333, 5.154681444168091, 1.6184258460998535
Language_17, 197.8077528476715, 5, 5, 53, 3, 12, 190.45990014076233, 38.09198002815246, 4.0, 7.291647434234619, 1.4652338027954102
Language_18, 15.8077871799469, 2, 3, 22, 2, 12, 13.313287258148193, 6.656643629074097, 3.0, 2.487805128097534, 1.3878161907196045
Language_19, 85.93257093429565, 2, 4, 30, 2, 12, 83.33525204658508, 41.66762602329254, 4.0, 2.587101936340332, 1.4890079498291016
Language_20, 117.94636917114258, 2, 2, 27, 2, 12, 115.02076458930969, 57.510382294654846, 2.0, 2.917962074279785, 1.6064260005950928
Language_21, 29.22990107536316, 5, 5, 40, 5, 12, 23.347885847091675, 4.669577169418335, 4.0, 5.831638813018799, 1.3132381439208984
Language_22, 20.412512063980103, 2, 4, 23, 2, 12, 17.620996236801147, 8.810498118400574, 4.0, 2.7839388847351074, 1.559203863143921
Language_23, 113.43216013908386, 3, 5, 35, 3, 12, 109.10177779197693, 36.36725926399231, 4.5, 4.310593843460083, 1.749297857284546
Language_24, 51.5655620098114, 2, 4, 29, 2, 12, 48.73912715911865, 24.369563579559326, 4.0, 2.8161158561706543, 1.5894548892974854
Language_25, 8.647735834121704, 2, 2, 23, 2, 12, 6.175567865371704, 3.087783932685852, 2.0, 2.4652369022369385, 1.3627278804779053
Language_26, 25.088171005249023, 3, 3, 24, 2, 12, 21.461090087890625, 7.153696695963542, 3.0, 3.618025779724121, 1.3317837715148926
Language_27, 13.758206844329834, 2, 3, 21, 2, 12, 11.367938995361328, 5.683969497680664, 3.0, 2.383347988128662, 1.2676169872283936
