Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_0, 4.657699823379517, 2, 4, 14, 2, 7, 2.433336019515991, 1.2166680097579956, 4.0, 2.221419334411621, 1.1118052005767822
Language_1, 6.91653299331665, 3, 6, 26, 1, 7, 3.57857608795166, 1.1928586959838867, 5.0, 3.3317551612854004, 1.1220810413360596
Language_2, 4.604067087173462, 2, 4, 16, 2, 7, 2.3857171535491943, 1.1928585767745972, 4.0, 2.2149877548217773, 1.1172058582305908
Language_3, 6.776784896850586, 3, 5, 16, 2, 7, 3.4403321743011475, 1.1467773914337158, 4.5, 3.332343101501465, 1.118952989578247
Language_4, 4.611608028411865, 2, 3, 18, 2, 7, 2.3914716243743896, 1.1957358121871948, 3.0, 2.215947151184082, 1.1169490814208984
Language_5, 11.589660167694092, 5, 5, 32, 3, 7, 6.050644636154175, 1.2101289272308349, 3.25, 5.516371011734009, 1.111274003982544
Language_6, 4.525645971298218, 2, 3, 16, 2, 7, 2.3096954822540283, 1.1548477411270142, 3.0, 2.2123639583587646, 1.1139650344848633
Language_7, 4.560186862945557, 2, 2, 16, 2, 7, 2.341373920440674, 1.170686960220337, 2.0, 2.2150399684906006, 1.11366605758667
Language_8, 6.7287328243255615, 3, 3, 15, 3, 7, 3.405377149581909, 1.135125716527303, 2.5, 3.3175742626190186, 1.1097662448883057
Language_9, 4.496764898300171, 2, 3, 13, 2, 7, 2.2803149223327637, 1.1401574611663818, 3.0, 2.213538885116577, 1.1122479438781738
Language_10, 4.536035060882568, 2, 4, 15, 2, 7, 2.313901662826538, 1.156950831413269, 4.0, 2.218881368637085, 1.116772174835205
Language_11, 4.645100116729736, 2, 4, 16, 1, 7, 2.4301650524139404, 1.2150825262069702, 4.0, 2.211927890777588, 1.1130869388580322
Language_12, 11.418889999389648, 5, 6, 24, 4, 7, 5.870863199234009, 1.1741726398468018, 4.75, 5.530222654342651, 1.1209590435028076
Language_13, 6.72075891494751, 3, 4, 17, 3, 6, 3.4100282192230225, 1.1366760730743408, 3.0, 3.30497407913208, 1.1064679622650146
Language_14, 6.837958097457886, 3, 5, 20, 3, 7, 3.506545305252075, 1.1688484350840251, 4.0, 3.32387113571167, 1.1178419589996338
Language_15, 6.729686975479126, 3, 4, 16, 3, 7, 3.408750534057617, 1.1362501780192058, 3.0, 3.3155319690704346, 1.1041090488433838
Language_16, 6.8036909103393555, 3, 5, 21, 2, 7, 3.4940550327301025, 1.1646850109100342, 4.5, 3.3042736053466797, 1.1169688701629639
Language_17, 6.790493965148926, 3, 3, 17, 3, 7, 3.4775235652923584, 1.1591745217641194, 2.5, 3.305959939956665, 1.1048030853271484
Language_18, 9.08347487449646, 4, 6, 21, 3, 7, 4.656018018722534, 1.1640045046806335, 4.666666666666667, 4.419415235519409, 1.1053111553192139
Language_19, 6.781433820724487, 3, 5, 16, 3, 7, 3.46640682220459, 1.1554689407348633, 4.5, 3.3092730045318604, 1.1042118072509766
Language_20, 6.820450067520142, 3, 8, 17, 2, 7, 3.4951369762420654, 1.1650456587473552, 5.5, 3.3199222087860107, 1.1189889907836914
Language_21, 4.652931213378906, 2, 5, 18, 2, 7, 2.429103136062622, 1.214551568031311, 5.0, 2.219231128692627, 1.1199030876159668
Language_22, 4.515711069107056, 2, 3, 11, 2, 7, 2.2984819412231445, 1.1492409706115723, 3.0, 2.2145848274230957, 1.1094837188720703
Language_23, 4.831514835357666, 2, 5, 19, 2, 7, 2.6243648529052734, 1.3121824264526367, 5.0, 2.2032148838043213, 1.1058497428894043
Language_24, 4.543182134628296, 2, 3, 13, 2, 7, 2.3178670406341553, 1.1589335203170776, 3.0, 2.22206974029541, 1.1152229309082031
Language_25, 4.508908987045288, 2, 3, 12, 2, 7, 2.2936348915100098, 1.1468174457550049, 3.0, 2.2128360271453857, 1.1142032146453857
Language_26, 4.495688199996948, 2, 3, 15, 2, 7, 2.2776291370391846, 1.1388145685195923, 3.0, 2.2145793437957764, 1.1133041381835938
Language_27, 4.600850820541382, 2, 4, 18, 1, 7, 2.378337860107422, 1.189168930053711, 4.0, 2.2196288108825684, 1.1170129776000977
Language_28, 4.6077399253845215, 2, 5, 16, 2, 7, 2.382769823074341, 1.1913849115371704, 5.0, 2.2217531204223633, 1.1159489154815674
Language_29, 6.726696968078613, 3, 4, 12, 3, 7, 3.4245762825012207, 1.141525427500407, 3.5, 3.2970311641693115, 1.0959579944610596
Language_30, 4.53136420249939, 2, 4, 13, 2, 7, 2.3061907291412354, 1.1530953645706177, 4.0, 2.222381830215454, 1.1138088703155518
Language_31, 8.902843952178955, 4, 4, 16, 4, 7, 4.493906021118164, 1.123476505279541, 3.6666666666666665, 4.401857852935791, 1.1011109352111816
Language_32, 4.498800277709961, 2, 4, 9, 4, 7, 2.2907440662384033, 1.1453720331192017, 4.0, 2.2050576210021973, 1.1054279804229736
Language_33, 4.5062479972839355, 2, 3, 12, 2, 7, 2.289503812789917, 1.1447519063949585, 3.0, 2.213926076889038, 1.118725061416626
Language_34, 6.804977893829346, 3, 5, 12, 5, 7, 3.4943556785583496, 1.1647852261861165, 4.0, 3.3039047718048096, 1.105334997177124
Language_35, 4.524612903594971, 2, 4, 14, 2, 7, 2.300834894180298, 1.150417447090149, 4.0, 2.220884084701538, 1.1188418865203857
Language_36, 9.040584087371826, 4, 5, 21, 2, 7, 4.617324352264404, 1.154331088066101, 5.0, 4.4154579639434814, 1.1083550453186035
Language_37, 7.005677938461304, 3, 7, 26, 2, 7, 3.684026002883911, 1.2280086676279705, 5.5, 3.314251184463501, 1.119318962097168
Language_38, 12.393961906433105, 5, 6, 35, 2, 7, 6.831270933151245, 1.3662541866302491, 5.0, 5.5448362827301025, 1.1097180843353271
Language_39, 4.499525785446167, 2, 4, 10, 2, 7, 2.2892110347747803, 1.1446055173873901, 4.0, 2.2078189849853516, 1.1085000038146973
Language_40, 6.658869743347168, 3, 5, 11, 2, 6, 3.3461382389068604, 1.1153794129689534, 4.5, 3.3094000816345215, 1.1108942031860352
Language_41, 6.749335050582886, 3, 3, 15, 3, 7, 3.4228389263153076, 1.1409463087717693, 3.0, 3.3211865425109863, 1.1120429039001465
Language_42, 4.5914390087127686, 2, 4, 11, 3, 7, 2.383981227874756, 1.191990613937378, 4.0, 2.2045819759368896, 1.1039109230041504
Language_43, 4.455486297607422, 2, 3, 9, 3, 7, 2.2601020336151123, 1.1300510168075562, 3.0, 2.1925060749053955, 1.1014080047607422
Language_44, 4.521183013916016, 2, 2, 14, 2, 7, 2.2994418144226074, 1.1497209072113037, 2.0, 2.2182514667510986, 1.1198222637176514
Language_45, 6.8621439933776855, 3, 4, 21, 2, 7, 3.536440849304199, 1.1788136164347331, 4.0, 3.3185925483703613, 1.117845058441162
Language_46, 4.649059772491455, 2, 3, 17, 2, 7, 2.4239437580108643, 1.2119718790054321, 3.0, 2.221139907836914, 1.1232068538665771
Language_47, 6.705372095108032, 3, 7, 14, 3, 7, 3.392738103866577, 1.1309127012888591, 5.5, 3.3078203201293945, 1.1076750755310059
Language_48, 7.121953964233398, 3, 7, 22, 1, 7, 3.7959022521972656, 1.2653007507324219, 5.5, 3.3212509155273438, 1.1191279888153076
Language_49, 4.568863868713379, 2, 4, 18, 2, 7, 2.339423418045044, 1.169711709022522, 4.0, 2.2247722148895264, 1.1262133121490479
Language_50, 4.599792003631592, 2, 3, 17, 2, 7, 2.3824751377105713, 1.1912375688552856, 3.0, 2.2132439613342285, 1.113036870956421
Language_51, 6.721441984176636, 3, 4, 16, 2, 7, 3.4065208435058594, 1.1355069478352864, 3.5, 3.311077117919922, 1.1068871021270752
Language_52, 4.62781286239624, 2, 3, 17, 2, 7, 2.4000871181488037, 1.2000435590744019, 3.0, 2.2238707542419434, 1.1301467418670654
Language_53, 6.992890119552612, 3, 5, 21, 3, 7, 3.6698148250579834, 1.2232716083526611, 3.5, 3.313627243041992, 1.1158111095428467
Language_54, 20.923169136047363, 9, 8, 57, 3, 7, 10.920737743377686, 1.213415304819743, 5.25, 9.942244529724121, 1.1193139553070068
