Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_27, 6.667763948440552, 3, 3, 17, 2, 6, 3.3674309253692627, 1.1224769751230876, 3.0, 3.2960822582244873, 1.0989990234375
Language_28, 4.441717147827148, 2, 2, 12, 2, 6, 2.2391772270202637, 1.1195886135101318, 2.0, 2.2000672817230225, 1.1001112461090088
Language_29, 6.6739020347595215, 3, 4, 17, 2, 6, 3.3560800552368164, 1.1186933517456055, 4.0, 3.313502311706543, 1.108262062072754
Language_30, 6.745982885360718, 3, 5, 20, 2, 6, 3.4260129928588867, 1.1420043309529622, 5.0, 3.3142058849334717, 1.1089301109313965
Language_31, 6.666841268539429, 3, 3, 15, 4, 6, 3.3499879837036133, 1.1166626612345378, 3.0, 3.310098171234131, 1.1033530235290527
Language_32, 2.2157809734344482, 1, 0, 9, 1, 6, 1.1125481128692627, 1.1125481128692627, 0, 1.1022300720214844, 1.1022300720214844
Language_33, 6.688760995864868, 3, 6, 15, 2, 6, 3.3811867237091064, 1.127062241236369, 5.0, 3.3039090633392334, 1.1086921691894531
Language_34, 4.478607177734375, 2, 4, 14, 1, 6, 2.256211280822754, 1.128105640411377, 4.0, 2.2200303077697754, 1.113356113433838
Language_35, 6.714547872543335, 3, 5, 17, 3, 6, 3.3953170776367188, 1.1317723592122395, 4.5, 3.3140928745269775, 1.109255075454712
Language_36, 6.710643291473389, 3, 6, 16, 2, 6, 3.400861978530884, 1.1336206595102947, 4.5, 3.305330276489258, 1.1073052883148193
Language_37, 8.990553140640259, 4, 4, 27, 2, 6, 4.57754111289978, 1.144385278224945, 4.0, 4.404515981674194, 1.1088240146636963
Language_38, 6.684424877166748, 3, 6, 16, 2, 6, 3.3651978969573975, 1.1217326323191326, 5.0, 3.3141372203826904, 1.112534999847412
Language_39, 8.97879695892334, 4, 6, 26, 2, 6, 4.564206838607788, 1.141051709651947, 6.0, 4.405097007751465, 1.1101100444793701
Language_40, 6.807644844055176, 3, 4, 20, 3, 6, 3.4942967891693115, 1.1647655963897705, 3.5, 3.306483030319214, 1.1060118675231934
Language_41, 6.683896064758301, 3, 5, 17, 1, 6, 3.3708555698394775, 1.123618523279826, 5.0, 3.3092939853668213, 1.1070678234100342
Language_42, 4.481584787368774, 2, 4, 11, 3, 6, 2.2776918411254883, 1.1388459205627441, 4.0, 2.20116925239563, 1.102849006652832
Language_43, 4.491835117340088, 2, 6, 14, 2, 6, 2.277195453643799, 1.1385977268218994, 6.0, 2.211749792098999, 1.1049118041992188
Language_44, 4.4450461864471436, 2, 3, 9, 2, 6, 2.2392189502716064, 1.1196094751358032, 3.0, 2.203763008117676, 1.103559970855713
Language_45, 6.64099907875061, 3, 4, 11, 4, 6, 3.3410985469818115, 1.1136995156606038, 3.0, 3.295163154602051, 1.0988988876342773
Language_46, 6.700268983840942, 3, 5, 17, 3, 6, 3.3758559226989746, 1.125285307566325, 4.5, 3.3184194564819336, 1.1104457378387451
Language_47, 4.433336019515991, 2, 3, 10, 3, 6, 2.2276992797851562, 1.1138496398925781, 3.0, 2.203118085861206, 1.1033809185028076
Language_48, 6.774251937866211, 3, 5, 25, 2, 6, 3.470428228378296, 1.156809409459432, 4.5, 3.297435998916626, 1.110170841217041
Language_49, 4.469391822814941, 2, 3, 12, 2, 6, 2.255093812942505, 1.1275469064712524, 3.0, 2.211876630783081, 1.1132123470306396
Language_50, 6.7246692180633545, 3, 5, 20, 3, 6, 3.399134397506714, 1.1330447991689045, 3.5, 3.3172340393066406, 1.1100528240203857
Language_51, 4.525061845779419, 2, 3, 15, 2, 6, 2.3011891841888428, 1.1505945920944214, 3.0, 2.2210230827331543, 1.1162528991699219
Language_52, 6.656376123428345, 3, 4, 12, 3, 6, 3.344121217727661, 1.114707072575887, 3.5, 3.3079001903533936, 1.1031522750854492
Language_53, 6.720108985900879, 3, 5, 18, 2, 6, 3.408233404159546, 1.1360778013865154, 4.5, 3.3065669536590576, 1.1076538562774658
Language_54, 4.4479451179504395, 2, 3, 12, 2, 6, 2.237734079360962, 1.118867039680481, 3.0, 2.207719087600708, 1.1066951751708984
Language_55, 4.494845151901245, 2, 5, 14, 2, 6, 2.2799768447875977, 1.1399884223937988, 5.0, 2.212116003036499, 1.1087069511413574
Language_56, 4.457280874252319, 2, 4, 12, 1, 6, 2.2468011379241943, 1.1234005689620972, 4.0, 2.2082910537719727, 1.101928949356079
Language_57, 6.700943946838379, 3, 5, 20, 2, 6, 3.376569986343384, 1.125523328781128, 3.5, 3.317845106124878, 1.1178581714630127
Language_58, 6.621469974517822, 3, 3, 10, 3, 6, 3.316112995147705, 1.1053709983825684, 2.5, 3.3015482425689697, 1.1009273529052734
Language_59, 6.628935098648071, 3, 4, 11, 3, 5, 3.3279647827148438, 1.1093215942382812, 3.0, 3.296970844268799, 1.1018729209899902
Language_60, 8.868217945098877, 4, 5, 12, 2, 6, 4.459888935089111, 1.1149722337722778, 3.3333333333333335, 4.403820753097534, 1.1022322177886963
Language_61, 4.450194835662842, 2, 5, 10, 1, 6, 2.24397611618042, 1.12198805809021, 5.0, 2.2045891284942627, 1.102630853652954
Language_62, 6.658840179443359, 3, 3, 8, 3, 6, 3.357367992401123, 1.1191226641337078, 2.5, 3.2981438636779785, 1.1022608280181885
Language_63, 4.515498876571655, 2, 6, 14, 1, 6, 2.2980942726135254, 1.1490471363067627, 6.0, 2.2154290676116943, 1.110414981842041
Language_64, 6.714681148529053, 3, 5, 18, 2, 6, 3.389831066131592, 1.1299436887105305, 4.5, 3.3201510906219482, 1.116541862487793
Language_65, 6.737900018692017, 3, 7, 21, 1, 6, 3.4244532585144043, 1.1414844195048015, 6.0, 3.308868169784546, 1.1123409271240234
Language_66, 4.474363088607788, 2, 2, 14, 2, 6, 2.26227068901062, 1.13113534450531, 2.0, 2.2095141410827637, 1.1040031909942627
Language_67, 6.677190065383911, 3, 3, 19, 3, 6, 3.364691734313965, 1.1215639114379883, 2.5, 3.305175542831421, 1.1088147163391113
Language_68, 4.425233840942383, 2, 4, 10, 2, 6, 2.220501661300659, 1.1102508306503296, 4.0, 2.202657699584961, 1.1040778160095215
Language_69, 6.7712790966033936, 3, 5, 22, 3, 6, 3.452439069747925, 1.1508130232493083, 4.5, 3.310943365097046, 1.1090781688690186
Language_70, 4.482183933258057, 2, 4, 13, 1, 6, 2.2640950679779053, 1.1320475339889526, 4.0, 2.215853214263916, 1.1131410598754883
Language_71, 4.488614797592163, 2, 3, 15, 2, 6, 2.277324914932251, 1.1386624574661255, 3.0, 2.2083473205566406, 1.1103241443634033
Language_72, 6.739552974700928, 3, 5, 20, 3, 6, 3.416246175765991, 1.1387487252553303, 4.5, 3.3165078163146973, 1.103266716003418
Language_73, 6.719780206680298, 3, 5, 18, 3, 6, 3.3969852924346924, 1.1323284308115642, 4.5, 3.3165512084960938, 1.1128110885620117
Language_74, 9.034075021743774, 4, 5, 28, 2, 6, 4.602560997009277, 1.1506402492523193, 4.666666666666667, 4.420012474060059, 1.1113016605377197
Language_75, 4.442492961883545, 2, 3, 12, 2, 6, 2.2329578399658203, 1.1164789199829102, 3.0, 2.20711612701416, 1.103426218032837
Language_76, 13.476903915405273, 6, 6, 35, 2, 6, 6.8530261516571045, 1.142171025276184, 5.0, 6.608534812927246, 1.110969066619873
Language_77, 4.442361831665039, 2, 2, 11, 2, 5, 2.2245681285858154, 1.1122840642929077, 2.0, 2.2152881622314453, 1.1124351024627686
Language_78, 4.466071844100952, 2, 3, 13, 2, 6, 2.268918991088867, 1.1344594955444336, 3.0, 2.194711685180664, 1.0952739715576172
Language_79, 6.688568115234375, 3, 4, 18, 2, 6, 3.370013952255249, 1.123337984085083, 4.0, 3.3140976428985596, 1.10524582862854
Language_80, 4.467566967010498, 2, 5, 12, 1, 6, 2.257645845413208, 1.128822922706604, 5.0, 2.2080390453338623, 1.1061890125274658
Language_81, 4.493985176086426, 2, 4, 15, 2, 6, 2.2907421588897705, 1.1453710794448853, 4.0, 2.20027494430542, 1.1014738082885742
Language_82, 11.205512762069702, 5, 6, 30, 3, 6, 5.6784892082214355, 1.135697841644287, 4.75, 5.508342266082764, 1.1068542003631592
Language_83, 4.474347114562988, 2, 6, 16, 1, 6, 2.274054765701294, 1.137027382850647, 6.0, 2.197460889816284, 1.0981459617614746
Language_84, 9.020746231079102, 4, 8, 25, 3, 6, 4.590826988220215, 1.1477067470550537, 6.0, 4.419100284576416, 1.1175451278686523
Language_85, 6.745341062545776, 3, 7, 18, 2, 6, 3.4259750843048096, 1.1419916947682698, 6.5, 3.3138277530670166, 1.1046507358551025
Language_86, 4.5072197914123535, 2, 4, 16, 3, 6, 2.303011894226074, 1.151505947113037, 4.0, 2.1993510723114014, 1.102428913116455
Language_87, 4.489721059799194, 2, 5, 16, 1, 6, 2.2842133045196533, 1.1421066522598267, 5.0, 2.2028229236602783, 1.1058239936828613
Language_88, 4.485939979553223, 2, 3, 14, 2, 6, 2.2746541500091553, 1.1373270750045776, 3.0, 2.208547830581665, 1.1053078174591064
Language_89, 4.507178068161011, 2, 2, 18, 1, 6, 2.2937939167022705, 1.1468969583511353, 2.0, 2.210486888885498, 1.1026618480682373
Language_90, 4.468980073928833, 2, 3, 13, 2, 6, 2.260104179382324, 1.130052089691162, 3.0, 2.205744981765747, 1.1020629405975342
Language_91, 4.4981279373168945, 2, 3, 15, 2, 6, 2.2867462635040283, 1.1433731317520142, 3.0, 2.208069086074829, 1.1082720756530762
Language_92, 6.742866039276123, 3, 3, 20, 2, 6, 3.435697078704834, 1.145232359568278, 3.0, 3.3023793697357178, 1.108246088027954
Language_93, 6.81473183631897, 3, 5, 24, 2, 6, 3.5032598972320557, 1.1677532990773518, 4.5, 3.3050384521484375, 1.108504056930542
Language_94, 4.46628999710083, 2, 4, 14, 1, 6, 2.2527570724487305, 1.1263785362243652, 4.0, 2.211153268814087, 1.1102750301361084
Language_95, 2.233374834060669, 1, 0, 9, 1, 6, 1.1299700736999512, 1.1299700736999512, 0, 1.1023778915405273, 1.1023778915405273
Language_96, 8.941704034805298, 4, 8, 24, 3, 6, 4.516228914260864, 1.129057228565216, 4.333333333333333, 4.415175676345825, 1.1159780025482178
Language_97, 2.232835054397583, 1, 0, 9, 1, 6, 1.1245241165161133, 1.1245241165161133, 0, 1.1073229312896729, 1.1073229312896729
Language_98, 4.513395071029663, 2, 2, 13, 2, 6, 2.2997357845306396, 1.1498678922653198, 2.0, 2.2107818126678467, 1.1089577674865723
Language_99, 2.226414918899536, 1, 0, 8, 1, 6, 1.122039794921875, 1.122039794921875, 0, 1.1034510135650635, 1.1034510135650635

Average, 5.837011735439301, 2.61, 4.03, 15.53, 2.05, 5.94, 2.953393294811249, 1.1302227848768236, 3.6632142857142855, 2.879006998538971, 1.1063609051704406, 8, 100
