Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_34, 4.437826156616211, 2, 3, 9, 2, 6, 2.2247390747070312, 1.1123695373535156, 3.0, 2.211026668548584, 1.1024856567382812
Language_35, 4.443934917449951, 2, 5, 13, 2, 6, 2.23327374458313, 1.116636872291565, 5.0, 2.2084360122680664, 1.1018970012664795
Language_36, 6.662684202194214, 3, 4, 12, 3, 6, 3.349090814590454, 1.1163636048634846, 3.5, 3.310365915298462, 1.1035478115081787
Language_37, 4.4481520652771, 2, 7, 12, 1, 6, 2.248430013656616, 1.124215006828308, 7.0, 2.1980011463165283, 1.1000711917877197
Language_38, 6.7001142501831055, 3, 6, 18, 2, 6, 3.3919386863708496, 1.1306462287902832, 5.0, 3.3046152591705322, 1.1028952598571777
Language_39, 6.639256954193115, 3, 5, 9, 3, 6, 3.3308660984039307, 1.1102886994679768, 4.0, 3.3055381774902344, 1.097292184829712
Language_40, 6.658318758010864, 3, 7, 13, 3, 6, 3.3457844257354736, 1.115261475245158, 5.0, 3.3086140155792236, 1.1073620319366455
Language_41, 4.436525821685791, 2, 5, 11, 2, 6, 2.235022783279419, 1.1175113916397095, 5.0, 2.1992239952087402, 1.100404977798462
Language_42, 6.643754720687866, 3, 3, 10, 3, 6, 3.3415205478668213, 1.1138401826222737, 3.0, 3.2992117404937744, 1.0973670482635498
Language_43, 6.677944660186768, 3, 6, 20, 2, 6, 3.366166114807129, 1.1220553716023762, 5.0, 3.306842565536499, 1.1046838760375977
Language_44, 4.461166143417358, 2, 3, 16, 2, 6, 2.2499120235443115, 1.1249560117721558, 3.0, 2.208313226699829, 1.1076610088348389
Language_45, 4.436337947845459, 2, 5, 9, 2, 6, 2.2361741065979004, 1.1180870532989502, 5.0, 2.1982738971710205, 1.0974798202514648
Language_46, 4.418365240097046, 2, 4, 5, 4, 5, 2.2087669372558594, 1.1043834686279297, 4.0, 2.207878351211548, 1.1043882369995117
Language_47, 8.934500932693481, 4, 6, 22, 2, 6, 4.508780241012573, 1.1271950602531433, 4.333333333333333, 4.419050693511963, 1.1063668727874756
Language_48, 4.428648948669434, 2, 2, 8, 2, 6, 2.2151172161102295, 1.1075586080551147, 2.0, 2.2119240760803223, 1.1043682098388672
Language_49, 6.678602695465088, 3, 7, 17, 3, 6, 3.3647658824920654, 1.1215886274973552, 5.5, 3.3090507984161377, 1.099179983139038
Language_50, 8.863751888275146, 4, 5, 14, 3, 6, 4.4417500495910645, 1.1104375123977661, 4.0, 4.417471170425415, 1.1059350967407227
Language_51, 6.649343013763428, 3, 6, 15, 2, 5, 3.3231608867645264, 1.1077202955881755, 5.5, 3.3225526809692383, 1.1106739044189453
Language_52, 4.464506149291992, 2, 3, 14, 2, 6, 2.249328136444092, 1.124664068222046, 3.0, 2.2125940322875977, 1.1126360893249512
Language_53, 6.619735240936279, 3, 6, 7, 4, 5, 3.3089659214019775, 1.102988640467326, 4.5, 3.3078198432922363, 1.1008799076080322
Language_54, 4.424426794052124, 2, 4, 10, 2, 6, 2.2237789630889893, 1.1118894815444946, 4.0, 2.198719024658203, 1.0958821773529053
Language_55, 6.6710920333862305, 3, 4, 17, 3, 6, 3.351783275604248, 1.1172610918680828, 4.0, 3.3142905235290527, 1.1137418746948242
Language_56, 6.64749813079834, 3, 3, 10, 3, 6, 3.33422589302063, 1.1114086310068767, 3.0, 3.310253143310547, 1.1064939498901367
Language_57, 6.6724302768707275, 3, 7, 13, 3, 6, 3.3596439361572266, 1.119881312052409, 5.5, 3.3090336322784424, 1.1061599254608154
Language_58, 6.66028904914856, 3, 6, 11, 4, 6, 3.3544037342071533, 1.118134578069051, 5.5, 3.3016138076782227, 1.1083319187164307
Language_59, 6.677109003067017, 3, 7, 13, 3, 6, 3.3549697399139404, 1.1183232466379802, 4.5, 3.3185670375823975, 1.111928939819336
Language_60, 4.425626993179321, 2, 5, 11, 2, 6, 2.2254719734191895, 1.1127359867095947, 5.0, 2.1978862285614014, 1.0972442626953125
Language_61, 4.433819770812988, 2, 2, 10, 2, 6, 2.2287790775299072, 1.1143895387649536, 2.0, 2.203401803970337, 1.1043758392333984
Language_62, 6.657581090927124, 3, 5, 13, 3, 6, 3.344351291656494, 1.114783763885498, 3.5, 3.309753894805908, 1.1083271503448486
Language_63, 4.436502933502197, 2, 4, 10, 1, 6, 2.230564594268799, 1.1152822971343994, 4.0, 2.204357147216797, 1.1024110317230225
Language_64, 6.667169809341431, 3, 7, 19, 2, 6, 3.355041742324829, 1.1183472474416096, 6.0, 3.308288812637329, 1.1054739952087402
Language_65, 4.438571214675903, 2, 6, 11, 2, 6, 2.2306935787200928, 1.1153467893600464, 6.0, 2.205460786819458, 1.1029179096221924
Language_66, 8.837738037109375, 4, 6, 10, 5, 6, 4.421787977218628, 1.105446994304657, 3.6666666666666665, 4.410288333892822, 1.1048550605773926
Language_67, 6.6622068881988525, 3, 5, 9, 4, 6, 3.3457138538360596, 1.1152379512786865, 4.5, 3.313148021697998, 1.1049950122833252
Language_68, 4.443077087402344, 2, 5, 15, 2, 5, 2.232128143310547, 1.1160640716552734, 5.0, 2.207984209060669, 1.1026592254638672
Language_69, 6.624007940292358, 3, 3, 11, 3, 6, 3.320781946182251, 1.1069273153940837, 2.5, 3.2994210720062256, 1.0964112281799316
Language_70, 4.415711164474487, 2, 3, 9, 3, 6, 2.2167890071868896, 1.1083945035934448, 3.0, 2.1966259479522705, 1.0985558032989502
Language_71, 4.450582027435303, 2, 4, 13, 2, 6, 2.240614652633667, 1.1203073263168335, 4.0, 2.2075345516204834, 1.1042108535766602
Language_72, 6.64669394493103, 3, 4, 12, 2, 5, 3.3252463340759277, 1.1084154446919758, 3.5, 3.31864857673645, 1.1059048175811768
Language_73, 6.649353981018066, 3, 3, 9, 3, 6, 3.3409571647644043, 1.1136523882548015, 3.0, 3.3051083087921143, 1.100691318511963
Language_74, 4.448069095611572, 2, 4, 12, 1, 6, 2.2359251976013184, 1.1179625988006592, 4.0, 2.210512638092041, 1.1098768711090088
Language_75, 4.444947004318237, 2, 4, 13, 2, 6, 2.230138063430786, 1.115069031715393, 4.0, 2.212188720703125, 1.1084179878234863
Language_76, 4.43841814994812, 2, 4, 9, 2, 6, 2.2301387786865234, 1.1150693893432617, 4.0, 2.2065908908843994, 1.1053178310394287
Language_77, 6.654949188232422, 3, 4, 12, 3, 6, 3.3361239433288574, 1.1120413144429524, 3.5, 3.3153202533721924, 1.1121718883514404
Language_78, 4.425717830657959, 2, 5, 10, 1, 5, 2.2146401405334473, 1.1073200702667236, 5.0, 2.209474802017212, 1.1086678504943848
Language_79, 6.698892116546631, 3, 7, 18, 2, 6, 3.3742942810058594, 1.1247647603352864, 6.0, 3.320331335067749, 1.1078338623046875
Language_80, 6.625216007232666, 3, 7, 16, 1, 5, 3.3211660385131836, 1.1070553461710613, 5.5, 3.3010332584381104, 1.1105668544769287
Language_81, 4.427303791046143, 2, 4, 12, 2, 6, 2.233964204788208, 1.116982102394104, 4.0, 2.191240072250366, 1.0913171768188477
Language_82, 8.842761039733887, 4, 4, 9, 5, 6, 4.42927885055542, 1.107319712638855, 3.0, 4.408369302749634, 1.1013832092285156
Language_83, 6.632132291793823, 3, 7, 8, 4, 6, 3.3168067932128906, 1.1056022644042969, 5.0, 3.3120691776275635, 1.1055560111999512
Language_84, 8.871093988418579, 4, 5, 14, 3, 6, 4.463028907775879, 1.1157572269439697, 4.0, 4.403423309326172, 1.1021921634674072
Language_85, 6.672728061676025, 3, 4, 16, 2, 6, 3.3494019508361816, 1.1164673169453938, 3.5, 3.3195595741271973, 1.1083338260650635
Language_86, 6.651993036270142, 3, 7, 14, 2, 6, 3.3469889163970947, 1.115662972132365, 5.5, 3.3018760681152344, 1.1051881313323975
Language_87, 6.651301145553589, 3, 4, 14, 2, 6, 3.363457679748535, 1.1211525599161785, 3.0, 3.284374475479126, 1.111346960067749
Language_88, 11.082430124282837, 5, 9, 18, 3, 6, 5.577244281768799, 1.1154488563537597, 5.25, 5.498799800872803, 1.102320909500122
Language_89, 8.895545721054077, 4, 6, 27, 3, 6, 4.475006341934204, 1.118751585483551, 4.333333333333333, 4.411478281021118, 1.1101062297821045
Language_90, 4.427751064300537, 2, 2, 10, 2, 6, 2.226147174835205, 1.1130735874176025, 2.0, 2.1994521617889404, 1.1005980968475342
Language_91, 4.41451096534729, 2, 4, 9, 2, 6, 2.2218430042266846, 1.1109215021133423, 4.0, 2.190636157989502, 1.0899510383605957
Language_92, 8.891856908798218, 4, 10, 19, 3, 6, 4.47706413269043, 1.1192660331726074, 6.666666666666667, 4.409088134765625, 1.1034581661224365
Language_93, 4.437875986099243, 2, 3, 12, 2, 6, 2.2290492057800293, 1.1145246028900146, 3.0, 2.2065868377685547, 1.1070709228515625
Language_94, 4.438555002212524, 2, 4, 12, 2, 6, 2.233543634414673, 1.1167718172073364, 4.0, 2.202627182006836, 1.105593204498291
Language_95, 8.815358877182007, 4, 5, 10, 5, 6, 4.406599521636963, 1.1016498804092407, 3.3333333333333335, 4.403478145599365, 1.1069369316101074
Language_96, 4.409008026123047, 2, 3, 9, 2, 5, 2.2125790119171143, 1.1062895059585571, 3.0, 2.1948060989379883, 1.0963740348815918
Language_97, 4.441174030303955, 2, 6, 10, 2, 6, 2.2322897911071777, 1.1161448955535889, 6.0, 2.2068419456481934, 1.1067638397216797
Language_98, 6.719180107116699, 3, 6, 14, 4, 6, 3.3920421600341797, 1.1306807200113933, 6.0, 3.321704864501953, 1.1112210750579834
Language_99, 4.4399168491363525, 2, 3, 12, 2, 6, 2.2325029373168945, 1.1162514686584473, 3.0, 2.2049059867858887, 1.1043188571929932

Average, 6.034899253845214, 2.72, 4.84, 12.78, 2.54, 5.84, 3.0334560966491697, 1.115099060455958, 4.165, 2.9980885124206544, 1.1040108275413514, 5, 100
