Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_0, 54.06794214248657, 3, 5, 33, 2, 12, 50.27936029434204, 16.75978676478068, 4.0, 3.7799370288848877, 1.5369150638580322
Language_1, 11.361248970031738, 3, 4, 18, 4, 11, 7.962539434432983, 2.654179811477661, 3.5, 3.392122983932495, 1.1813621520996094
Language_2, 103.63913297653198, 4, 10, 30, 3, 12, 98.86106395721436, 24.71526598930359, 6.666666666666667, 4.764780282974243, 1.3181231021881104
Language_3, 182.87387990951538, 5, 11, 41, 3, 12, 177.2395203113556, 35.44790406227112, 8.25, 5.61148738861084, 1.2166600227355957
Language_4, 17.029458045959473, 3, 6, 25, 3, 12, 13.556428670883179, 4.51880955696106, 4.5, 3.464449644088745, 1.2671458721160889
Language_5, SAT Failed
Language_6, 70.23592686653137, 5, 13, 42, 3, 11, 64.39732360839844, 12.879464721679687, 8.0, 5.823606967926025, 1.3736717700958252
Language_7, SAT Failed
Language_8, 126.86784315109253, 4, 8, 38, 3, 12, 122.15480589866638, 30.538701474666595, 5.333333333333333, 4.697431325912476, 1.392704963684082
Language_9, 11.398513793945312, 3, 8, 21, 3, 11, 8.093755006790161, 2.6979183355967202, 7.0, 3.298051118850708, 1.096794843673706
Language_10, 71.16158485412598, 4, 8, 36, 3, 12, 66.57635974884033, 16.644089937210083, 6.0, 4.572077989578247, 1.277987003326416
Language_11, 11.240257740020752, 4, 5, 22, 3, 10, 6.754585027694702, 1.6886462569236755, 4.333333333333333, 4.477979898452759, 1.1767470836639404
Language_12, 158.12946891784668, 5, 8, 52, 5, 12, 152.21495532989502, 30.442991065979005, 6.0, 5.875462293624878, 1.3324511051177979
Language_13, 119.78159093856812, 4, 6, 42, 3, 12, 115.06956458091736, 28.76739114522934, 4.666666666666667, 4.694243907928467, 1.3893260955810547
Language_14, SAT Failed
Language_15, SAT Failed
Language_16, 68.69522094726562, 4, 8, 30, 5, 12, 63.4316885471344, 15.8579221367836, 6.0, 5.2425432205200195, 1.4976391792297363
Language_17, SAT Failed
Language_18, 15.829421043395996, 2, 3, 19, 2, 12, 13.520606279373169, 6.7603031396865845, 3.0, 2.3050239086151123, 1.203401803970337
Language_19, 23.195213794708252, 4, 5, 18, 4, 12, 18.773873805999756, 4.693468451499939, 4.0, 4.4120707511901855, 1.1061229705810547
Language_20, SAT Failed
Language_21, 19.11144709587097, 4, 8, 17, 4, 11, 14.554148435592651, 3.638537108898163, 5.666666666666667, 4.548961400985718, 1.112630844116211
Language_22, SAT Failed
Language_23, 248.62386512756348, 6, 10, 69, 4, 12, 240.66460800170898, 40.11076800028483, 6.4, 7.881785154342651, 1.6938691139221191
Language_24, 14.789244174957275, 3, 5, 27, 4, 11, 11.272143840789795, 3.757381280263265, 4.5, 3.504540205001831, 1.2810330390930176
Language_25, 10.329293966293335, 3, 5, 17, 4, 11, 7.016026973724365, 2.3386756579081216, 4.5, 3.306929349899292, 1.1012189388275146
Language_26, SAT Failed
Language_27, 14.222720861434937, 4, 5, 25, 3, 11, 9.630130529403687, 2.4075326323509216, 4.0, 4.582456350326538, 1.25789213180542
Language_28, 51.289143085479736, 4, 5, 45, 3, 12, 46.19294881820679, 11.548237204551697, 4.333333333333333, 5.074539661407471, 1.72688889503479
Language_29, 16.082674980163574, 5, 5, 22, 5, 11, 9.92733097076416, 1.985466194152832, 4.75, 6.138947010040283, 1.1164789199829102
Language_30, 27.107456922531128, 4, 7, 36, 3, 12, 21.792130708694458, 5.4480326771736145, 5.0, 5.299731016159058, 1.742516040802002
Language_31, 55.52181696891785, 5, 7, 41, 4, 12, 48.99773597717285, 9.79954719543457, 5.5, 6.4965174198150635, 1.3882269859313965
Language_32, 14.066943883895874, 4, 6, 24, 5, 11, 9.391083002090454, 2.3477707505226135, 4.333333333333333, 4.663570880889893, 1.2067549228668213
Language_33, 21.735707759857178, 5, 5, 31, 5, 12, 15.589907884597778, 3.1179815769195556, 4.25, 6.123449802398682, 1.2339720726013184
Language_34, SAT Failed
Language_35, 40.86699318885803, 4, 7, 27, 4, 12, 36.28381681442261, 9.070954203605652, 4.0, 4.569695234298706, 1.263110876083374
Language_36, 131.1862509250641, 4, 8, 37, 3, 12, 126.44625806808472, 31.61156451702118, 6.666666666666667, 4.725086450576782, 1.3983747959136963
Language_37, 24.772632122039795, 4, 7, 29, 4, 11, 20.287551641464233, 5.071887910366058, 6.0, 4.470804452896118, 1.1666250228881836
Language_38, 122.32303309440613, 4, 9, 33, 3, 12, 117.530597448349, 29.38264936208725, 6.0, 4.778803825378418, 1.4750092029571533
Language_39, 26.616777896881104, 5, 6, 32, 7, 12, 20.979448080062866, 4.195889616012574, 4.25, 5.610671043395996, 1.2219610214233398
Language_40, 12.712815999984741, 4, 7, 22, 4, 11, 8.30777096748352, 2.07694274187088, 4.666666666666667, 4.39432168006897, 1.1000299453735352
Language_41, SAT Failed
Language_42, 21.575690031051636, 2, 4, 21, 3, 12, 19.146771907806396, 9.573385953903198, 4.0, 2.423414945602417, 1.3180699348449707
Language_43, 14.292142868041992, 3, 4, 25, 3, 11, 10.822149753570557, 3.6073832511901855, 4.0, 3.460853099822998, 1.1888189315795898
Language_44, 12.11971664428711, 3, 4, 26, 4, 11, 8.625710248947144, 2.875236749649048, 3.5, 3.484750986099243, 1.258523941040039
Language_45, 113.38756823539734, 5, 12, 41, 5, 12, 107.36676955223083, 21.473353910446168, 7.25, 5.9827721118927, 1.4024038314819336
Language_46, 31.299081087112427, 3, 5, 21, 3, 11, 27.70913004875183, 9.236376682917276, 3.5, 3.583613872528076, 1.3497328758239746
Language_47, SAT Failed
Language_48, 44.78043007850647, 2, 6, 18, 3, 12, 42.560307264328, 21.280153632164, 6.0, 2.2151761054992676, 1.1156771183013916
Language_49, 17.571401119232178, 3, 5, 25, 3, 11, 14.141202926635742, 4.713734308878581, 3.5, 3.422200918197632, 1.2229959964752197
Language_50, 29.983729124069214, 5, 7, 21, 6, 12, 24.34600043296814, 4.869200086593628, 5.75, 5.6223838329315186, 1.1344077587127686
Language_51, 22.990490198135376, 3, 4, 26, 3, 12, 18.993774890899658, 6.331258296966553, 3.5, 3.9877848625183105, 1.6247661113739014
Language_52, 11.265333890914917, 3, 6, 20, 3, 11, 7.871216058731079, 2.623738686243693, 4.5, 3.3881611824035645, 1.1116900444030762
Language_53, 69.8735728263855, 4, 9, 27, 2, 12, 65.05834197998047, 16.264585494995117, 5.333333333333333, 4.808461904525757, 1.2881169319152832
Language_54, 45.44428610801697, 2, 2, 25, 3, 12, 42.76201415061951, 21.381007075309753, 2.0, 2.675701141357422, 1.5366008281707764
Language_55, 232.5038149356842, 6, 8, 65, 3, 11, 224.96529603004456, 37.494216005007424, 5.2, 7.484652280807495, 1.5821759700775146
Language_56, 9.069955110549927, 3, 5, 26, 3, 10, 5.625057935714722, 1.8750193119049072, 3.5, 3.4357380867004395, 1.2029850482940674
Language_57, 19.094640970230103, 4, 6, 31, 4, 11, 14.470503807067871, 3.6176259517669678, 3.6666666666666665, 4.609653949737549, 1.2141711711883545
Language_58, 124.50587701797485, 5, 6, 54, 3, 12, 118.71021914482117, 23.742043828964235, 5.0, 5.765070915222168, 1.3067700862884521
Language_59, 42.52457308769226, 5, 10, 22, 6, 11, 36.97859811782837, 7.3957196235656735, 7.0, 5.531371831893921, 1.1210238933563232
Language_60, 60.670295000076294, 3, 6, 27, 3, 12, 56.97770690917969, 18.992568969726562, 5.5, 3.683799982070923, 1.4723351001739502
Language_61, 15.954761028289795, 4, 5, 22, 4, 12, 11.436049938201904, 2.859012484550476, 3.6666666666666665, 4.50939416885376, 1.180224895477295
Language_62, 12.129165172576904, 3, 5, 23, 3, 11, 8.693142175674438, 2.897714058558146, 4.5, 3.4289159774780273, 1.208693027496338
Language_63, 50.988075971603394, 4, 5, 40, 3, 12, 46.18718099594116, 11.54679524898529, 4.666666666666667, 4.786149263381958, 1.4800541400909424
Language_64, 25.972617864608765, 4, 6, 34, 3, 11, 21.480040311813354, 5.370010077953339, 5.0, 4.479403018951416, 1.174933910369873
Language_65, 49.487831830978394, 5, 8, 34, 4, 12, 43.93170094490051, 8.786340188980102, 6.0, 5.5370118618011475, 1.1309869289398193
Language_66, 20.317795038223267, 4, 5, 30, 4, 12, 15.697904348373413, 3.9244760870933533, 4.333333333333333, 4.606649875640869, 1.2992668151855469
Language_67, 19.270550966262817, 3, 9, 27, 3, 12, 15.874426126480103, 5.291475375493367, 6.0, 3.3873798847198486, 1.1904809474945068
Language_68, 23.446068048477173, 5, 8, 26, 5, 11, 17.850751161575317, 3.5701502323150636, 5.25, 5.5814549922943115, 1.1750891208648682
Language_69, SAT Failed
Language_70, 120.996896982193, 5, 10, 53, 3, 11, 115.32379364967346, 23.06475872993469, 7.5, 5.6376636028289795, 1.217456340789795
Language_71, 141.30725288391113, 4, 10, 46, 4, 12, 136.66177988052368, 34.16544497013092, 5.666666666666667, 4.617452144622803, 1.328160047531128
Language_72, 24.894181728363037, 4, 7, 36, 3, 12, 20.31462287902832, 5.07865571975708, 5.333333333333333, 4.565093278884888, 1.2621362209320068
Language_73, SAT Failed
Language_74, 204.47783613204956, 6, 5, 51, 4, 12, 197.64170289039612, 32.94028381506602, 3.6, 6.785283803939819, 1.251615047454834
