Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_0, 11.103774070739746, 5, 4, 10, 5, 7, 5.592599391937256, 1.1185198783874513, 2.75, 5.500356674194336, 1.0983190536499023
Language_1, 4.563070058822632, 2, 3, 15, 2, 7, 2.3427016735076904, 1.1713508367538452, 3.0, 2.2168140411376953, 1.1152141094207764
Language_2, 6.732426166534424, 3, 4, 14, 3, 7, 3.418879747390747, 1.1396265824635823, 3.5, 3.306946039199829, 1.1068339347839355
Language_3, 4.560659885406494, 2, 4, 13, 3, 7, 2.351332902908325, 1.1756664514541626, 4.0, 2.2057337760925293, 1.111840009689331
Language_4, 6.934426307678223, 3, 4, 23, 2, 7, 3.619159698486328, 1.2063865661621094, 3.5, 3.308425188064575, 1.1072871685028076
Language_5, 7.1010260581970215, 3, 6, 26, 2, 7, 3.764000415802002, 1.254666805267334, 4.0, 3.3288702964782715, 1.1234800815582275
Language_6, 4.53358793258667, 2, 2, 12, 3, 7, 2.3063459396362305, 1.1531729698181152, 2.0, 2.2238306999206543, 1.1157667636871338
Language_7, 4.514631986618042, 2, 2, 13, 2, 7, 2.2904467582702637, 1.1452233791351318, 2.0, 2.2208991050720215, 1.113077163696289
Language_8, 4.663619756698608, 2, 3, 18, 2, 7, 2.427462100982666, 1.213731050491333, 3.0, 2.2311668395996094, 1.1301770210266113
Language_9, 9.254539012908936, 4, 4, 24, 1, 7, 4.829889297485352, 1.207472324371338, 3.6666666666666665, 4.416512966156006, 1.1066601276397705
Language_10, 11.323309898376465, 5, 7, 21, 4, 7, 5.792799949645996, 1.1585599899291992, 4.5, 5.5131165981292725, 1.114635944366455
Language_11, 6.748366832733154, 3, 4, 17, 3, 7, 3.4628961086273193, 1.1542987028757732, 3.0, 3.2778093814849854, 1.0823121070861816
Language_12, 2.2940480709075928, 1, 0, 11, 1, 7, 1.1927590370178223, 1.1927590370178223, 0, 1.0998620986938477, 1.0998620986938477
Language_13, 6.713403224945068, 3, 4, 12, 3, 7, 3.4067788124084473, 1.1355929374694824, 3.0, 3.3014652729034424, 1.1110401153564453
Language_14, 6.899310111999512, 3, 4, 25, 2, 7, 3.550625801086426, 1.1835419336954753, 4.0, 3.3398306369781494, 1.1337058544158936
Language_15, 4.511244058609009, 2, 3, 13, 2, 7, 2.300839900970459, 1.1504199504852295, 3.0, 2.2067501544952393, 1.1017582416534424
Language_16, 6.959052085876465, 3, 4, 23, 2, 7, 3.619173049926758, 1.2063910166422527, 3.5, 3.33250093460083, 1.1261169910430908
Language_17, 4.655388832092285, 2, 4, 15, 1, 7, 2.4305551052093506, 1.2152775526046753, 4.0, 2.2218856811523438, 1.112095832824707
Language_18, 4.65160608291626, 2, 5, 16, 1, 7, 2.4308338165283203, 1.2154169082641602, 5.0, 2.2175185680389404, 1.1156573295593262
Language_19, 9.51700496673584, 4, 4, 28, 2, 7, 5.079315900802612, 1.269828975200653, 3.3333333333333335, 4.425333023071289, 1.1179547309875488
Language_20, 6.9523231983184814, 3, 4, 21, 2, 7, 3.621882915496826, 1.2072943051656086, 3.5, 3.3236289024353027, 1.1181640625
Language_21, 4.635969161987305, 2, 5, 19, 1, 7, 2.4198269844055176, 1.2099134922027588, 5.0, 2.2121760845184326, 1.116089105606079
Language_22, 4.556239128112793, 2, 4, 15, 2, 7, 2.3315420150756836, 1.1657710075378418, 4.0, 2.221102237701416, 1.1206622123718262
Language_23, 6.864466190338135, 3, 5, 23, 2, 7, 3.5482404232025146, 1.1827468077341716, 4.5, 3.30899977684021, 1.1168768405914307
Language_24, 14.324504137039185, 6, 4, 46, 3, 7, 7.668527364730835, 1.278087894121806, 3.0, 6.614922046661377, 1.1186249256134033
Language_25, 4.645618200302124, 2, 3, 16, 2, 7, 2.436919689178467, 1.2184598445892334, 3.0, 2.2049219608306885, 1.1087229251861572
Language_26, 9.26271390914917, 4, 4, 28, 3, 7, 4.808259963989258, 1.2020649909973145, 3.0, 4.437659978866577, 1.1269099712371826
Language_27, 4.573305130004883, 2, 3, 16, 2, 7, 2.3426918983459473, 1.1713459491729736, 3.0, 2.2261245250701904, 1.1218328475952148
Language_28, 18.84104013442993, 8, 6, 40, 2, 7, 9.815404415130615, 1.226925551891327, 4.142857142857143, 8.990386247634888, 1.1263701915740967
Language_29, 7.125223875045776, 3, 4, 18, 1, 7, 3.7553796768188477, 1.2517932256062825, 4.0, 3.364842653274536, 1.1276209354400635
Language_30, 5.086382150650024, 2, 3, 12, 2, 7, 2.464756965637207, 1.2323784828186035, 3.0, 2.617805004119873, 1.2982399463653564
Language_31, 4.550528049468994, 2, 3, 13, 2, 7, 2.327709913253784, 1.163854956626892, 3.0, 2.219083070755005, 1.1164538860321045
Language_32, 11.43844199180603, 5, 5, 32, 3, 7, 5.869651556015015, 1.1739303112030028, 3.75, 5.550741195678711, 1.132173776626587
Language_33, 4.709136009216309, 2, 6, 17, 1, 7, 2.4766733646392822, 1.2383366823196411, 6.0, 2.2288358211517334, 1.1259949207305908
Language_34, 6.741604804992676, 3, 4, 15, 3, 7, 3.4130239486694336, 1.1376746495564778, 3.5, 3.321561813354492, 1.1073029041290283
Language_35, 4.652903079986572, 2, 4, 14, 1, 7, 2.431882858276367, 1.2159414291381836, 4.0, 2.217970132827759, 1.1161930561065674
Language_36, 4.576690912246704, 2, 4, 15, 2, 7, 2.366081953048706, 1.183040976524353, 4.0, 2.2071096897125244, 1.11972975730896
Language_37, 4.551423072814941, 2, 4, 14, 3, 7, 2.3302090167999268, 1.1651045083999634, 4.0, 2.216071844100952, 1.1126477718353271
Language_38, 4.591904640197754, 2, 2, 16, 2, 7, 2.3535900115966797, 1.1767950057983398, 2.0, 2.234004020690918, 1.1300370693206787
Language_39, 4.619673013687134, 2, 3, 16, 2, 7, 2.3732829093933105, 1.1866414546966553, 3.0, 2.2416434288024902, 1.12431001663208
Language_40, 7.054978132247925, 3, 4, 25, 2, 7, 3.7131667137145996, 1.2377222379048665, 3.5, 3.333706855773926, 1.120945930480957
Language_41, 7.502321004867554, 3, 5, 23, 2, 7, 3.78886342048645, 1.2629544734954834, 4.5, 3.7062854766845703, 1.152151107788086
Language_42, 7.000870943069458, 3, 5, 16, 2, 7, 3.6187658309936523, 1.206255276997884, 4.5, 3.376706123352051, 1.134469985961914
Language_43, 4.626878023147583, 2, 3, 15, 2, 7, 2.3575692176818848, 1.1787846088409424, 3.0, 2.2657337188720703, 1.1383507251739502
Language_44, 6.892055988311768, 3, 3, 16, 3, 7, 3.4864110946655273, 1.1621370315551758, 3.0, 3.397552013397217, 1.135990858078003
Language_45, 4.7441370487213135, 2, 4, 16, 1, 7, 2.468775987625122, 1.234387993812561, 4.0, 2.2719480991363525, 1.1474010944366455
Language_46, 7.050541162490845, 3, 4, 22, 2, 7, 3.647798776626587, 1.2159329255421956, 4.0, 3.3958778381347656, 1.1427662372589111
