Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_54, 8.99122405052185, 4, 5, 14, 4, 8, 4.589517831802368, 1.147379457950592, 3.6666666666666665, 4.395918130874634, 1.102463960647583
Language_55, 4.536193132400513, 2, 3, 12, 2, 8, 2.313188076019287, 1.1565940380096436, 3.0, 2.2206838130950928, 1.119791030883789
Language_56, 14.08784794807434, 6, 8, 40, 3, 8, 7.421552896499634, 1.236925482749939, 5.0, 6.648880958557129, 1.1360840797424316
Language_57, 14.498804092407227, 6, 7, 31, 4, 8, 7.832951784133911, 1.3054919640223186, 5.0, 6.644387483596802, 1.1342148780822754
Language_58, 6.769447088241577, 3, 5, 19, 2, 8, 3.4569315910339355, 1.1523105303446453, 5.0, 3.308116912841797, 1.1081740856170654
Language_59, 6.936468124389648, 3, 4, 12, 3, 8, 3.6134071350097656, 1.2044690450032551, 4.0, 3.318674087524414, 1.1061642169952393
Language_60, 4.586127758026123, 2, 5, 14, 2, 8, 2.3609261512756348, 1.1804630756378174, 5.0, 2.2229437828063965, 1.1268949508666992
Language_61, 6.759010076522827, 3, 6, 15, 3, 8, 3.4343903064727783, 1.1447967688242595, 4.5, 3.3204708099365234, 1.1185638904571533
Language_62, 6.766474008560181, 3, 8, 16, 3, 7, 3.435319185256958, 1.1451063950856526, 5.5, 3.3270487785339355, 1.1159710884094238
Language_63, 6.825304985046387, 3, 2, 17, 3, 8, 3.4911699295043945, 1.163723309834798, 2.0, 3.3292572498321533, 1.1229839324951172
Language_64, 9.036605834960938, 4, 8, 17, 5, 8, 4.603910684585571, 1.1509776711463928, 5.0, 4.423994302749634, 1.105823278427124
Language_65, 4.966400861740112, 2, 4, 15, 3, 8, 2.7417798042297363, 1.3708899021148682, 4.0, 2.2210419178009033, 1.121565818786621
Language_66, 9.040179967880249, 4, 6, 14, 5, 8, 4.632193088531494, 1.1580482721328735, 5.0, 4.40183424949646, 1.1029951572418213
Language_67, 4.452481031417847, 2, 3, 10, 3, 6, 2.2290377616882324, 1.1145188808441162, 3.0, 2.2212631702423096, 1.1134982109069824
Language_68, 6.846379041671753, 3, 5, 19, 3, 8, 3.5185983180999756, 1.1728661060333252, 4.5, 3.3222882747650146, 1.1165151596069336
Language_69, 9.018020153045654, 4, 8, 24, 3, 8, 4.575848340988159, 1.1439620852470398, 5.0, 4.434211492538452, 1.1184911727905273
Language_70, 4.678647041320801, 2, 3, 13, 2, 8, 2.4541420936584473, 1.2270710468292236, 3.0, 2.2223901748657227, 1.1226379871368408
Language_71, 4.523319959640503, 2, 3, 14, 2, 7, 2.298886775970459, 1.1494433879852295, 3.0, 2.2217862606048584, 1.1188271045684814
Language_72, 4.519633054733276, 2, 4, 11, 3, 8, 2.3123769760131836, 1.1561884880065918, 4.0, 2.204566717147827, 1.1049268245697021
Language_73, 8.971439123153687, 4, 4, 21, 4, 7, 4.550982713699341, 1.1377456784248352, 3.0, 4.4120800495147705, 1.1147880554199219
Language_74, 6.755398273468018, 3, 5, 15, 2, 7, 3.435502290725708, 1.1451674302419026, 4.0, 3.3160767555236816, 1.1223998069763184
Language_75, 12.31728482246399, 5, 5, 44, 2, 8, 6.759007930755615, 1.351801586151123, 4.5, 5.541184902191162, 1.1272850036621094
Language_76, 5.00741720199585, 2, 4, 17, 2, 8, 2.7822399139404297, 1.3911199569702148, 4.0, 2.2218291759490967, 1.1225240230560303
Language_77, 6.760881185531616, 3, 3, 12, 3, 8, 3.4412128925323486, 1.1470709641774495, 3.0, 3.3164000511169434, 1.1166741847991943
Language_78, 7.480420112609863, 3, 8, 24, 3, 8, 4.158578872680664, 1.3861929575602214, 5.5, 3.31299090385437, 1.1104090213775635
Language_79, 11.208280086517334, 4, 11, 36, 4, 8, 6.758074760437012, 1.689518690109253, 7.0, 4.425480365753174, 1.1313951015472412
Language_80, 6.974907159805298, 3, 6, 18, 2, 8, 3.631868839263916, 1.2106229464213054, 5.0, 3.3387808799743652, 1.12752103805542
Language_81, 4.4307849407196045, 2, 3, 8, 2, 6, 2.2119410037994385, 1.1059705018997192, 3.0, 2.2171578407287598, 1.1107330322265625
Language_82, 6.8378212451934814, 3, 6, 19, 3, 8, 3.5128726959228516, 1.1709575653076172, 5.5, 3.319152355194092, 1.1109461784362793
Language_83, 6.738481760025024, 3, 4, 12, 3, 8, 3.4341201782226562, 1.1447067260742188, 4.0, 3.300764322280884, 1.1037101745605469
Language_84, 4.527994871139526, 2, 2, 12, 3, 8, 2.31734299659729, 1.158671498298645, 2.0, 2.2077908515930176, 1.1081459522247314
Language_85, 6.823547840118408, 3, 5, 14, 4, 8, 3.5137460231781006, 1.1712486743927002, 4.5, 3.305299997329712, 1.1015889644622803
Language_86, 8.9875967502594, 4, 5, 16, 5, 8, 4.5801002979278564, 1.1450250744819641, 4.0, 4.399659872055054, 1.0920939445495605
Language_87, 6.748149871826172, 3, 4, 19, 3, 7, 3.4110758304595947, 1.137025276819865, 4.0, 3.3311493396759033, 1.1203410625457764
Language_88, 6.980086088180542, 3, 5, 19, 2, 8, 3.659233331680298, 1.2197444438934326, 3.5, 3.315931797027588, 1.1196222305297852
Language_89, 6.766785144805908, 3, 6, 17, 3, 7, 3.450037956237793, 1.1500126520792644, 4.0, 3.3118948936462402, 1.111402988433838
Language_90, 6.823166847229004, 3, 4, 14, 3, 8, 3.503836154937744, 1.167945384979248, 3.0, 3.315195083618164, 1.1183631420135498
Language_91, 9.475451946258545, 4, 9, 25, 4, 8, 5.03316330909729, 1.2582908272743225, 5.666666666666667, 4.430679559707642, 1.1167023181915283
Language_92, 4.4880030155181885, 2, 3, 13, 2, 7, 2.2751660346984863, 1.1375830173492432, 3.0, 2.210275411605835, 1.1097197532653809
Language_93, 11.424540996551514, 5, 12, 26, 5, 8, 5.887337684631348, 1.1774675369262695, 5.25, 5.522222280502319, 1.1183431148529053
Language_94, 9.296737909317017, 4, 10, 26, 4, 8, 4.8580262660980225, 1.2145065665245056, 7.666666666666667, 4.426522970199585, 1.1210479736328125
Language_95, 4.563566207885742, 2, 5, 15, 2, 8, 2.339775562286377, 1.1698877811431885, 5.0, 2.2208268642425537, 1.125971794128418
Language_96, 6.922307014465332, 3, 4, 17, 2, 8, 3.5860142707824707, 1.1953380902608235, 4.0, 3.3319902420043945, 1.1249113082885742
Language_97, 6.8815600872039795, 3, 7, 17, 2, 8, 3.570478677749634, 1.190159559249878, 5.0, 3.3070921897888184, 1.1022050380706787
Language_98, 6.933788776397705, 3, 7, 19, 3, 8, 3.612389326095581, 1.2041297753651936, 6.0, 3.3162519931793213, 1.1181602478027344
Language_99, 11.830592155456543, 5, 8, 39, 3, 8, 6.265099048614502, 1.2530198097229004, 5.75, 5.546315670013428, 1.1313867568969727

Average, 7.532601885795593, 3.25, 5.81, 19.4, 3.02, 7.7, 3.9322084069252012, 1.2023216964119958, 4.614333333333334, 3.5932353639602663, 1.1150397872924804, 7, 100
