Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_0, 21.20724105834961, 4, 5, 32, 2, 12, 16.256083965301514, 4.064020991325378, 4.333333333333333, 4.937075614929199, 1.3962900638580322
Language_1, 16.718636989593506, 4, 4, 18, 4, 12, 12.08737301826477, 3.0218432545661926, 3.0, 4.619410991668701, 1.233016014099121
Language_2, 143.53426790237427, 3, 9, 35, 3, 12, 139.18517923355103, 46.395059744517006, 6.5, 4.332520961761475, 1.7267050743103027
Language_3, 266.82806301116943, 3, 4, 36, 3, 12, 262.45567631721497, 87.48522543907166, 4.0, 4.355588674545288, 1.7099409103393555
Language_4, 14.46100115776062, 3, 4, 26, 2, 12, 10.808742761611938, 3.602914253870646, 4.0, 3.643672227859497, 1.3796350955963135
Language_5, 50.491910219192505, 2, 4, 26, 2, 12, 47.599103927612305, 23.799551963806152, 4.0, 2.8855679035186768, 1.6663570404052734
Language_6, 131.76818799972534, 3, 4, 41, 3, 12, 127.30999636650085, 42.43666545550028, 4.0, 4.438683986663818, 1.8849949836730957
Language_7, 21.30494999885559, 5, 5, 38, 5, 12, 15.271328687667847, 3.0542657375335693, 3.75, 5.994979619979858, 1.3124301433563232
Language_8, 12.647454261779785, 3, 4, 29, 3, 12, 8.99246621131897, 2.9974887371063232, 3.5, 3.64113187789917, 1.3070859909057617
Language_9, 31.2401180267334, 3, 5, 31, 3, 12, 27.301131010055542, 9.100377003351847, 5.0, 3.92258882522583, 1.6410167217254639
Language_10, SAT Failed
Language_11, 22.057687044143677, 3, 5, 34, 2, 12, 18.336801052093506, 6.112267017364502, 5.0, 3.7085676193237305, 1.4395661354064941
Language_12, 36.06790089607239, 4, 5, 35, 3, 12, 31.196056127548218, 7.799014031887054, 3.3333333333333335, 4.8514556884765625, 1.316868782043457
Language_13, 32.40033197402954, 3, 7, 34, 2, 12, 28.56453824043274, 9.521512746810913, 5.5, 3.82187819480896, 1.4057981967926025
Language_14, 60.617116928100586, 3, 5, 38, 2, 12, 56.217899799346924, 18.739299933115642, 4.5, 4.38482928276062, 1.81797194480896
Language_15, 15.650624990463257, 4, 5, 25, 3, 11, 10.898780584335327, 2.724695146083832, 4.666666666666667, 4.740015983581543, 1.274641990661621
Language_16, 28.005728006362915, 5, 5, 43, 5, 12, 21.950382232666016, 4.390076446533203, 4.0, 6.005673170089722, 1.3155992031097412
Language_17, 29.19213891029358, 10, 8, 44, 3, 11, 17.85339617729187, 1.785339617729187, 5.555555555555555, 11.295730590820312, 1.124250888824463
Language_18, 21.168110132217407, 4, 6, 21, 4, 12, 16.490457773208618, 4.1226144433021545, 4.333333333333333, 4.6631786823272705, 1.2658166885375977
Language_19, 11.064697980880737, 3, 3, 29, 3, 12, 7.365322113037109, 2.4551073710123696, 2.5, 3.687175989151001, 1.3715689182281494
Language_20, 13.123756170272827, 3, 7, 32, 3, 11, 9.364084005355835, 3.121361335118612, 4.5, 3.7469799518585205, 1.3408608436584473
Language_21, 17.46945571899414, 3, 5, 24, 3, 12, 13.886662006378174, 4.628887335459392, 4.0, 3.5708987712860107, 1.3058319091796875
Language_22, 111.47359776496887, 4, 7, 36, 3, 12, 106.07304310798645, 26.518260776996613, 5.333333333333333, 5.380535125732422, 1.7829511165618896
Language_23, SAT Failed
Language_24, 157.80784511566162, 8, 6, 90, 2, 12, 148.08299493789673, 18.51037436723709, 4.857142857142857, 9.616849184036255, 1.677281141281128
Language_25, 20.09541893005371, 3, 4, 37, 3, 12, 16.40239453315735, 5.467464844385783, 3.0, 3.6755824089050293, 1.426396369934082
Language_26, 39.70716214179993, 7, 5, 44, 6, 12, 31.49441933631897, 4.499202762331281, 3.5, 8.139315128326416, 1.2623622417449951
Language_27, 89.46559286117554, 3, 5, 37, 2, 12, 85.80024409294128, 28.600081364313763, 4.5, 3.6521997451782227, 1.4418559074401855
Language_28, 25.144022941589355, 3, 4, 29, 2, 12, 21.63274908065796, 7.210916360219319, 4.0, 3.5014188289642334, 1.2953400611877441
Language_29, 95.1861822605133, 4, 5, 36, 4, 12, 90.26922869682312, 22.56730717420578, 4.0, 4.893811464309692, 1.4819300174713135
Language_30, 45.41980218887329, 4, 9, 40, 4, 12, 40.661200523376465, 10.165300130844116, 5.0, 4.729421615600586, 1.4265968799591064
Language_31, 287.46837997436523, 3, 5, 39, 3, 12, 283.4004476070404, 94.46681586901347, 4.0, 4.045639514923096, 1.6139311790466309
Language_32, 64.69735789299011, 3, 5, 32, 3, 12, 61.17139291763306, 20.390464305877686, 4.5, 3.5119071006774902, 1.295335054397583
Language_33, SAT Failed
Language_34, 21.708666801452637, 4, 6, 29, 3, 12, 17.123164415359497, 4.280791103839874, 4.666666666666667, 4.569459676742554, 1.266413927078247
Language_35, 13.134992837905884, 2, 4, 23, 2, 12, 10.564857244491577, 5.282428622245789, 4.0, 2.5637171268463135, 1.4566090106964111
Language_36, 45.36206316947937, 3, 6, 35, 3, 12, 41.57573103904724, 13.858577013015747, 5.0, 3.7704217433929443, 1.5410959720611572
Language_37, 20.317118883132935, 5, 5, 41, 3, 12, 14.446745157241821, 2.889349031448364, 4.25, 5.83995795249939, 1.3489477634429932
Language_38, 60.983384132385254, 5, 5, 51, 2, 12, 54.925636291503906, 10.985127258300782, 4.75, 6.025132417678833, 1.5500411987304688
Language_39, SAT Failed
Language_40, 154.4840111732483, 4, 6, 39, 4, 12, 149.66221594810486, 37.415553987026215, 4.666666666666667, 4.789313077926636, 1.4909319877624512
Language_41, 17.313552856445312, 3, 3, 23, 3, 12, 13.832989692687988, 4.610996564229329, 3.0, 3.469989061355591, 1.264343023300171
Language_42, 26.801491022109985, 4, 5, 39, 4, 12, 22.139859199523926, 5.5349647998809814, 4.333333333333333, 4.633347272872925, 1.3424241542816162
Language_43, 56.02428126335144, 3, 4, 34, 3, 12, 52.40156102180481, 17.46718700726827, 3.5, 3.6078057289123535, 1.4019458293914795
Language_44, 19.36086916923523, 4, 5, 38, 2, 12, 14.714888095855713, 3.6787220239639282, 4.0, 4.629457235336304, 1.3428020477294922
Language_45, SAT Failed
Language_46, 20.676440954208374, 4, 6, 37, 3, 12, 16.022655963897705, 4.005663990974426, 4.666666666666667, 4.630055904388428, 1.3209409713745117
Language_47, 31.573875904083252, 6, 6, 43, 6, 12, 24.76979374885559, 4.128298958142598, 4.0, 6.754303932189941, 1.2537689208984375
Language_48, 17.4288649559021, 3, 4, 29, 3, 12, 13.922505140304565, 4.6408350467681885, 3.5, 3.4924240112304688, 1.2944581508636475
Language_49, 29.007281064987183, 4, 5, 29, 4, 12, 24.400213479995728, 6.100053369998932, 4.0, 4.586860179901123, 1.2897868156433105
Language_50, 109.71602606773376, 3, 5, 40, 3, 12, 106.03485083580017, 35.34495027860006, 4.5, 3.660295009613037, 1.4648268222808838
Language_51, 42.21175026893616, 5, 5, 28, 5, 12, 36.58531999588013, 7.317063999176026, 4.25, 5.596736431121826, 1.1779897212982178
Language_52, 40.5666561126709, 2, 4, 25, 2, 12, 37.89206123352051, 18.946030616760254, 4.0, 2.6678860187530518, 1.5630888938903809
Language_53, 71.67326831817627, 6, 8, 46, 5, 12, 64.68547320365906, 10.780912200609842, 6.0, 6.938474178314209, 1.4013042449951172
Language_54, 53.07316565513611, 6, 11, 61, 5, 12, 45.91189694404602, 7.65198282400767, 5.4, 7.066375732421875, 1.4548578262329102
Language_55, 282.4649431705475, 3, 6, 40, 3, 12, 278.43014121055603, 92.81004707018535, 5.5, 4.013893127441406, 1.6608591079711914
Language_56, 17.983009099960327, 3, 5, 28, 3, 12, 14.477081060409546, 4.825693686803182, 4.0, 3.4939842224121094, 1.2966740131378174
