Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_55, 58.07742381095886, 2, 3, 21, 2, 13, 55.501681089401245, 27.750840544700623, 3.0, 2.5692367553710938, 1.444227933883667
Language_56, 28.243690967559814, 4, 3, 40, 4, 13, 23.24065399169922, 5.810163497924805, 2.3333333333333335, 4.963881254196167, 1.6140589714050293
Language_57, SAT Failed
Language_58, 21.583105087280273, 2, 4, 26, 2, 13, 18.77150011062622, 9.38575005531311, 4.0, 2.8023130893707275, 1.635105848312378
Language_59, 41.51035118103027, 2, 3, 23, 3, 13, 38.834887742996216, 19.417443871498108, 3.0, 2.6653048992156982, 1.5087580680847168
Language_60, 48.53457999229431, 3, 7, 33, 3, 13, 44.256508350372314, 14.752169450124105, 5.0, 4.259520053863525, 1.8321049213409424
Language_61, SAT Failed
Language_62, SAT Failed
Language_63, SAT Failed
Language_64, 33.40636420249939, 3, 3, 21, 3, 13, 29.84793496131897, 9.94931165377299, 2.5, 3.547358751296997, 1.1184577941894531
Language_65, 15.69952392578125, 3, 5, 27, 3, 13, 11.960634231567383, 3.9868780771891275, 3.5, 3.7229206562042236, 1.4018611907958984
Language_66, 113.50078892707825, 4, 4, 48, 3, 13, 107.586021900177, 26.89650547504425, 4.0, 5.883878469467163, 2.0982720851898193
Language_67, SAT Failed
Language_68, 64.509761095047, 2, 3, 29, 2, 13, 61.59329080581665, 30.796645402908325, 3.0, 2.90671706199646, 1.793550968170166
Language_69, 219.2874732017517, 4, 5, 43, 2, 13, 213.5883276462555, 53.39708191156387, 4.666666666666667, 5.67176079750061, 1.766610860824585
Language_70, 54.77252197265625, 3, 4, 24, 4, 13, 51.1172091960907, 17.03906973203023, 3.5, 3.6375222206115723, 1.4533259868621826
Language_71, 292.7615177631378, 4, 4, 45, 2, 13, 287.1838719844818, 71.79596799612045, 4.0, 5.546946048736572, 1.9418120384216309
Language_72, 38.356431007385254, 3, 6, 27, 3, 13, 34.86737561225891, 11.622458537419638, 4.0, 3.4745330810546875, 1.281261920928955
Language_73, 53.30283212661743, 3, 5, 37, 2, 13, 49.43478274345398, 16.47826091448466, 4.0, 3.8511765003204346, 1.6522841453552246
Language_74, 37.86651110649109, 2, 3, 24, 2, 13, 35.22440695762634, 17.61220347881317, 3.0, 2.6343770027160645, 1.5483450889587402
Language_75, 56.7431538105011, 3, 5, 31, 3, 13, 53.04883670806885, 17.68294556935628, 4.0, 3.6786484718322754, 1.4832007884979248
Language_76, 50.02277684211731, 3, 7, 29, 2, 13, 46.00611710548401, 15.335372368494669, 4.5, 4.004054546356201, 1.7952027320861816
Language_77, 223.73363995552063, 3, 4, 39, 2, 13, 219.2731385231018, 73.09104617436726, 4.0, 4.441955089569092, 2.2081971168518066
Language_78, 17.689960956573486, 2, 2, 24, 2, 13, 15.121891021728516, 7.560945510864258, 2.0, 2.5605249404907227, 1.463757038116455
Language_79, SAT Failed
Language_80, 38.919400215148926, 2, 2, 25, 2, 13, 36.26712441444397, 18.133562207221985, 2.0, 2.644455909729004, 1.5465960502624512
Language_81, 52.03140711784363, 2, 2, 26, 2, 13, 49.274911880493164, 24.637455940246582, 2.0, 2.748060703277588, 1.6510367393493652
Language_82, 58.290175437927246, 2, 3, 29, 2, 13, 55.534016847610474, 27.767008423805237, 3.0, 2.746119737625122, 1.6406829357147217
Language_83, SAT Failed
Language_84, 96.58626317977905, 3, 4, 35, 3, 13, 92.50756120681763, 30.835853735605877, 3.5, 4.061572790145874, 1.8213319778442383
Language_85, SAT Failed
Language_86, 120.77442216873169, 2, 4, 30, 2, 13, 118.094309091568, 59.047154545784, 4.0, 2.6718356609344482, 1.5667140483856201
Language_87, 117.00851583480835, 3, 4, 34, 3, 13, 113.008620262146, 37.669540087381996, 3.5, 3.982196092605591, 1.7863011360168457
Language_88, 60.949222803115845, 2, 3, 19, 3, 13, 58.35650897026062, 29.17825448513031, 3.0, 2.5855438709259033, 1.4770817756652832
Language_89, SAT Failed
Language_90, 33.560519218444824, 3, 4, 30, 4, 13, 29.764994144439697, 9.921664714813232, 3.5, 3.769649028778076, 1.4688010215759277
Language_91, 23.429173946380615, 3, 4, 31, 3, 13, 19.76780676841736, 6.589268922805786, 3.0, 3.6458258628845215, 1.450084924697876
Language_92, 61.26012396812439, 3, 3, 30, 3, 13, 57.61948037147522, 19.206493457158405, 2.5, 3.6246955394744873, 1.4441022872924805
Language_93, 52.779541969299316, 2, 4, 24, 2, 13, 50.06979203224182, 25.03489601612091, 4.0, 2.701829671859741, 1.5635876655578613
Language_94, 96.51784014701843, 5, 5, 49, 3, 13, 90.42420029640198, 18.084840059280396, 4.0, 6.051048040390015, 1.5794529914855957
Language_95, 97.76423192024231, 3, 3, 34, 2, 13, 93.98581767082214, 31.328605890274048, 3.0, 3.7661988735198975, 1.5576508045196533
Language_96, SAT Failed
Language_97, 59.58438205718994, 3, 4, 33, 2, 13, 55.81001162528992, 18.603337208429974, 4.0, 3.7617552280426025, 1.5600199699401855
Language_98, 29.610238790512085, 3, 4, 31, 3, 13, 25.913339614868164, 8.63777987162272, 3.0, 3.6799848079681396, 1.4775059223175049
Language_99, 46.67123794555664, 2, 4, 29, 2, 13, 43.61449384689331, 21.807246923446655, 4.0, 3.0465967655181885, 1.9449899196624756

Average, 78.81226169308529, 2.949367088607595, 4.012658227848101, 32.18987341772152, 2.6962025316455698, 13.0, 74.99648292155206, 25.763125829606114, 3.520042194092827, 3.796788704546192, 1.6058810873876643, 6, 79
