Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_0, 44.498432874679565, 5, 8, 52, 3, 11, 38.530062198638916, 7.706012439727783, 5.5, 5.936868190765381, 1.4902088642120361
Language_1, 21.340688705444336, 3, 5, 36, 3, 11, 17.68807053565979, 5.896023511886597, 4.0, 3.635923147201538, 1.3414521217346191
Language_2, 10.353492975234985, 3, 4, 28, 3, 11, 6.822164058685303, 2.274054686228434, 3.5, 3.5195858478546143, 1.2581779956817627
Language_3, 58.007038831710815, 4, 5, 49, 3, 11, 53.28622555732727, 13.321556389331818, 4.333333333333333, 4.687788248062134, 1.3056931495666504
Language_4, 17.83505606651306, 3, 5, 33, 3, 11, 14.31361722946167, 4.77120574315389, 4.0, 3.5044798851013184, 1.2799758911132812
Language_5, 13.961256265640259, 3, 3, 32, 3, 11, 10.426690816879272, 3.4755636056264243, 3.0, 3.5175580978393555, 1.3122141361236572
Language_6, 11.157295227050781, 3, 5, 21, 3, 11, 7.725360155105591, 2.5751200517018638, 4.5, 3.42378306388855, 1.2273221015930176
Language_7, 11.69632887840271, 4, 6, 24, 4, 11, 7.2308738231658936, 1.8077184557914734, 4.666666666666667, 4.451261281967163, 1.1523430347442627
Language_8, 8.146873712539673, 2, 2, 22, 2, 11, 5.812765121459961, 2.9063825607299805, 2.0, 2.328122615814209, 1.2303478717803955
Language_9, 9.141896963119507, 3, 5, 24, 3, 11, 5.744480133056641, 1.9148267110188801, 4.0, 3.3861708641052246, 1.1943140029907227
Language_10, 13.818542242050171, 3, 5, 29, 3, 11, 10.354541063308716, 3.451513687769572, 4.5, 3.4524765014648438, 1.2512297630310059
Language_11, 24.32603096961975, 5, 6, 44, 6, 11, 18.584339141845703, 3.7168678283691405, 4.25, 5.684645175933838, 1.2595493793487549
Language_12, 30.81979012489319, 6, 8, 33, 5, 11, 24.111141443252563, 4.018523573875427, 5.6, 6.665990114212036, 1.1492700576782227
Language_13, 26.825860261917114, 4, 4, 32, 3, 11, 22.289040565490723, 5.572260141372681, 3.3333333333333335, 4.517822980880737, 1.2173428535461426
Language_14, 9.131887197494507, 3, 4, 24, 3, 11, 5.731598138809204, 1.9105327129364014, 3.0, 3.3913204669952393, 1.2022197246551514
Language_15, 6.700323104858398, 2, 4, 23, 2, 10, 4.357214689254761, 2.1786073446273804, 4.0, 2.337357997894287, 1.2332780361175537
Language_16, 12.581721782684326, 3, 4, 24, 3, 11, 9.17308759689331, 3.0576958656311035, 4.0, 3.398975133895874, 1.2016551494598389
