Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_0, 6.682836055755615, 3, 3, 8, 4, 7, 3.3690857887268066, 1.1230285962422688, 2.5, 3.307201623916626, 1.102604866027832
Language_1, 4.71937894821167, 2, 4, 16, 1, 7, 2.4871511459350586, 1.2435755729675293, 4.0, 2.2284770011901855, 1.1229009628295898
Language_2, 4.538090944290161, 2, 2, 14, 2, 7, 2.3132119178771973, 1.1566059589385986, 2.0, 2.220597982406616, 1.1208817958831787
Language_3, 4.684206962585449, 2, 4, 16, 1, 7, 2.4517083168029785, 1.2258541584014893, 4.0, 2.2288877964019775, 1.1217548847198486
Language_4, 4.736724138259888, 2, 4, 16, 1, 7, 2.5096449851989746, 1.2548224925994873, 4.0, 2.223259210586548, 1.1195061206817627
Language_5, 6.886482238769531, 3, 3, 14, 3, 7, 3.54280686378479, 1.1809356212615967, 3.0, 3.3356406688690186, 1.1145720481872559
Language_6, 4.7905778884887695, 2, 4, 19, 1, 7, 2.554287910461426, 1.277143955230713, 4.0, 2.2313201427459717, 1.128641128540039
Language_7, 6.816873073577881, 3, 3, 16, 3, 7, 3.489680528640747, 1.163226842880249, 2.5, 3.319263458251953, 1.1129868030548096
Language_8, 4.625977993011475, 2, 5, 15, 1, 7, 2.4125421047210693, 1.2062710523605347, 5.0, 2.209681987762451, 1.1100831031799316
Language_9, 4.521523952484131, 2, 2, 14, 2, 7, 2.307403087615967, 1.1537015438079834, 2.0, 2.209446907043457, 1.1116979122161865
Language_10, 2.301269054412842, 1, 0, 10, 1, 7, 1.1880781650543213, 1.1880781650543213, 0, 1.111720085144043, 1.111720085144043
Language_11, 6.920403957366943, 3, 4, 18, 2, 7, 3.583879232406616, 1.1946264108022053, 3.5, 3.3298237323760986, 1.1252717971801758
Language_12, 2.34401798248291, 1, 0, 10, 1, 7, 1.2183988094329834, 1.2183988094329834, 0, 1.124154806137085, 1.124154806137085
Language_13, 4.594475030899048, 2, 4, 15, 1, 7, 2.369584798812866, 1.184792399406433, 4.0, 2.2211833000183105, 1.1174283027648926
Language_14, 11.791997194290161, 5, 4, 35, 2, 7, 6.2401206493377686, 1.2480241298675536, 4.0, 5.530709743499756, 1.1237268447875977
Language_15, 4.721877098083496, 2, 5, 20, 1, 7, 2.4867258071899414, 1.2433629035949707, 5.0, 2.2301151752471924, 1.1287062168121338
Language_16, 4.615915060043335, 2, 4, 15, 1, 7, 2.398049831390381, 1.1990249156951904, 4.0, 2.214601993560791, 1.1109137535095215
Language_17, 4.590876340866089, 2, 2, 14, 2, 7, 2.3593766689300537, 1.1796883344650269, 2.0, 2.2277421951293945, 1.1206130981445312
Language_18, 9.075206756591797, 4, 4, 17, 3, 7, 4.638396739959717, 1.1595991849899292, 3.3333333333333335, 4.427196025848389, 1.114974021911621
Language_19, 4.693228006362915, 2, 4, 18, 2, 7, 2.4649906158447266, 1.2324953079223633, 4.0, 2.2215442657470703, 1.1250340938568115
Language_20, 4.64058780670166, 2, 4, 15, 1, 7, 2.4106972217559814, 1.2053486108779907, 4.0, 2.2263951301574707, 1.1234102249145508
Language_21, 4.585800886154175, 2, 3, 13, 2, 7, 2.3635990619659424, 1.1817995309829712, 3.0, 2.2185239791870117, 1.1199219226837158
Language_22, 4.517261981964111, 2, 3, 10, 2, 7, 2.2981350421905518, 1.1490675210952759, 3.0, 2.2152817249298096, 1.1123878955841064
Language_23, 4.638242959976196, 2, 4, 17, 2, 7, 2.4062771797180176, 1.2031385898590088, 4.0, 2.226180076599121, 1.1246399879455566
Language_24, 6.870145082473755, 3, 2, 21, 3, 7, 3.5323009490966797, 1.1774336496988933, 2.0, 3.327247142791748, 1.1192288398742676
Language_25, 4.6880481243133545, 2, 4, 19, 1, 7, 2.452089309692383, 1.2260446548461914, 4.0, 2.2316601276397705, 1.1327481269836426
Language_26, 4.634217977523804, 2, 4, 15, 1, 7, 2.41032075881958, 1.20516037940979, 4.0, 2.2206201553344727, 1.118434190750122
Language_27, 4.655140161514282, 2, 4, 17, 1, 7, 2.422485113143921, 1.2112425565719604, 4.0, 2.228727102279663, 1.1285130977630615
Language_28, 4.615141868591309, 2, 4, 14, 1, 7, 2.3998661041259766, 1.1999330520629883, 4.0, 2.2117600440979004, 1.1158452033996582
Language_29, 4.558593034744263, 2, 4, 15, 2, 7, 2.3391311168670654, 1.1695655584335327, 4.0, 2.214270830154419, 1.1146149635314941
Language_30, 4.641566038131714, 2, 4, 14, 1, 7, 2.4181551933288574, 1.2090775966644287, 4.0, 2.220111846923828, 1.1163039207458496
