Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_0, 2.21642804145813, 1, 0, 3, 1, 2, 1.1118690967559814, 1.1118690967559814, 0, 1.1039669513702393, 1.1039669513702393
Language_1, 2.200294017791748, 1, 0, 2, 1, 2, 1.0991151332855225, 1.0991151332855225, 0, 1.1005990505218506, 1.1005990505218506
Language_2, 2.205190896987915, 1, 0, 3, 1, 2, 1.1035666465759277, 1.1035666465759277, 0, 1.1010079383850098, 1.1010079383850098
Language_3, 2.201857805252075, 1, 0, 3, 1, 2, 1.1024529933929443, 1.1024529933929443, 0, 1.0987370014190674, 1.0987370014190674
Language_4, 2.2007381916046143, 1, 0, 3, 1, 2, 1.1029739379882812, 1.1029739379882812, 0, 1.0971839427947998, 1.0971839427947998
Language_5, 2.198493003845215, 1, 0, 3, 1, 2, 1.093144178390503, 1.093144178390503, 0, 1.1047561168670654, 1.1047561168670654
Language_6, 2.2113900184631348, 1, 0, 3, 1, 2, 1.110724925994873, 1.110724925994873, 0, 1.1000661849975586, 1.1000661849975586
Language_7, 2.20458722114563, 1, 0, 3, 1, 2, 1.1053831577301025, 1.1053831577301025, 0, 1.0986049175262451, 1.0986049175262451
Language_8, 2.1980690956115723, 1, 0, 3, 1, 2, 1.1001548767089844, 1.1001548767089844, 0, 1.0973060131072998, 1.0973060131072998
Language_9, 2.1921608448028564, 1, 0, 2, 1, 2, 1.1006360054016113, 1.1006360054016113, 0, 1.090951919555664, 1.090951919555664
Language_10, 2.2150938510894775, 1, 0, 2, 1, 2, 1.1039869785308838, 1.1039869785308838, 0, 1.1105430126190186, 1.1105430126190186
Language_11, 2.2022438049316406, 1, 0, 3, 1, 2, 1.1018569469451904, 1.1018569469451904, 0, 1.0997648239135742, 1.0997648239135742
Language_12, 2.200018882751465, 1, 0, 3, 1, 2, 1.0964980125427246, 1.0964980125427246, 0, 1.1029062271118164, 1.1029062271118164
Language_13, 2.207606077194214, 1, 0, 3, 1, 2, 1.1043498516082764, 1.1043498516082764, 0, 1.1025691032409668, 1.1025691032409668
Language_14, 2.2027668952941895, 1, 0, 3, 1, 2, 1.1100239753723145, 1.1100239753723145, 0, 1.0921149253845215, 1.0921149253845215
Language_15, 2.2182400226593018, 1, 0, 2, 1, 2, 1.0999298095703125, 1.0999298095703125, 0, 1.1177411079406738, 1.1177411079406738
Language_16, 2.211300849914551, 1, 0, 3, 1, 2, 1.1022100448608398, 1.1022100448608398, 0, 1.1085057258605957, 1.1085057258605957
Language_17, 2.2200567722320557, 1, 0, 3, 1, 2, 1.1048030853271484, 1.1048030853271484, 0, 1.1146368980407715, 1.1146368980407715
Language_18, 2.2158281803131104, 1, 0, 3, 1, 2, 1.1033291816711426, 1.1033291816711426, 0, 1.1118850708007812, 1.1118850708007812
Language_19, 2.195680856704712, 1, 0, 2, 1, 2, 1.09977388381958, 1.09977388381958, 0, 1.0953052043914795, 1.0953052043914795
Language_20, 2.197021961212158, 1, 0, 3, 1, 2, 1.0973522663116455, 1.0973522663116455, 0, 1.0990772247314453, 1.0990772247314453
Language_21, 2.1876707077026367, 1, 0, 2, 1, 2, 1.0942749977111816, 1.0942749977111816, 0, 1.0928199291229248, 1.0928199291229248
Language_22, 2.206941843032837, 1, 0, 3, 1, 2, 1.1034297943115234, 1.1034297943115234, 0, 1.102889060974121, 1.102889060974121
Language_23, 2.206514835357666, 1, 0, 3, 1, 2, 1.1037421226501465, 1.1037421226501465, 0, 1.1021709442138672, 1.1021709442138672
Language_24, 2.2085659503936768, 1, 0, 2, 1, 2, 1.1056320667266846, 1.1056320667266846, 0, 1.1023552417755127, 1.1023552417755127
Language_25, 2.193674087524414, 1, 0, 3, 1, 2, 1.094832181930542, 1.094832181930542, 0, 1.0982248783111572, 1.0982248783111572
Language_26, 2.208099126815796, 1, 0, 3, 1, 2, 1.1157000064849854, 1.1157000064849854, 0, 1.0917949676513672, 1.0917949676513672
Language_27, 2.1851859092712402, 1, 0, 3, 1, 2, 1.0914559364318848, 1.0914559364318848, 0, 1.0930860042572021, 1.0930860042572021
Language_28, 2.2001001834869385, 1, 0, 3, 1, 2, 1.1014509201049805, 1.1014509201049805, 0, 1.0980420112609863, 1.0980420112609863
Language_29, 2.193030834197998, 1, 0, 3, 1, 2, 1.100938081741333, 1.100938081741333, 0, 1.0914638042449951, 1.0914638042449951
Language_30, 2.198438882827759, 1, 0, 3, 1, 2, 1.0997629165649414, 1.0997629165649414, 0, 1.098078966140747, 1.098078966140747
Language_31, 2.1994619369506836, 1, 0, 2, 1, 2, 1.095301866531372, 1.095301866531372, 0, 1.1035802364349365, 1.1035802364349365
Language_32, 2.1993842124938965, 1, 0, 3, 1, 2, 1.1020147800445557, 1.1020147800445557, 0, 1.0967669486999512, 1.0967669486999512
Language_33, 2.212973117828369, 1, 0, 3, 1, 2, 1.1069831848144531, 1.1069831848144531, 0, 1.1053860187530518, 1.1053860187530518
Language_34, 2.2152628898620605, 1, 0, 3, 1, 2, 1.105375051498413, 1.105375051498413, 0, 1.1092967987060547, 1.1092967987060547
Language_35, 2.2059099674224854, 1, 0, 3, 1, 2, 1.1128730773925781, 1.1128730773925781, 0, 1.092430830001831, 1.092430830001831
Language_36, 2.2034497261047363, 1, 0, 3, 1, 2, 1.1013519763946533, 1.1013519763946533, 0, 1.1014819145202637, 1.1014819145202637
Language_37, 2.1962451934814453, 1, 0, 3, 1, 2, 1.0940561294555664, 1.0940561294555664, 0, 1.1015589237213135, 1.1015589237213135
Language_38, 2.198272943496704, 1, 0, 3, 1, 2, 1.0982210636138916, 1.0982210636138916, 0, 1.099424123764038, 1.099424123764038
Language_39, 2.200968027114868, 1, 0, 3, 1, 2, 1.103118896484375, 1.103118896484375, 0, 1.0972459316253662, 1.0972459316253662
Language_40, 2.2122890949249268, 1, 0, 3, 1, 2, 1.1109309196472168, 1.1109309196472168, 0, 1.100740909576416, 1.100740909576416
Language_41, 2.2070529460906982, 1, 0, 3, 1, 2, 1.1021640300750732, 1.1021640300750732, 0, 1.1042728424072266, 1.1042728424072266
Language_42, 2.1898040771484375, 1, 0, 3, 1, 2, 1.0952003002166748, 1.0952003002166748, 0, 1.093998908996582, 1.093998908996582
Language_43, 2.1928210258483887, 1, 0, 2, 1, 2, 1.0948948860168457, 1.0948948860168457, 0, 1.0973477363586426, 1.0973477363586426
Language_44, 2.2031431198120117, 1, 0, 2, 1, 2, 1.1028079986572266, 1.1028079986572266, 0, 1.0997881889343262, 1.0997881889343262
Language_45, 2.205127000808716, 1, 0, 3, 1, 2, 1.1080222129821777, 1.1080222129821777, 0, 1.0964851379394531, 1.0964851379394531
Language_46, 2.2101738452911377, 1, 0, 3, 1, 2, 1.1053760051727295, 1.1053760051727295, 0, 1.104198694229126, 1.104198694229126
Language_47, 2.197633981704712, 1, 0, 3, 1, 2, 1.1035170555114746, 1.1035170555114746, 0, 1.0934970378875732, 1.0934970378875732
Language_48, 2.2077109813690186, 1, 0, 3, 1, 2, 1.1075770854949951, 1.1075770854949951, 0, 1.0995259284973145, 1.0995259284973145
Language_49, 2.219245195388794, 1, 0, 2, 1, 2, 1.1056110858917236, 1.1056110858917236, 0, 1.1130759716033936, 1.1130759716033936
Language_50, 2.195272207260132, 1, 0, 2, 1, 2, 1.0978360176086426, 1.0978360176086426, 0, 1.0968389511108398, 1.0968389511108398
Language_51, 2.209141969680786, 1, 0, 3, 1, 2, 1.1072790622711182, 1.1072790622711182, 0, 1.1012499332427979, 1.1012499332427979
Language_52, 2.20705509185791, 1, 0, 2, 1, 2, 1.1012458801269531, 1.1012458801269531, 0, 1.1052289009094238, 1.1052289009094238
Language_53, 2.1994009017944336, 1, 0, 3, 1, 2, 1.1007609367370605, 1.1007609367370605, 0, 1.098039150238037, 1.098039150238037
Language_54, 2.196650981903076, 1, 0, 2, 1, 2, 1.098158836364746, 1.098158836364746, 0, 1.097909927368164, 1.097909927368164
Language_55, 2.212132692337036, 1, 0, 2, 1, 2, 1.1081318855285645, 1.1081318855285645, 0, 1.103384256362915, 1.103384256362915
Language_56, 2.2071499824523926, 1, 0, 2, 1, 2, 1.0995259284973145, 1.0995259284973145, 0, 1.107065200805664, 1.107065200805664
Language_57, 2.199235677719116, 1, 0, 3, 1, 2, 1.0995497703552246, 1.0995497703552246, 0, 1.099071979522705, 1.099071979522705
Language_58, 2.2033658027648926, 1, 0, 3, 1, 2, 1.1037838459014893, 1.1037838459014893, 0, 1.0989840030670166, 1.0989840030670166
Language_59, 2.217904806137085, 1, 0, 3, 1, 2, 1.11167311668396, 1.11167311668396, 0, 1.1055920124053955, 1.1055920124053955
Language_60, 2.19395112991333, 1, 0, 3, 1, 2, 1.1032350063323975, 1.1032350063323975, 0, 1.0901329517364502, 1.0901329517364502
Language_61, 2.2035391330718994, 1, 0, 2, 1, 2, 1.1065268516540527, 1.1065268516540527, 0, 1.0963828563690186, 1.0963828563690186
Language_62, 2.2181942462921143, 1, 0, 3, 1, 2, 1.108875036239624, 1.108875036239624, 0, 1.1086962223052979, 1.1086962223052979
Language_63, 2.1995551586151123, 1, 0, 3, 1, 2, 1.0932531356811523, 1.0932531356811523, 0, 1.1056528091430664, 1.1056528091430664
Language_64, 2.2033979892730713, 1, 0, 2, 1, 2, 1.1022028923034668, 1.1022028923034668, 0, 1.1006207466125488, 1.1006207466125488
Language_65, 2.2129852771759033, 1, 0, 3, 1, 2, 1.103888988494873, 1.103888988494873, 0, 1.1084721088409424, 1.1084721088409424
Language_66, 2.206008195877075, 1, 0, 2, 1, 2, 1.0980589389801025, 1.0980589389801025, 0, 1.107367992401123, 1.107367992401123
Language_67, 2.203702926635742, 1, 0, 3, 1, 2, 1.102621078491211, 1.102621078491211, 0, 1.1004741191864014, 1.1004741191864014
Language_68, 2.1979992389678955, 1, 0, 3, 1, 2, 1.0984981060028076, 1.0984981060028076, 0, 1.098877191543579, 1.098877191543579
Language_69, 2.20672607421875, 1, 0, 2, 1, 2, 1.1044790744781494, 1.1044790744781494, 0, 1.1016712188720703, 1.1016712188720703
Language_70, 2.2009270191192627, 1, 0, 3, 1, 2, 1.0928990840911865, 1.0928990840911865, 0, 1.1074178218841553, 1.1074178218841553
Language_71, 2.2052040100097656, 1, 0, 3, 1, 2, 1.0940070152282715, 1.0940070152282715, 0, 1.1105830669403076, 1.1105830669403076
Language_72, 2.1982829570770264, 1, 0, 3, 1, 2, 1.098642110824585, 1.098642110824585, 0, 1.0990159511566162, 1.0990159511566162
Language_73, 2.2039310932159424, 1, 0, 2, 1, 2, 1.1016020774841309, 1.1016020774841309, 0, 1.1017248630523682, 1.1017248630523682
Language_74, 2.2037339210510254, 1, 0, 3, 1, 2, 1.1029267311096191, 1.1029267311096191, 0, 1.1001887321472168, 1.1001887321472168
Language_75, 2.195895195007324, 1, 0, 2, 1, 2, 1.098900318145752, 1.098900318145752, 0, 1.0963971614837646, 1.0963971614837646
Language_76, 2.202054023742676, 1, 0, 3, 1, 2, 1.1012511253356934, 1.1012511253356934, 0, 1.100193977355957, 1.100193977355957
Language_77, 2.2123091220855713, 1, 0, 3, 1, 2, 1.1099677085876465, 1.1099677085876465, 0, 1.1017568111419678, 1.1017568111419678
Language_78, 2.2088959217071533, 1, 0, 3, 1, 2, 1.1047618389129639, 1.1047618389129639, 0, 1.1035141944885254, 1.1035141944885254
Language_79, 2.2151591777801514, 1, 0, 3, 1, 2, 1.1048030853271484, 1.1048030853271484, 0, 1.1097240447998047, 1.1097240447998047
Language_80, 2.1947648525238037, 1, 0, 2, 1, 2, 1.1002507209777832, 1.1002507209777832, 0, 1.0939269065856934, 1.0939269065856934
Language_81, 2.214578151702881, 1, 0, 3, 1, 2, 1.099984884262085, 1.099984884262085, 0, 1.1139867305755615, 1.1139867305755615
Language_82, 2.213507890701294, 1, 0, 3, 1, 2, 1.1030709743499756, 1.1030709743499756, 0, 1.109853982925415, 1.109853982925415
Language_83, 2.2015342712402344, 1, 0, 3, 1, 2, 1.1009409427642822, 1.1009409427642822, 0, 1.099980115890503, 1.099980115890503
Language_84, 2.209603786468506, 1, 0, 3, 1, 2, 1.1063098907470703, 1.1063098907470703, 0, 1.1026921272277832, 1.1026921272277832
Language_85, 2.20409893989563, 1, 0, 3, 1, 2, 1.1045198440551758, 1.1045198440551758, 0, 1.0989570617675781, 1.0989570617675781
Language_86, 2.205810785293579, 1, 0, 3, 1, 2, 1.101881980895996, 1.101881980895996, 0, 1.1033320426940918, 1.1033320426940918
Language_87, 2.2091152667999268, 1, 0, 2, 1, 2, 1.1058459281921387, 1.1058459281921387, 0, 1.1026802062988281, 1.1026802062988281
Language_88, 2.207106828689575, 1, 0, 2, 1, 2, 1.1071181297302246, 1.1071181297302246, 0, 1.0994150638580322, 1.0994150638580322
Language_89, 2.2054829597473145, 1, 0, 3, 1, 2, 1.110323190689087, 1.110323190689087, 0, 1.0945470333099365, 1.0945470333099365
Language_90, 2.201205015182495, 1, 0, 3, 1, 2, 1.1008083820343018, 1.1008083820343018, 0, 1.0997960567474365, 1.0997960567474365
Language_91, 2.197316884994507, 1, 0, 2, 1, 2, 1.102388858795166, 1.102388858795166, 0, 1.0943329334259033, 1.0943329334259033
Language_92, 2.219532012939453, 1, 0, 2, 1, 2, 1.106039047241211, 1.106039047241211, 0, 1.1128990650177002, 1.1128990650177002
Language_93, 2.1973581314086914, 1, 0, 2, 1, 2, 1.0998992919921875, 1.0998992919921875, 0, 1.0968751907348633, 1.0968751907348633
Language_94, 2.212045907974243, 1, 0, 3, 1, 2, 1.11183500289917, 1.11183500289917, 0, 1.0996010303497314, 1.0996010303497314
Language_95, 2.211048126220703, 1, 0, 2, 1, 2, 1.1107831001281738, 1.1107831001281738, 0, 1.0996978282928467, 1.0996978282928467
Language_96, 2.203058958053589, 1, 0, 3, 1, 2, 1.1015758514404297, 1.1015758514404297, 0, 1.1008689403533936, 1.1008689403533936
Language_97, 2.2107951641082764, 1, 0, 3, 1, 2, 1.1046669483184814, 1.1046669483184814, 0, 1.1055071353912354, 1.1055071353912354
Language_98, 2.1934878826141357, 1, 0, 3, 1, 2, 1.0913739204406738, 1.0913739204406738, 0, 1.1014881134033203, 1.1014881134033203
Language_99, 2.206928014755249, 1, 0, 2, 1, 2, 1.1034760475158691, 1.1034760475158691, 0, 1.1028428077697754, 1.1028428077697754

Average, 2.2043836069107057, 1.0, 0.0, 2.7, 1.0, 2.0, 1.1025319004058838, 1.1025319004058838, 0.0, 1.1012476778030396, 1.1012476778030396, 1, 100
