Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_0, 5.0781190395355225, 2, 2, 15, 2, 9, 2.8137500286102295, 1.4068750143051147, 2.0, 2.2599539756774902, 1.1421301364898682
Language_1, 8.088696002960205, 3, 5, 28, 2, 9, 4.721074342727661, 1.573691447575887, 5.0, 3.35564923286438, 1.1627099514007568
Language_2, 7.357421159744263, 3, 3, 19, 3, 9, 4.0111589431762695, 1.3370529810587566, 2.5, 3.3376877307891846, 1.1385247707366943
Language_3, 16.281946897506714, 4, 4, 46, 2, 9, 11.739071130752563, 2.934767782688141, 3.6666666666666665, 4.513050079345703, 1.20625901222229
Language_4, 17.195452213287354, 5, 4, 47, 2, 9, 11.584515810012817, 2.3169031620025633, 3.5, 5.586791515350342, 1.1730921268463135
Language_5, 13.18918776512146, 5, 5, 37, 4, 9, 7.601095199584961, 1.5202190399169921, 3.75, 5.556714057922363, 1.1553032398223877
Language_6, 7.320814847946167, 3, 4, 21, 2, 9, 3.96470308303833, 1.32156769434611, 3.5, 3.348294258117676, 1.1405081748962402
Language_7, 7.532988786697388, 3, 5, 24, 2, 9, 4.167240858078003, 1.389080286026001, 4.0, 3.35567307472229, 1.1547720432281494
Language_8, 6.487318992614746, 2, 4, 21, 2, 9, 4.216756582260132, 2.108378291130066, 4.0, 2.2643239498138428, 1.162343978881836
Language_9, 10.790827989578247, 4, 4, 36, 2, 9, 6.2814860343933105, 1.5703715085983276, 4.0, 4.494051694869995, 1.1779000759124756
Language_10, 7.546562910079956, 3, 4, 24, 2, 9, 4.195271253585815, 1.3984237511952717, 4.0, 3.3418757915496826, 1.1491320133209229
Language_11, 10.67017388343811, 3, 4, 36, 2, 9, 7.236366033554077, 2.4121220111846924, 4.0, 3.418163537979126, 1.2040419578552246
Language_12, 14.149834632873535, 6, 6, 23, 6, 9, 7.50081467628479, 1.2501357793807983, 3.4, 6.616927623748779, 1.1192612648010254
Language_13, 4.976613998413086, 2, 2, 17, 2, 9, 2.7013819217681885, 1.3506909608840942, 2.0, 2.2712180614471436, 1.1710162162780762
Language_14, 8.33120322227478, 3, 5, 36, 2, 9, 4.916247606277466, 1.6387492020924885, 4.5, 3.399075746536255, 1.2037997245788574
Language_15, 7.890430927276611, 3, 4, 28, 2, 9, 4.505216121673584, 1.501738707224528, 4.0, 3.374213933944702, 1.1739299297332764
Language_16, 11.812705993652344, 5, 5, 19, 5, 9, 6.289572238922119, 1.2579144477844237, 3.5, 5.5028440952301025, 1.1027820110321045
Language_17, 14.986828088760376, 5, 5, 31, 3, 9, 9.413760423660278, 1.8827520847320556, 4.25, 5.549659490585327, 1.1398749351501465
Language_18, 5.838616847991943, 2, 3, 21, 2, 9, 3.5728037357330322, 1.7864018678665161, 3.0, 2.259525775909424, 1.1588077545166016
Language_19, 5.0155158042907715, 2, 2, 15, 2, 9, 2.772242784500122, 1.386121392250061, 2.0, 2.2387356758117676, 1.1399407386779785
Language_20, 5.842226028442383, 2, 5, 20, 2, 9, 3.569666862487793, 1.7848334312438965, 5.0, 2.2663607597351074, 1.1668617725372314
Language_21, 7.412134885787964, 3, 3, 24, 3, 9, 4.022719144821167, 1.3409063816070557, 3.0, 3.3771169185638428, 1.167780876159668
Language_22, 7.967083692550659, 3, 3, 22, 3, 9, 4.608053922653198, 1.5360179742177327, 3.0, 3.3488402366638184, 1.1536121368408203
Language_23, 5.036827802658081, 2, 5, 16, 2, 9, 2.788031578063965, 1.3940157890319824, 5.0, 2.2438621520996094, 1.1414799690246582
Language_24, 10.966095924377441, 4, 4, 33, 4, 9, 6.478034019470215, 1.6195085048675537, 3.3333333333333335, 4.460186719894409, 1.162956953048706
