Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_0, 4.412466764450073, 2, 4, 9, 2, 5, 2.2177541255950928, 1.1088770627975464, 4.0, 2.1929709911346436, 1.1020078659057617
Language_1, 6.624018907546997, 3, 4, 7, 3, 5, 3.3144311904907227, 1.104810396830241, 3.0, 3.3070249557495117, 1.0994799137115479
Language_2, 6.62571382522583, 3, 5, 17, 2, 5, 3.325044870376587, 1.108348290125529, 4.5, 3.297139883041382, 1.098308801651001
Language_3, 8.831094026565552, 4, 6, 19, 3, 5, 4.420083522796631, 1.1050208806991577, 4.333333333333333, 4.404922723770142, 1.1008188724517822
Language_4, 4.407892942428589, 2, 2, 5, 3, 5, 2.208364725112915, 1.1041823625564575, 2.0, 2.1978089809417725, 1.1021008491516113
Language_5, 4.425518989562988, 2, 5, 10, 2, 5, 2.2093069553375244, 1.1046534776687622, 5.0, 2.214357852935791, 1.1049771308898926
Language_6, 4.431852102279663, 2, 7, 13, 1, 5, 2.225745916366577, 1.1128729581832886, 7.0, 2.2041471004486084, 1.1054580211639404
Language_7, 6.6334569454193115, 3, 8, 18, 2, 5, 3.335785150527954, 1.111928383509318, 7.0, 3.293287992477417, 1.103227138519287
Language_8, 8.822682857513428, 4, 4, 8, 4, 5, 4.411640167236328, 1.102910041809082, 3.3333333333333335, 4.4068591594696045, 1.1024510860443115
Language_9, 4.4021899700164795, 2, 2, 5, 3, 5, 2.2060630321502686, 1.1030315160751343, 2.0, 2.1944940090179443, 1.0960049629211426
Language_10, 6.645819902420044, 3, 7, 12, 1, 5, 3.337411880493164, 1.1124706268310547, 5.5, 3.3061368465423584, 1.1031038761138916
Language_11, 4.411906957626343, 2, 4, 9, 1, 5, 2.204787015914917, 1.1023935079574585, 4.0, 2.2056660652160645, 1.1056618690490723
Language_12, 4.436640024185181, 2, 4, 11, 2, 5, 2.2286345958709717, 1.1143172979354858, 4.0, 2.2059922218322754, 1.1065270900726318
Language_13, 8.845261812210083, 4, 4, 15, 3, 5, 4.427145957946777, 1.1067864894866943, 3.6666666666666665, 4.4133992195129395, 1.1103532314300537
Language_14, 4.437806844711304, 2, 3, 13, 2, 5, 2.2299962043762207, 1.1149981021881104, 3.0, 2.205249786376953, 1.1047677993774414
Language_15, 6.658941030502319, 3, 10, 22, 2, 5, 3.3480851650238037, 1.1160283883412678, 6.5, 3.3057103157043457, 1.0998551845550537
Language_16, 4.414001941680908, 2, 4, 7, 2, 4, 2.206071138381958, 1.103035569190979, 4.0, 2.2063469886779785, 1.1009838581085205
Language_17, 4.439563035964966, 2, 4, 13, 1, 5, 2.2252793312072754, 1.1126396656036377, 4.0, 2.212411880493164, 1.1048729419708252
Language_18, 4.450628042221069, 2, 4, 12, 2, 5, 2.2342300415039062, 1.1171150207519531, 4.0, 2.214354991912842, 1.1056561470031738
Language_19, 4.405626058578491, 2, 4, 10, 1, 5, 2.2113587856292725, 1.1056793928146362, 4.0, 2.192544937133789, 1.0939881801605225
Language_20, 6.650730133056641, 3, 4, 12, 2, 4, 3.3189001083374023, 1.1063000361124675, 4.0, 3.3290553092956543, 1.114131212234497
Language_21, 4.418183088302612, 2, 4, 10, 2, 5, 2.2103829383850098, 1.1051914691925049, 4.0, 2.2060186862945557, 1.106515884399414
Language_22, 6.621525049209595, 3, 5, 9, 3, 5, 3.305124282836914, 1.1017080942789714, 4.0, 3.313120126724243, 1.0993130207061768
Language_23, 2.2069079875946045, 1, 0, 6, 1, 4, 1.1170551776885986, 1.1170551776885986, 0, 1.089104175567627, 1.089104175567627
Language_24, 4.426760911941528, 2, 3, 9, 1, 5, 2.2204155921936035, 1.1102077960968018, 3.0, 2.204885959625244, 1.1092119216918945
Language_25, 2.2169930934906006, 1, 0, 5, 1, 5, 1.1096410751342773, 1.1096410751342773, 0, 1.106691837310791, 1.106691837310791
Language_26, 4.397193908691406, 2, 2, 7, 2, 4, 2.1971559524536133, 1.0985779762268066, 2.0, 2.1984779834747314, 1.1006369590759277
Language_27, 4.4074788093566895, 2, 5, 7, 2, 4, 2.204434394836426, 1.102217197418213, 5.0, 2.2014660835266113, 1.1004838943481445
Language_28, 4.3960278034210205, 2, 3, 6, 2, 4, 2.2000820636749268, 1.1000410318374634, 3.0, 2.194408893585205, 1.0965688228607178
