Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_0, 4.425140857696533, 2, 3, 4, 2, 3, 2.2171080112457275, 1.1085540056228638, 3.0, 2.206770896911621, 1.1055607795715332
Language_1, 4.415182113647461, 2, 5, 9, 1, 4, 2.2139358520507812, 1.1069679260253906, 5.0, 2.1998186111450195, 1.1037089824676514
Language_2, 4.416341066360474, 2, 4, 9, 1, 4, 2.2124791145324707, 1.1062395572662354, 4.0, 2.202313184738159, 1.1027910709381104
Language_3, 4.403552055358887, 2, 2, 6, 2, 3, 2.2006189823150635, 1.1003094911575317, 2.0, 2.201552152633667, 1.0997881889343262
Language_4, 4.426851987838745, 2, 3, 9, 2, 4, 2.1990151405334473, 1.0995075702667236, 3.0, 2.2260830402374268, 1.1182818412780762
Language_5, 2.1930019855499268, 1, 0, 7, 1, 4, 1.0941822528839111, 1.0941822528839111, 0, 1.0980479717254639, 1.0980479717254639
Language_6, 4.42081880569458, 2, 3, 9, 1, 4, 2.210157632827759, 1.1050788164138794, 3.0, 2.2091007232666016, 1.1110808849334717
Language_7, 4.417309045791626, 2, 4, 12, 2, 4, 2.2141871452331543, 1.1070935726165771, 4.0, 2.201082706451416, 1.1039958000183105
Language_8, 4.425413131713867, 2, 5, 7, 2, 4, 2.2174060344696045, 1.1087030172348022, 5.0, 2.206472873687744, 1.1027328968048096
Language_9, 4.411325931549072, 2, 2, 7, 2, 4, 2.211961030960083, 1.1059805154800415, 2.0, 2.197654962539673, 1.0987730026245117
Language_10, 4.401942014694214, 2, 3, 5, 2, 4, 2.207801103591919, 1.1039005517959595, 3.0, 2.1927273273468018, 1.0950572490692139
Language_11, 4.393695116043091, 2, 3, 4, 3, 4, 2.2020649909973145, 1.1010324954986572, 3.0, 2.1902084350585938, 1.0975542068481445
Language_12, 4.414485931396484, 2, 4, 8, 2, 4, 2.2118887901306152, 1.1059443950653076, 4.0, 2.200882911682129, 1.100916862487793
Language_13, 4.4212422370910645, 2, 3, 8, 2, 4, 2.208796262741089, 1.1043981313705444, 3.0, 2.2107927799224854, 1.1091907024383545
Language_14, 4.424715995788574, 2, 3, 8, 2, 4, 2.215029239654541, 1.1075146198272705, 3.0, 2.2080180644989014, 1.1060829162597656
Language_15, 2.210383176803589, 1, 0, 4, 1, 3, 1.1105191707611084, 1.1105191707611084, 0, 1.0992100238800049, 1.0992100238800049
Language_16, 4.405745983123779, 2, 4, 9, 1, 4, 2.2020151615142822, 1.1010075807571411, 4.0, 2.202282190322876, 1.1021511554718018
Language_17, 4.4181969165802, 2, 3, 7, 1, 4, 2.2200427055358887, 1.1100213527679443, 3.0, 2.1967859268188477, 1.0928099155426025
Language_18, 8.810113668441772, 4, 5, 15, 2, 4, 4.417673826217651, 1.1044184565544128, 4.0, 4.38855504989624, 1.1027257442474365
Language_19, 4.41421103477478, 2, 5, 6, 2, 4, 2.212698459625244, 1.106349229812622, 5.0, 2.200016975402832, 1.0989470481872559
Language_20, 4.428452014923096, 2, 4, 6, 2, 4, 2.229391098022461, 1.1146955490112305, 4.0, 2.197500228881836, 1.095290184020996
Language_21, 4.417242050170898, 2, 2, 9, 2, 4, 2.21061110496521, 1.105305552482605, 2.0, 2.2049710750579834, 1.0967528820037842
Language_22, 2.202183961868286, 1, 0, 4, 1, 3, 1.1051032543182373, 1.1051032543182373, 0, 1.0964417457580566, 1.0964417457580566
Language_23, 2.203099012374878, 1, 0, 5, 1, 4, 1.100884199142456, 1.100884199142456, 0, 1.1015002727508545, 1.1015002727508545
Language_24, 2.2014267444610596, 1, 0, 4, 1, 3, 1.1002368927001953, 1.1002368927001953, 0, 1.100536823272705, 1.100536823272705
Language_25, 4.4131410121917725, 2, 3, 5, 2, 3, 2.2027058601379395, 1.1013529300689697, 3.0, 2.2090189456939697, 1.107720136642456
Language_26, 2.208540201187134, 1, 0, 3, 1, 4, 1.1055779457092285, 1.1055779457092285, 0, 1.1023309230804443, 1.1023309230804443
Language_27, 2.2127480506896973, 1, 0, 6, 1, 4, 1.108001947402954, 1.108001947402954, 0, 1.1040339469909668, 1.1040339469909668
Language_28, 2.2115111351013184, 1, 0, 2, 1, 2, 1.111966848373413, 1.111966848373413, 0, 1.0989482402801514, 1.0989482402801514
Language_29, 4.418665170669556, 2, 2, 8, 2, 4, 2.2073922157287598, 1.1036961078643799, 2.0, 2.209656000137329, 1.103367805480957
Language_30, 4.4273200035095215, 2, 5, 8, 2, 4, 2.22472882270813, 1.112364411354065, 5.0, 2.200930118560791, 1.0981061458587646
Language_31, 8.855684041976929, 4, 5, 13, 2, 4, 4.442668199539185, 1.1106670498847961, 4.666666666666667, 4.4093921184539795, 1.1001150608062744
Language_32, 4.433864116668701, 2, 2, 4, 2, 4, 2.211982250213623, 1.1059911251068115, 2.0, 2.220564842224121, 1.1117990016937256
Language_33, 2.2122533321380615, 1, 0, 5, 1, 4, 1.109760046005249, 1.109760046005249, 0, 1.101850986480713, 1.101850986480713
Language_34, 6.6357810497283936, 3, 7, 12, 2, 4, 3.3168652057647705, 1.1056217352549236, 5.5, 3.316185474395752, 1.1055681705474854
Language_35, 4.421202182769775, 2, 4, 5, 3, 4, 2.208385944366455, 1.1041929721832275, 4.0, 2.211215019226074, 1.1019110679626465
Language_36, 4.400202989578247, 2, 2, 4, 2, 4, 2.2047133445739746, 1.1023566722869873, 2.0, 2.194099187850952, 1.0923030376434326
Language_37, 6.600336074829102, 3, 4, 6, 3, 4, 3.3010270595550537, 1.1003423531850178, 3.0, 3.2969579696655273, 1.0947949886322021
