Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_91, 4.418447971343994, 2, 4, 10, 1, 4, 2.216557025909424, 1.108278512954712, 4.0, 2.199636697769165, 1.0944418907165527
Language_92, 4.426360130310059, 2, 4, 12, 1, 4, 2.22445011138916, 1.11222505569458, 4.0, 2.1992733478546143, 1.0984792709350586
Language_93, 2.216142177581787, 1, 0, 6, 1, 4, 1.1089489459991455, 1.1089489459991455, 0, 1.1062180995941162, 1.1062180995941162
Language_94, 4.4151387214660645, 2, 6, 10, 1, 4, 2.2109577655792236, 1.1054788827896118, 6.0, 2.2017457485198975, 1.0997538566589355
Language_95, 4.422363996505737, 2, 3, 8, 2, 4, 2.20760440826416, 1.10380220413208, 3.0, 2.2124087810516357, 1.108198881149292
Language_96, 2.218590021133423, 1, 0, 6, 1, 4, 1.1104528903961182, 1.1104528903961182, 0, 1.1071672439575195, 1.1071672439575195
Language_97, 4.403604984283447, 2, 3, 8, 2, 4, 2.2108118534088135, 1.1054059267044067, 3.0, 2.190398931503296, 1.0975580215454102
Language_98, 4.417207956314087, 2, 4, 12, 1, 4, 2.2134249210357666, 1.1067124605178833, 4.0, 2.2011961936950684, 1.1029651165008545
Language_99, 4.43377685546875, 2, 4, 10, 1, 4, 2.2209033966064453, 1.1104516983032227, 4.0, 2.2104663848876953, 1.1008622646331787

Average, 3.827730665206909, 1.73, 2.51, 8.62, 1.28, 3.97, 1.9188324117660522, 1.108811257282893, 2.498333333333333, 1.9067907595634461, 1.10328453540802, 4, 100
