Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_0, 2.208120107650757, 1, 0, 3, 1, 2, 1.1000959873199463, 1.1000959873199463, 0, 1.1074879169464111, 1.1074879169464111
Language_1, 2.198223829269409, 1, 0, 2, 1, 2, 1.1021440029144287, 1.1021440029144287, 0, 1.0955121517181396, 1.0955121517181396
Language_2, 2.2032718658447266, 1, 0, 2, 1, 2, 1.102752923965454, 1.102752923965454, 0, 1.0999679565429688, 1.0999679565429688
Language_3, 2.2060229778289795, 1, 0, 3, 1, 2, 1.1045079231262207, 1.1045079231262207, 0, 1.1009442806243896, 1.1009442806243896
Language_4, 2.213047981262207, 1, 0, 3, 1, 2, 1.1086499691009521, 1.1086499691009521, 0, 1.1037909984588623, 1.1037909984588623
Language_5, 2.1933209896087646, 1, 0, 3, 1, 2, 1.0994300842285156, 1.0994300842285156, 0, 1.093306064605713, 1.093306064605713
Language_6, 2.203314781188965, 1, 0, 2, 1, 2, 1.1057779788970947, 1.1057779788970947, 0, 1.096951961517334, 1.096951961517334
Language_7, 2.2095282077789307, 1, 0, 2, 1, 2, 1.108043909072876, 1.108043909072876, 0, 1.1009268760681152, 1.1009268760681152
Language_8, 2.210390090942383, 1, 0, 3, 1, 2, 1.1001732349395752, 1.1001732349395752, 0, 1.1096341609954834, 1.1096341609954834
Language_9, 2.219594955444336, 1, 0, 3, 1, 2, 1.11384916305542, 1.11384916305542, 0, 1.1051559448242188, 1.1051559448242188
Language_10, 2.199798107147217, 1, 0, 3, 1, 2, 1.100174903869629, 1.100174903869629, 0, 1.0990312099456787, 1.0990312099456787
Language_11, 2.200354814529419, 1, 0, 3, 1, 2, 1.1039657592773438, 1.1039657592773438, 0, 1.0957787036895752, 1.0957787036895752
Language_12, 2.1992979049682617, 1, 0, 3, 1, 2, 1.1007030010223389, 1.1007030010223389, 0, 1.097999095916748, 1.097999095916748
Language_13, 2.2090439796447754, 1, 0, 3, 1, 2, 1.099358081817627, 1.099358081817627, 0, 1.109102725982666, 1.109102725982666
Language_14, 2.1964590549468994, 1, 0, 2, 1, 2, 1.1024739742279053, 1.1024739742279053, 0, 1.0934109687805176, 1.0934109687805176
Language_15, 2.2025930881500244, 1, 0, 2, 1, 2, 1.0990068912506104, 1.0990068912506104, 0, 1.1029691696166992, 1.1029691696166992
Language_16, 2.202599048614502, 1, 0, 3, 1, 2, 1.1012091636657715, 1.1012091636657715, 0, 1.1008050441741943, 1.1008050441741943
Language_17, 2.2086331844329834, 1, 0, 3, 1, 2, 1.1064050197601318, 1.1064050197601318, 0, 1.1016228199005127, 1.1016228199005127
Language_18, 2.20934796333313, 1, 0, 3, 1, 2, 1.102376937866211, 1.102376937866211, 0, 1.106368064880371, 1.106368064880371
Language_19, 2.2063040733337402, 1, 0, 3, 1, 2, 1.1046159267425537, 1.1046159267425537, 0, 1.1011242866516113, 1.1011242866516113
Language_20, 2.2019059658050537, 1, 0, 3, 1, 2, 1.102006196975708, 1.102006196975708, 0, 1.0993211269378662, 1.0993211269378662
Language_21, 2.202775001525879, 1, 0, 3, 1, 2, 1.1014790534973145, 1.1014790534973145, 0, 1.1007330417633057, 1.1007330417633057
Language_22, 2.1755831241607666, 1, 0, 2, 1, 2, 1.0727288722991943, 1.0727288722991943, 0, 1.1023070812225342, 1.1023070812225342
Language_23, 2.2012999057769775, 1, 0, 3, 1, 2, 1.1004400253295898, 1.1004400253295898, 0, 1.1002721786499023, 1.1002721786499023
Language_24, 2.2007789611816406, 1, 0, 2, 1, 2, 1.0971081256866455, 1.0971081256866455, 0, 1.1031239032745361, 1.1031239032745361
Language_25, 2.211402416229248, 1, 0, 3, 1, 2, 1.103466272354126, 1.103466272354126, 0, 1.1073322296142578, 1.1073322296142578
Language_26, 2.206508159637451, 1, 0, 3, 1, 2, 1.1034369468688965, 1.1034369468688965, 0, 1.1025009155273438, 1.1025009155273438
Language_27, 2.199592113494873, 1, 0, 2, 1, 2, 1.1002249717712402, 1.1002249717712402, 0, 1.098822832107544, 1.098822832107544
Language_28, 2.212898015975952, 1, 0, 2, 1, 2, 1.1030426025390625, 1.1030426025390625, 0, 1.1093130111694336, 1.1093130111694336
Language_29, 2.1936800479888916, 1, 0, 3, 1, 2, 1.0917491912841797, 1.0917491912841797, 0, 1.1013450622558594, 1.1013450622558594
Language_30, 2.1962618827819824, 1, 0, 3, 1, 2, 1.0975780487060547, 1.0975780487060547, 0, 1.0981261730194092, 1.0981261730194092
Language_31, 2.20759916305542, 1, 0, 3, 1, 2, 1.1024351119995117, 1.1024351119995117, 0, 1.1045801639556885, 1.1045801639556885
Language_32, 2.2132108211517334, 1, 0, 2, 1, 2, 1.1012201309204102, 1.1012201309204102, 0, 1.1114168167114258, 1.1114168167114258
Language_33, 2.210378885269165, 1, 0, 2, 1, 2, 1.1084210872650146, 1.1084210872650146, 0, 1.1013810634613037, 1.1013810634613037
Language_34, 2.211812973022461, 1, 0, 2, 1, 2, 1.1023049354553223, 1.1023049354553223, 0, 1.1089580059051514, 1.1089580059051514
Language_35, 2.199082136154175, 1, 0, 2, 1, 2, 1.0968680381774902, 1.0968680381774902, 0, 1.101654052734375, 1.101654052734375
Language_36, 2.2052359580993652, 1, 0, 3, 1, 2, 1.105262041091919, 1.105262041091919, 0, 1.0994062423706055, 1.0994062423706055
Language_37, 2.2014760971069336, 1, 0, 2, 1, 2, 1.1028718948364258, 1.1028718948364258, 0, 1.0980579853057861, 1.0980579853057861
Language_38, 2.2062268257141113, 1, 0, 3, 1, 2, 1.108875036239624, 1.108875036239624, 0, 1.096775770187378, 1.096775770187378
Language_39, 2.211019992828369, 1, 0, 3, 1, 2, 1.1097838878631592, 1.1097838878631592, 0, 1.1006410121917725, 1.1006410121917725
Language_40, 2.2093729972839355, 1, 0, 3, 1, 2, 1.1046040058135986, 1.1046040058135986, 0, 1.1041841506958008, 1.1041841506958008
Language_41, 2.203680992126465, 1, 0, 2, 1, 2, 1.099106788635254, 1.099106788635254, 0, 1.1040120124816895, 1.1040120124816895
Language_42, 2.2018840312957764, 1, 0, 2, 1, 2, 1.1018879413604736, 1.1018879413604736, 0, 1.099430799484253, 1.099430799484253
Language_43, 2.2125558853149414, 1, 0, 3, 1, 2, 1.105985164642334, 1.105985164642334, 0, 1.1059770584106445, 1.1059770584106445
Language_44, 2.2076778411865234, 1, 0, 3, 1, 2, 1.1041138172149658, 1.1041138172149658, 0, 1.1029741764068604, 1.1029741764068604
Language_45, 2.1989948749542236, 1, 0, 3, 1, 2, 1.1008849143981934, 1.1008849143981934, 0, 1.0975019931793213, 1.0975019931793213
Language_46, 2.2123329639434814, 1, 0, 3, 1, 2, 1.104538917541504, 1.104538917541504, 0, 1.1071979999542236, 1.1071979999542236
Language_47, 2.2154369354248047, 1, 0, 3, 1, 2, 1.1075959205627441, 1.1075959205627441, 0, 1.1072368621826172, 1.1072368621826172
Language_48, 2.1916120052337646, 1, 0, 3, 1, 2, 1.0943570137023926, 1.0943570137023926, 0, 1.0966572761535645, 1.0966572761535645
Language_49, 2.2072410583496094, 1, 0, 3, 1, 2, 1.1031219959259033, 1.1031219959259033, 0, 1.1035358905792236, 1.1035358905792236
Language_50, 2.2010178565979004, 1, 0, 3, 1, 2, 1.1039249897003174, 1.1039249897003174, 0, 1.0965301990509033, 1.0965301990509033
Language_51, 2.1996378898620605, 1, 0, 2, 1, 2, 1.1011688709259033, 1.1011688709259033, 0, 1.0979030132293701, 1.0979030132293701
Language_52, 2.215108871459961, 1, 0, 2, 1, 2, 1.1122310161590576, 1.1122310161590576, 0, 1.1023097038269043, 1.1023097038269043
