Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_51, 4.406721830368042, 2, 5, 9, 1, 3, 2.2054688930511475, 1.1027344465255737, 5.0, 2.199770927429199, 1.0998821258544922
Language_52, 4.415799856185913, 2, 6, 8, 1, 3, 2.210819721221924, 1.105409860610962, 6.0, 2.203490734100342, 1.1029458045959473
Language_53, 4.412410736083984, 2, 2, 4, 2, 3, 2.2031021118164062, 1.1015510559082031, 2.0, 2.2078049182891846, 1.1044659614562988
Language_54, 2.2037410736083984, 1, 0, 4, 1, 3, 1.1014368534088135, 1.1014368534088135, 0, 1.1016349792480469, 1.1016349792480469
Language_55, 2.2097160816192627, 1, 0, 4, 1, 3, 1.106921911239624, 1.106921911239624, 0, 1.1020898818969727, 1.1020898818969727
Language_56, 2.207490921020508, 1, 0, 4, 1, 3, 1.105442762374878, 1.105442762374878, 0, 1.1013708114624023, 1.1013708114624023
Language_57, 2.2044081687927246, 1, 0, 4, 1, 3, 1.101323127746582, 1.101323127746582, 0, 1.102381944656372, 1.102381944656372
Language_58, 4.401026248931885, 2, 2, 4, 2, 3, 2.200626850128174, 1.100313425064087, 2.0, 2.1989386081695557, 1.098982810974121
Language_59, 4.420608997344971, 2, 5, 7, 1, 3, 2.213867664337158, 1.106933832168579, 5.0, 2.205376148223877, 1.1066620349884033
Language_60, 6.628484010696411, 3, 4, 13, 2, 3, 3.312701463699341, 1.1042338212331135, 4.0, 3.312413215637207, 1.101869821548462
Language_61, 2.2036240100860596, 1, 0, 4, 1, 3, 1.0994110107421875, 1.0994110107421875, 0, 1.1035420894622803, 1.1035420894622803
Language_62, 4.405110120773315, 2, 3, 8, 1, 3, 2.2037031650543213, 1.1018515825271606, 3.0, 2.199791193008423, 1.101064920425415
Language_63, 2.2073469161987305, 1, 0, 5, 1, 3, 1.1008598804473877, 1.1008598804473877, 0, 1.1057567596435547, 1.1057567596435547
Language_64, 4.406703948974609, 2, 3, 5, 2, 3, 2.199380874633789, 1.0996904373168945, 3.0, 2.2058067321777344, 1.0984139442443848
Language_65, 4.422558069229126, 2, 4, 8, 1, 3, 2.202454090118408, 1.101227045059204, 4.0, 2.2186527252197266, 1.1140999794006348
Language_66, 2.1937899589538574, 1, 0, 4, 1, 3, 1.0924348831176758, 1.0924348831176758, 0, 1.100675106048584, 1.100675106048584
Language_67, 2.207984209060669, 1, 0, 4, 1, 3, 1.1082119941711426, 1.1082119941711426, 0, 1.0990900993347168, 1.0990900993347168
Language_68, 4.408901929855347, 2, 3, 8, 1, 3, 2.2176342010498047, 1.1088171005249023, 3.0, 2.189666986465454, 1.0968990325927734
Language_69, 2.207465887069702, 1, 0, 5, 1, 3, 1.1023290157318115, 1.1023290157318115, 0, 1.1043920516967773, 1.1043920516967773
Language_70, 2.208911895751953, 1, 0, 5, 1, 3, 1.0983102321624756, 1.0983102321624756, 0, 1.1098480224609375, 1.1098480224609375
Language_71, 4.414743661880493, 2, 4, 9, 1, 3, 2.208543062210083, 1.1042715311050415, 4.0, 2.2045347690582275, 1.1021668910980225
Language_72, 4.40010404586792, 2, 4, 8, 1, 3, 2.2033674716949463, 1.1016837358474731, 4.0, 2.1952922344207764, 1.098797082901001
Language_73, 2.2136740684509277, 1, 0, 4, 1, 3, 1.1016578674316406, 1.1016578674316406, 0, 1.1113240718841553, 1.1113240718841553
Language_74, 4.414470911026001, 2, 4, 6, 2, 3, 2.2143356800079346, 1.1071678400039673, 4.0, 2.1985268592834473, 1.099097728729248
Language_75, 2.201934814453125, 1, 0, 4, 1, 3, 1.1009831428527832, 1.1009831428527832, 0, 1.1002650260925293, 1.1002650260925293
Language_76, 2.214463949203491, 1, 0, 4, 1, 3, 1.1108078956604004, 1.1108078956604004, 0, 1.102931022644043, 1.102931022644043
Language_77, 2.2187039852142334, 1, 0, 4, 1, 3, 1.106024980545044, 1.106024980545044, 0, 1.1119978427886963, 1.1119978427886963
Language_78, 2.207970142364502, 1, 0, 4, 1, 3, 1.1021511554718018, 1.1021511554718018, 0, 1.1051490306854248, 1.1051490306854248
Language_79, 2.225644111633301, 1, 0, 5, 1, 3, 1.114825963973999, 1.114825963973999, 0, 1.1100342273712158, 1.1100342273712158
Language_80, 2.200377941131592, 1, 0, 3, 1, 3, 1.1018249988555908, 1.1018249988555908, 0, 1.0979208946228027, 1.0979208946228027
Language_81, 2.2033350467681885, 1, 0, 4, 1, 3, 1.0949978828430176, 1.0949978828430176, 0, 1.1076200008392334, 1.1076200008392334
Language_82, 2.208822011947632, 1, 0, 4, 1, 3, 1.104269027709961, 1.104269027709961, 0, 1.1038708686828613, 1.1038708686828613
Language_83, 4.405009984970093, 2, 4, 6, 1, 3, 2.2030231952667236, 1.1015115976333618, 4.0, 2.200605869293213, 1.0998790264129639
Language_84, 2.203274965286255, 1, 0, 5, 1, 3, 1.1105830669403076, 1.1105830669403076, 0, 1.0919370651245117, 1.0919370651245117
Language_85, 2.205440044403076, 1, 0, 5, 1, 3, 1.1033909320831299, 1.1033909320831299, 0, 1.1013381481170654, 1.1013381481170654
Language_86, 4.425282001495361, 2, 3, 8, 2, 3, 2.211050033569336, 1.105525016784668, 3.0, 2.2124619483947754, 1.102043867111206
Language_87, 4.412124156951904, 2, 4, 8, 1, 3, 2.206899881362915, 1.1034499406814575, 4.0, 2.203690767288208, 1.101773738861084
Language_88, 4.411535978317261, 2, 3, 8, 2, 3, 2.2106971740722656, 1.1053485870361328, 3.0, 2.1990368366241455, 1.1009278297424316
Language_89, 2.212723970413208, 1, 0, 4, 1, 3, 1.1055848598480225, 1.1055848598480225, 0, 1.1064341068267822, 1.1064341068267822
Language_90, 2.2016780376434326, 1, 0, 3, 1, 3, 1.1026020050048828, 1.1026020050048828, 0, 1.098437786102295, 1.098437786102295
Language_91, 2.1986289024353027, 1, 0, 4, 1, 3, 1.1038551330566406, 1.1038551330566406, 0, 1.0940773487091064, 1.0940773487091064
Language_92, 2.2025070190429688, 1, 0, 4, 1, 3, 1.1001019477844238, 1.1001019477844238, 0, 1.1017169952392578, 1.1017169952392578
Language_93, 2.181558847427368, 1, 0, 3, 1, 3, 1.0906178951263428, 1.0906178951263428, 0, 1.090296983718872, 1.090296983718872
Language_94, 2.2017600536346436, 1, 0, 4, 1, 3, 1.0913217067718506, 1.0913217067718506, 0, 1.1097850799560547, 1.1097850799560547
Language_95, 2.1870169639587402, 1, 0, 5, 1, 3, 1.092482089996338, 1.092482089996338, 0, 1.0938141345977783, 1.0938141345977783
Language_96, 4.416714906692505, 2, 5, 9, 1, 3, 2.209115982055664, 1.104557991027832, 5.0, 2.2060911655426025, 1.108234167098999
Language_97, 4.419270992279053, 2, 5, 9, 1, 3, 2.2139620780944824, 1.1069810390472412, 5.0, 2.2038543224334717, 1.0986402034759521
Language_98, 4.404049873352051, 2, 4, 7, 1, 3, 2.200465440750122, 1.100232720375061, 4.0, 2.202244758605957, 1.1016077995300293
Language_99, 2.2088682651519775, 1, 0, 5, 1, 3, 1.1085681915283203, 1.1085681915283203, 0, 1.099571943283081, 1.099571943283081

Average, 3.2868595027923586, 1.49, 1.61, 5.61, 1.18, 2.97, 1.6444785261154176, 1.1031428696711858, 1.586666666666667, 1.6412612581253052, 1.1018907618522644, 4, 100
