Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_0, 2.18044114112854, 1, 0, 4, 1, 3, 1.079530954360962, 1.079530954360962, 0, 1.1003549098968506, 1.1003549098968506
Language_1, 2.2202019691467285, 1, 0, 4, 1, 3, 1.1113390922546387, 1.1113390922546387, 0, 1.1082220077514648, 1.1082220077514648
Language_2, 4.404022932052612, 2, 3, 4, 2, 3, 2.2020657062530518, 1.1010328531265259, 3.0, 2.2006759643554688, 1.1008360385894775
Language_3, 2.2072229385375977, 1, 0, 4, 1, 3, 1.1069769859313965, 1.1069769859313965, 0, 1.0995938777923584, 1.0995938777923584
Language_4, 4.422011852264404, 2, 2, 4, 2, 3, 2.216279983520508, 1.108139991760254, 2.0, 2.204409122467041, 1.1029679775238037
Language_5, 4.403332710266113, 2, 2, 5, 2, 3, 2.2014830112457275, 1.1007415056228638, 2.0, 2.200493097305298, 1.0972180366516113
Language_6, 2.2025461196899414, 1, 0, 3, 1, 2, 1.1030359268188477, 1.1030359268188477, 0, 1.098891019821167, 1.098891019821167
Language_7, 2.20517897605896, 1, 0, 3, 1, 2, 1.103039264678955, 1.103039264678955, 0, 1.101515769958496, 1.101515769958496
Language_8, 2.212747097015381, 1, 0, 5, 1, 3, 1.1051959991455078, 1.1051959991455078, 0, 1.1068859100341797, 1.1068859100341797
Language_9, 4.414700031280518, 2, 3, 4, 2, 3, 2.2002296447753906, 1.1001148223876953, 3.0, 2.2131800651550293, 1.098210096359253
Language_10, 2.2135980129241943, 1, 0, 2, 1, 2, 1.1094999313354492, 1.1094999313354492, 0, 1.103511095046997, 1.103511095046997
Language_11, 4.417902946472168, 2, 3, 4, 2, 3, 2.205125331878662, 1.102562665939331, 3.0, 2.2115063667297363, 1.1056232452392578
Language_12, 2.210838794708252, 1, 0, 4, 1, 3, 1.1073682308197021, 1.1073682308197021, 0, 1.102869987487793, 1.102869987487793
Language_13, 2.2107229232788086, 1, 0, 4, 1, 3, 1.1084868907928467, 1.1084868907928467, 0, 1.1016159057617188, 1.1016159057617188
Language_14, 4.40750789642334, 2, 3, 4, 2, 3, 2.205286979675293, 1.1026434898376465, 3.0, 2.2008769512176514, 1.1005361080169678
Language_15, 2.22149920463562, 1, 0, 2, 1, 2, 1.1080501079559326, 1.1080501079559326, 0, 1.1128578186035156, 1.1128578186035156
Language_16, 4.420338869094849, 2, 6, 9, 1, 3, 2.2090141773223877, 1.1045070886611938, 6.0, 2.2098495960235596, 1.1018948554992676
