Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_0, 9.286247968673706, 3, 5, 22, 3, 10, 5.887060880661011, 1.9623536268870037, 4.0, 3.3894858360290527, 1.1658167839050293
Language_1, 8.840482950210571, 2, 3, 25, 2, 10, 6.485268831253052, 3.242634415626526, 3.0, 2.347348213195801, 1.247434139251709
Language_2, 5.454158067703247, 2, 4, 18, 2, 10, 3.1885690689086914, 1.5942845344543457, 4.0, 2.2602462768554688, 1.1596531867980957
Language_3, 6.164920091629028, 2, 2, 19, 2, 10, 3.8929049968719482, 1.9464524984359741, 2.0, 2.266279935836792, 1.1718199253082275
Language_4, 19.420390844345093, 4, 4, 40, 3, 10, 14.862027883529663, 3.7155069708824158, 3.3333333333333335, 4.531157970428467, 1.2262458801269531
Language_5, 20.061509132385254, 6, 7, 75, 4, 10, 13.155485153198242, 2.1925808588663735, 5.2, 6.798699855804443, 1.283060073852539
Language_6, 5.553879976272583, 2, 3, 19, 2, 10, 3.267009735107422, 1.633504867553711, 3.0, 2.281174898147583, 1.1833019256591797
Language_7, 10.994840860366821, 3, 5, 38, 2, 10, 7.504910707473755, 2.5016369024912515, 4.0, 3.4751243591308594, 1.2681610584259033
Language_8, 14.865806102752686, 3, 5, 35, 2, 10, 11.403095483779907, 3.8010318279266357, 4.5, 3.4495439529418945, 1.2467498779296875
Language_9, 9.591860055923462, 3, 4, 30, 3, 10, 6.133802175521851, 2.04460072517395, 3.0, 3.4436261653900146, 1.2296569347381592
Language_10, 9.70028305053711, 3, 4, 32, 2, 10, 6.254991292953491, 2.0849970976511636, 3.5, 3.4326171875, 1.2322332859039307
Language_11, 23.085312128067017, 7, 6, 58, 3, 10, 15.154280662536621, 2.1648972375052318, 4.5, 7.858851671218872, 1.2247588634490967
Language_12, 9.833774089813232, 3, 4, 33, 2, 10, 6.363056659698486, 2.121018886566162, 3.5, 3.45721173286438, 1.2422549724578857
Language_13, 7.6054418087005615, 2, 3, 20, 2, 10, 5.298809289932251, 2.6494046449661255, 3.0, 2.300671100616455, 1.1982710361480713
Language_14, 14.27005386352539, 2, 4, 25, 2, 10, 11.91832160949707, 5.959160804748535, 4.0, 2.343939781188965, 1.2426726818084717
Language_15, 6.2012670040130615, 2, 2, 21, 2, 10, 3.891829013824463, 1.9459145069122314, 2.0, 2.303480625152588, 1.2022736072540283
Language_16, 9.620260238647461, 3, 4, 27, 3, 10, 6.204969167709351, 2.0683230559031167, 3.5, 3.4015746116638184, 1.2084119319915771
Language_17, 10.412759065628052, 3, 6, 30, 2, 10, 6.989138126373291, 2.329712708791097, 6.0, 3.4125869274139404, 1.2085590362548828
Language_18, 15.933300971984863, 4, 5, 34, 4, 10, 11.421985864639282, 2.8554964661598206, 4.0, 4.485039949417114, 1.20182204246521
Language_19, 13.466851711273193, 4, 6, 34, 4, 10, 8.923163890838623, 2.2307909727096558, 3.3333333333333335, 4.517078399658203, 1.2060470581054688
Language_20, 9.318642139434814, 3, 4, 31, 3, 10, 5.873692035675049, 1.9578973452250164, 4.0, 3.4288170337677, 1.2218101024627686
Language_21, 85.85709118843079, 5, 7, 52, 2, 10, 80.13587808609009, 16.027175617218017, 4.5, 5.678088665008545, 1.2471718788146973
Language_22, 8.623382806777954, 3, 3, 22, 3, 10, 5.2483460903167725, 1.7494486967722576, 3.0, 3.3633480072021484, 1.1603140830993652
Language_23, 10.604161024093628, 4, 4, 26, 4, 10, 6.119219779968262, 1.5298049449920654, 3.0, 4.463672876358032, 1.1607580184936523
Language_24, 7.5253541469573975, 2, 3, 21, 2, 10, 5.219844341278076, 2.609922170639038, 3.0, 2.2992966175079346, 1.1980328559875488
Language_25, 10.417327880859375, 3, 5, 27, 4, 10, 7.019330739974976, 2.3397769133249917, 4.5, 3.381584405899048, 1.201751947402954
Language_26, 9.011988878250122, 3, 3, 24, 4, 10, 5.612253427505493, 1.870751142501831, 3.0, 3.3852458000183105, 1.183255672454834
Language_27, 6.205066919326782, 2, 2, 21, 2, 10, 3.8953166007995605, 1.9476583003997803, 2.0, 2.303452730178833, 1.204413890838623
Language_28, 12.1183340549469, 3, 6, 33, 2, 10, 8.669439792633057, 2.889813264211019, 5.0, 3.437469244003296, 1.233424186706543
Language_29, 5.498697757720947, 2, 3, 18, 2, 10, 3.213881015777588, 1.606940507888794, 3.0, 2.2793967723846436, 1.1773250102996826
Language_30, 36.03422784805298, 4, 5, 46, 2, 10, 31.4361572265625, 7.859039306640625, 4.0, 4.574373722076416, 1.2633862495422363
Language_31, 10.983205080032349, 4, 5, 28, 4, 10, 6.4825825691223145, 1.6206456422805786, 4.333333333333333, 4.480118751525879, 1.1629819869995117
