Lang_name, Total_time, #Equiv. Queries, LongestCounterExampleLength, |P|, |S|, NoStates, Sat_Time, Time_perSAT, AvgCounter_Example_Length, Total_Equiv_Time, Last_Equiv_Time
Language_0, 12.189141988754272, 5, 6, 22, 2, 9, 6.682098150253296, 1.3364196300506592, 5.5, 5.5014355182647705, 1.0970220565795898
Language_1, 9.796618223190308, 4, 4, 30, 3, 9, 5.331340789794922, 1.3328351974487305, 4.0, 4.454938173294067, 1.1478991508483887
Language_2, 6.864688873291016, 3, 7, 17, 2, 8, 3.5364737510681152, 1.1788245836893718, 6.0, 3.324159860610962, 1.1301019191741943
Language_3, 4.772809982299805, 2, 4, 17, 2, 9, 2.5262999534606934, 1.2631499767303467, 4.0, 2.243191957473755, 1.142758846282959
Language_4, 6.837116956710815, 3, 5, 19, 2, 8, 3.5319700241088867, 1.177323341369629, 5.0, 3.3006842136383057, 1.1014161109924316
Language_5, 7.554311275482178, 3, 8, 25, 3, 9, 4.200682878494263, 1.4002276261647542, 5.0, 3.3463621139526367, 1.1480200290679932
Language_6, 7.2232160568237305, 3, 5, 24, 3, 8, 3.8801841735839844, 1.2933947245279949, 3.5, 3.3362090587615967, 1.1325500011444092
Language_7, 7.095329999923706, 3, 4, 20, 3, 9, 3.747324228286743, 1.249108076095581, 3.0, 3.3417141437530518, 1.1338329315185547
Language_8, 7.278977155685425, 3, 9, 14, 3, 9, 3.9556050300598145, 1.3185350100199382, 7.5, 3.3189468383789062, 1.1113760471343994
Language_9, 9.51192593574524, 4, 8, 21, 3, 9, 5.083228588104248, 1.270807147026062, 5.333333333333333, 4.421393871307373, 1.1193127632141113
Language_10, 9.158595085144043, 3, 8, 26, 3, 9, 5.790302038192749, 1.930100679397583, 7.0, 3.358689785003662, 1.1557230949401855
Language_11, 6.853729724884033, 3, 4, 12, 4, 9, 3.5449297428131104, 1.1816432476043701, 4.0, 3.3046467304229736, 1.099761724472046
Language_12, 9.272049903869629, 4, 4, 21, 4, 9, 4.833269357681274, 1.2083173394203186, 4.0, 4.4299890995025635, 1.1288440227508545
Language_13, 7.531994104385376, 3, 5, 25, 2, 9, 4.190157175064087, 1.3967190583546956, 4.5, 3.336043357849121, 1.1405677795410156
Language_14, 11.571272134780884, 5, 8, 29, 4, 9, 6.022462844848633, 1.2044925689697266, 5.0, 5.53551459312439, 1.1266191005706787
Language_15, 6.912431955337524, 3, 9, 24, 2, 8, 3.568298101425171, 1.189432700475057, 6.5, 3.3379476070404053, 1.1332809925079346
Language_16, 12.965794801712036, 4, 4, 30, 3, 9, 8.510600090026855, 2.127650022506714, 3.0, 4.44180154800415, 1.1419398784637451
Language_17, 4.67380690574646, 2, 2, 17, 2, 8, 2.445621967315674, 1.222810983657837, 2.0, 2.2250471115112305, 1.1272470951080322
Language_18, 11.867660999298096, 4, 8, 34, 2, 9, 7.383803367614746, 1.8459508419036865, 5.0, 4.472646236419678, 1.148792028427124
Language_19, 8.059922218322754, 3, 10, 18, 3, 9, 4.717446804046631, 1.5724822680155437, 7.0, 3.3375492095947266, 1.1319060325622559
Language_20, 8.621058940887451, 3, 6, 26, 3, 9, 5.268556833267212, 1.7561856110890706, 5.0, 3.343750238418579, 1.141479253768921
Language_21, 11.933449268341064, 5, 8, 23, 3, 9, 6.392407417297363, 1.2784814834594727, 4.75, 5.5310773849487305, 1.1237127780914307
Language_22, 11.173413038253784, 4, 7, 22, 4, 9, 6.768101930618286, 1.6920254826545715, 6.0, 4.39509916305542, 1.0995562076568604
Language_23, 7.200778961181641, 3, 7, 14, 4, 9, 3.8882243633270264, 1.2960747877756755, 5.0, 3.307229995727539, 1.1088221073150635
Language_24, 13.220066785812378, 4, 7, 35, 3, 9, 8.76299786567688, 2.19074946641922, 5.666666666666667, 4.4411351680755615, 1.145401954650879
Language_25, 12.904680967330933, 5, 8, 39, 3, 9, 7.347369432449341, 1.4694738864898682, 4.75, 5.537469148635864, 1.1409988403320312
Language_26, 9.58679723739624, 4, 7, 19, 3, 8, 5.170365810394287, 1.2925914525985718, 5.333333333333333, 4.41011118888855, 1.1038780212402344
Language_27, 7.29306697845459, 3, 8, 15, 3, 8, 3.9800338745117188, 1.326677958170573, 8.0, 3.3079299926757812, 1.102301836013794
Language_28, 9.09921908378601, 4, 9, 21, 3, 8, 4.661944150924683, 1.1654860377311707, 5.0, 4.43002724647522, 1.112443208694458
Language_29, 10.584450006484985, 3, 4, 22, 3, 9, 7.269057273864746, 2.4230190912882485, 3.5, 3.3093080520629883, 1.1087441444396973
Language_30, 10.086834907531738, 4, 10, 31, 3, 9, 5.602815866470337, 1.4007039666175842, 6.0, 4.470646858215332, 1.1662147045135498
Language_31, 10.252562046051025, 4, 7, 40, 3, 9, 5.777667284011841, 1.4444168210029602, 5.333333333333333, 4.458456754684448, 1.152353048324585
Language_32, 6.852582931518555, 3, 8, 16, 4, 8, 3.517179250717163, 1.1723930835723877, 6.0, 3.3305716514587402, 1.1207196712493896
Language_33, 9.823248147964478, 4, 10, 14, 6, 9, 5.412330627441406, 1.3530826568603516, 7.0, 4.4016642570495605, 1.1000661849975586
Language_34, 7.056079864501953, 3, 8, 20, 3, 9, 3.719367504119873, 1.2397891680399578, 6.0, 3.3312292098999023, 1.1330060958862305
Language_35, 9.182825088500977, 4, 7, 25, 3, 8, 4.730194091796875, 1.1825485229492188, 6.0, 4.442144155502319, 1.1303281784057617
